Fruit,Target,Regressor,Measurement Type,Integration Time,LED Current,Score
tomato,beta-carotene (FW),PLS,reflectance,250,25 mA,-0.0807113180127275
tomato,lycopene (FW),ARD,reflectance,250,100 mA,-0.3505696097113917
tomato,lycopene (FW),ARD,reflectance,250,100 mA,-0.3876594509517905
tomato,lycopene (FW),ARD,reflectance,250,100 mA,-0.3614528490447155
tomato,lycopene (FW),ARD,reflectance,250,100 mA,-0.25253214672305246
tomato,lycopene (FW),ARD,reflectance,250,100 mA,-0.3561007063712778
tomato,lycopene (FW),ARD,reflectance,250,100 mA,-0.34532309515927934
tomato,lycopene (FW),ARD,reflectance,250,100 mA,-0.3444863341861346
tomato,lycopene (FW),ARD,reflectance,250,100 mA,-0.44568605307100384
tomato,lycopene (FW),ARD,reflectance,250,100 mA,-0.38764049397016215
tomato,lycopene (FW),ARD,reflectance,250,100 mA,-0.4334605390927619
tomato,beta-carotene (FW),ARD,reflectance,250,100 mA,-0.06850703312837174
tomato,beta-carotene (FW),ARD,reflectance,250,100 mA,-0.08447243983229592
tomato,beta-carotene (FW),ARD,reflectance,250,100 mA,-0.0786516812642307
tomato,beta-carotene (FW),ARD,reflectance,250,100 mA,-0.06871920237350936
tomato,beta-carotene (FW),ARD,reflectance,250,100 mA,-0.07493100238977844
tomato,beta-carotene (FW),ARD,reflectance,250,100 mA,-0.07051934710430448
tomato,beta-carotene (FW),ARD,reflectance,250,100 mA,-0.08724003292680152
tomato,beta-carotene (FW),ARD,reflectance,250,100 mA,-0.0867099217211647
tomato,beta-carotene (FW),ARD,reflectance,250,100 mA,-0.08525752494895253
tomato,beta-carotene (FW),ARD,reflectance,250,100 mA,-0.06219795198709304
tomato,lycopene (FW),Huber Regression,reflectance,250,100 mA,-0.37084284864714184
tomato,lycopene (FW),Huber Regression,reflectance,250,100 mA,-0.31497022106962946
tomato,lycopene (FW),Huber Regression,reflectance,250,100 mA,-0.4553864374037476
tomato,lycopene (FW),Huber Regression,reflectance,250,100 mA,-0.40242953683959004
tomato,lycopene (FW),Huber Regression,reflectance,250,100 mA,-0.3467120308244016
tomato,lycopene (FW),Huber Regression,reflectance,250,100 mA,-0.43043992710407813
tomato,lycopene (FW),Huber Regression,reflectance,250,100 mA,-0.29626652761984956
tomato,lycopene (FW),Huber Regression,reflectance,250,100 mA,-0.3864955415361256
tomato,lycopene (FW),Huber Regression,reflectance,250,100 mA,-0.308228066856968
tomato,lycopene (FW),Huber Regression,reflectance,250,100 mA,-0.32755713096157546
tomato,beta-carotene (FW),Huber Regression,reflectance,250,100 mA,-0.07615571782070864
tomato,beta-carotene (FW),Huber Regression,reflectance,250,100 mA,-0.06945713169165783
tomato,beta-carotene (FW),Huber Regression,reflectance,250,100 mA,-0.08705560907996726
tomato,beta-carotene (FW),Huber Regression,reflectance,250,100 mA,-0.09464294916304891
tomato,beta-carotene (FW),Huber Regression,reflectance,250,100 mA,-0.0786750350962107
tomato,beta-carotene (FW),Huber Regression,reflectance,250,100 mA,-0.06261029367972254
tomato,beta-carotene (FW),Huber Regression,reflectance,250,100 mA,-0.07320362210015219
tomato,beta-carotene (FW),Huber Regression,reflectance,250,100 mA,-0.0937977981469663
tomato,beta-carotene (FW),Huber Regression,reflectance,250,100 mA,-0.06836734033386668
tomato,beta-carotene (FW),Huber Regression,reflectance,250,100 mA,-0.09399328213906266
tomato,lycopene (FW),Lasso IC,reflectance,250,100 mA,-0.3331467758907424
tomato,lycopene (FW),Lasso IC,reflectance,250,100 mA,-0.30963987623132727
tomato,lycopene (FW),Lasso IC,reflectance,250,100 mA,-0.37689562609681504
tomato,lycopene (FW),Lasso IC,reflectance,250,100 mA,-0.32724090756614627
tomato,lycopene (FW),Lasso IC,reflectance,250,100 mA,-0.36947948773696004
tomato,lycopene (FW),Lasso IC,reflectance,250,100 mA,-0.43059291682704137
tomato,lycopene (FW),Lasso IC,reflectance,250,100 mA,-0.4503544510829918
tomato,lycopene (FW),Lasso IC,reflectance,250,100 mA,-0.4089022763629469
tomato,lycopene (FW),Lasso IC,reflectance,250,100 mA,-0.3026564106466507
tomato,lycopene (FW),Lasso IC,reflectance,250,100 mA,-0.3773847896932677
tomato,beta-carotene (FW),Lasso IC,reflectance,250,100 mA,-0.07491597023787623
tomato,beta-carotene (FW),Lasso IC,reflectance,250,100 mA,-0.07407479050474972
tomato,beta-carotene (FW),Lasso IC,reflectance,250,100 mA,-0.07855567960275953
tomato,beta-carotene (FW),Lasso IC,reflectance,250,100 mA,-0.08333469657193887
tomato,beta-carotene (FW),Lasso IC,reflectance,250,100 mA,-0.0809768996438668
tomato,beta-carotene (FW),Lasso IC,reflectance,250,100 mA,-0.08105827247854828
tomato,beta-carotene (FW),Lasso IC,reflectance,250,100 mA,-0.08567068699594849
tomato,beta-carotene (FW),Lasso IC,reflectance,250,100 mA,-0.09121884340564303
tomato,beta-carotene (FW),Lasso IC,reflectance,250,100 mA,-0.09032952979553573
tomato,beta-carotene (FW),Lasso IC,reflectance,250,100 mA,-0.07993209048134177
tomato,lycopene (FW),SVR,reflectance,250,100 mA,-0.32701831170036066
tomato,lycopene (FW),SVR,reflectance,250,100 mA,-0.4164360236531389
tomato,lycopene (FW),SVR,reflectance,250,100 mA,-0.41918602373425273
tomato,lycopene (FW),SVR,reflectance,250,100 mA,-0.2580418767339853
tomato,lycopene (FW),SVR,reflectance,250,100 mA,-0.38193980509760095
tomato,lycopene (FW),SVR,reflectance,250,100 mA,-0.2504120111237969
tomato,lycopene (FW),SVR,reflectance,250,100 mA,-0.33331938134450734
tomato,lycopene (FW),SVR,reflectance,250,100 mA,-0.27051126702143447
tomato,lycopene (FW),SVR,reflectance,250,100 mA,-0.43851431819873327
tomato,lycopene (FW),SVR,reflectance,250,100 mA,-0.5443308429445278
tomato,beta-carotene (FW),SVR,reflectance,250,100 mA,-0.06398695104285715
tomato,beta-carotene (FW),SVR,reflectance,250,100 mA,-0.07104892444117646
tomato,beta-carotene (FW),SVR,reflectance,250,100 mA,-0.06824794484375
tomato,beta-carotene (FW),SVR,reflectance,250,100 mA,-0.10482180392857147
tomato,beta-carotene (FW),SVR,reflectance,250,100 mA,-0.06970642871621621
tomato,beta-carotene (FW),SVR,reflectance,250,100 mA,-0.10746284729411767
tomato,beta-carotene (FW),SVR,reflectance,250,100 mA,-0.07658467110714284
tomato,beta-carotene (FW),SVR,reflectance,250,100 mA,-0.06584089628125
tomato,beta-carotene (FW),SVR,reflectance,250,100 mA,-0.10339347500000004
tomato,beta-carotene (FW),SVR,reflectance,250,100 mA,-0.055334127984848484
tomato,lycopene (FW),PLS,reflectance,250,100 mA,-0.29243412199418106
tomato,lycopene (FW),PLS,reflectance,250,100 mA,-0.4069438035456088
tomato,lycopene (FW),PLS,reflectance,250,100 mA,-0.2631271076558669
tomato,lycopene (FW),PLS,reflectance,250,100 mA,-0.38684883310372503
tomato,lycopene (FW),PLS,reflectance,250,100 mA,-0.35292263229728277
tomato,lycopene (FW),PLS,reflectance,250,100 mA,-0.40043574018044803
tomato,lycopene (FW),PLS,reflectance,250,100 mA,-0.33200181884809393
tomato,lycopene (FW),PLS,reflectance,250,100 mA,-0.34793071490802374
tomato,lycopene (FW),PLS,reflectance,250,100 mA,-0.39689206463376947
tomato,lycopene (FW),PLS,reflectance,250,100 mA,-0.40005105798622786
tomato,beta-carotene (FW),PLS,reflectance,250,100 mA,-0.07600209530864303
tomato,beta-carotene (FW),PLS,reflectance,250,100 mA,-0.058114693181172176
tomato,beta-carotene (FW),PLS,reflectance,250,100 mA,-0.08839266155313177
tomato,beta-carotene (FW),PLS,reflectance,250,100 mA,-0.07444082070980898
tomato,beta-carotene (FW),PLS,reflectance,250,100 mA,-0.10574087823067956
tomato,beta-carotene (FW),PLS,reflectance,250,100 mA,-0.08168764508609846
tomato,beta-carotene (FW),PLS,reflectance,250,100 mA,-0.08720333816800067
tomato,beta-carotene (FW),PLS,reflectance,250,100 mA,-0.08790705114575584
tomato,beta-carotene (FW),PLS,reflectance,250,100 mA,-0.06272955801578185
tomato,beta-carotene (FW),PLS,reflectance,250,100 mA,-0.07174091795576648
tomato,lycopene (FW),ARD,absorbance,50,12.5 mA,-0.37142738440832335
tomato,lycopene (FW),ARD,absorbance,50,12.5 mA,-0.3138979490705109
tomato,lycopene (FW),ARD,absorbance,50,12.5 mA,-0.3333457721244296
tomato,lycopene (FW),ARD,absorbance,50,12.5 mA,-0.28511529542805136
tomato,lycopene (FW),ARD,absorbance,50,12.5 mA,-0.29719660742786963
tomato,lycopene (FW),ARD,absorbance,50,12.5 mA,-0.35963223766685076
tomato,lycopene (FW),ARD,absorbance,50,12.5 mA,-0.33894436992412097
tomato,lycopene (FW),ARD,absorbance,50,12.5 mA,-0.28904075898547854
tomato,lycopene (FW),ARD,absorbance,50,12.5 mA,-0.36543533420509544
tomato,lycopene (FW),ARD,absorbance,50,12.5 mA,-0.26225452141998357
tomato,beta-carotene (FW),ARD,absorbance,50,12.5 mA,-0.08435320235679669
tomato,beta-carotene (FW),ARD,absorbance,50,12.5 mA,-0.06400633484631668
tomato,beta-carotene (FW),ARD,absorbance,50,12.5 mA,-0.07944578393481332
tomato,beta-carotene (FW),ARD,absorbance,50,12.5 mA,-0.089606489641735
tomato,beta-carotene (FW),ARD,absorbance,50,12.5 mA,-0.06816305280640003
tomato,beta-carotene (FW),ARD,absorbance,50,12.5 mA,-0.09165094393070987
tomato,beta-carotene (FW),ARD,absorbance,50,12.5 mA,-0.11396242434001366
tomato,beta-carotene (FW),ARD,absorbance,50,12.5 mA,-0.057299739480326475
tomato,beta-carotene (FW),ARD,absorbance,50,12.5 mA,-0.05719178410933952
tomato,beta-carotene (FW),ARD,absorbance,50,12.5 mA,-0.07450571262717494
tomato,lycopene (FW),Huber Regression,absorbance,50,12.5 mA,-0.3306809890991297
tomato,lycopene (FW),Huber Regression,absorbance,50,12.5 mA,-0.3107929442140633
tomato,lycopene (FW),Huber Regression,absorbance,50,12.5 mA,-0.26686578342611966
tomato,lycopene (FW),Huber Regression,absorbance,50,12.5 mA,-0.3180074266038052
tomato,lycopene (FW),Huber Regression,absorbance,50,12.5 mA,-0.26927533486369964
tomato,lycopene (FW),Huber Regression,absorbance,50,12.5 mA,-0.3408199248559531
tomato,lycopene (FW),Huber Regression,absorbance,50,12.5 mA,-0.3212846523468718
tomato,lycopene (FW),Huber Regression,absorbance,50,12.5 mA,-0.22374359105935984
tomato,lycopene (FW),Huber Regression,absorbance,50,12.5 mA,-0.29055000433475764
tomato,lycopene (FW),Huber Regression,absorbance,50,12.5 mA,-0.21811447407817258
tomato,beta-carotene (FW),Huber Regression,absorbance,50,12.5 mA,-0.06309839887542852
tomato,beta-carotene (FW),Huber Regression,absorbance,50,12.5 mA,-0.05653738916966329
tomato,beta-carotene (FW),Huber Regression,absorbance,50,12.5 mA,-0.0839948828442479
tomato,beta-carotene (FW),Huber Regression,absorbance,50,12.5 mA,-0.07564492830840079
tomato,beta-carotene (FW),Huber Regression,absorbance,50,12.5 mA,-0.07048305869813747
tomato,beta-carotene (FW),Huber Regression,absorbance,50,12.5 mA,-0.07618229463784089
tomato,beta-carotene (FW),Huber Regression,absorbance,50,12.5 mA,-0.0668933975621687
tomato,beta-carotene (FW),Huber Regression,absorbance,50,12.5 mA,-0.05215263524387316
tomato,beta-carotene (FW),Huber Regression,absorbance,50,12.5 mA,-0.06428103946945041
tomato,beta-carotene (FW),Huber Regression,absorbance,50,12.5 mA,-0.06934545003908528
tomato,lycopene (FW),Lasso IC,absorbance,50,12.5 mA,-0.3877836231488426
tomato,lycopene (FW),Lasso IC,absorbance,50,12.5 mA,-0.34153009939538814
tomato,lycopene (FW),Lasso IC,absorbance,50,12.5 mA,-0.2581994263489469
tomato,lycopene (FW),Lasso IC,absorbance,50,12.5 mA,-0.2908022952563666
tomato,lycopene (FW),Lasso IC,absorbance,50,12.5 mA,-0.2919420505632734
tomato,lycopene (FW),Lasso IC,absorbance,50,12.5 mA,-0.3169629150618752
tomato,lycopene (FW),Lasso IC,absorbance,50,12.5 mA,-0.3012654733409389
tomato,lycopene (FW),Lasso IC,absorbance,50,12.5 mA,-0.33687692343161496
tomato,lycopene (FW),Lasso IC,absorbance,50,12.5 mA,-0.2863870812174164
tomato,lycopene (FW),Lasso IC,absorbance,50,12.5 mA,-0.3752181518088107
tomato,beta-carotene (FW),Lasso IC,absorbance,50,12.5 mA,-0.08156262255836158
tomato,beta-carotene (FW),Lasso IC,absorbance,50,12.5 mA,-0.08511495377289273
tomato,beta-carotene (FW),Lasso IC,absorbance,50,12.5 mA,-0.049892641636136575
tomato,beta-carotene (FW),Lasso IC,absorbance,50,12.5 mA,-0.07536385520808057
tomato,beta-carotene (FW),Lasso IC,absorbance,50,12.5 mA,-0.08567057897054198
tomato,beta-carotene (FW),Lasso IC,absorbance,50,12.5 mA,-0.07818412865676344
tomato,beta-carotene (FW),Lasso IC,absorbance,50,12.5 mA,-0.05343302200765201
tomato,beta-carotene (FW),Lasso IC,absorbance,50,12.5 mA,-0.05487109545594702
tomato,beta-carotene (FW),Lasso IC,absorbance,50,12.5 mA,-0.08796204454748766
tomato,beta-carotene (FW),Lasso IC,absorbance,50,12.5 mA,-0.06472247584640486
tomato,lycopene (FW),SVR,absorbance,50,12.5 mA,-0.4601359959562489
tomato,lycopene (FW),SVR,absorbance,50,12.5 mA,-0.3052599867859886
tomato,lycopene (FW),SVR,absorbance,50,12.5 mA,-0.48817745191593626
tomato,lycopene (FW),SVR,absorbance,50,12.5 mA,-0.40972481256641585
tomato,lycopene (FW),SVR,absorbance,50,12.5 mA,-0.411038222527881
tomato,lycopene (FW),SVR,absorbance,50,12.5 mA,-0.43441400756780213
tomato,lycopene (FW),SVR,absorbance,50,12.5 mA,-0.40211671208566246
tomato,lycopene (FW),SVR,absorbance,50,12.5 mA,-0.31879034623834546
tomato,lycopene (FW),SVR,absorbance,50,12.5 mA,-0.3409397241238694
tomato,lycopene (FW),SVR,absorbance,50,12.5 mA,-0.5175880775280154
tomato,beta-carotene (FW),SVR,absorbance,50,12.5 mA,-0.0920048453
tomato,beta-carotene (FW),SVR,absorbance,50,12.5 mA,-0.0882334108
tomato,beta-carotene (FW),SVR,absorbance,50,12.5 mA,-0.09953988189999999
tomato,beta-carotene (FW),SVR,absorbance,50,12.5 mA,-0.0849483539
tomato,beta-carotene (FW),SVR,absorbance,50,12.5 mA,-0.11395348090000001
tomato,beta-carotene (FW),SVR,absorbance,50,12.5 mA,-0.08397464049999999
tomato,beta-carotene (FW),SVR,absorbance,50,12.5 mA,-0.0814503181
tomato,beta-carotene (FW),SVR,absorbance,50,12.5 mA,-0.09037893599999999
tomato,beta-carotene (FW),SVR,absorbance,50,12.5 mA,-0.0903359295
tomato,beta-carotene (FW),SVR,absorbance,50,12.5 mA,-0.07900374809999999
tomato,lycopene (FW),PLS,absorbance,50,12.5 mA,-0.399158242879985
tomato,lycopene (FW),PLS,absorbance,50,12.5 mA,-0.2854674479220618
tomato,lycopene (FW),PLS,absorbance,50,12.5 mA,-0.3141369182568271
tomato,lycopene (FW),PLS,absorbance,50,12.5 mA,-0.31874074529602686
tomato,lycopene (FW),PLS,absorbance,50,12.5 mA,-0.30430222525623213
tomato,lycopene (FW),PLS,absorbance,50,12.5 mA,-0.30421998444349524
tomato,lycopene (FW),PLS,absorbance,50,12.5 mA,-0.34382008103039524
tomato,lycopene (FW),PLS,absorbance,50,12.5 mA,-0.32246641248731056
tomato,lycopene (FW),PLS,absorbance,50,12.5 mA,-0.35115115843995914
tomato,lycopene (FW),PLS,absorbance,50,12.5 mA,-0.3890469153225932
tomato,beta-carotene (FW),PLS,absorbance,50,12.5 mA,-0.08270488933897106
tomato,beta-carotene (FW),PLS,absorbance,50,12.5 mA,-0.06968942225122358
tomato,beta-carotene (FW),PLS,absorbance,50,12.5 mA,-0.07441434282903658
tomato,beta-carotene (FW),PLS,absorbance,50,12.5 mA,-0.08025289696931494
tomato,beta-carotene (FW),PLS,absorbance,50,12.5 mA,-0.0833085378682576
tomato,beta-carotene (FW),PLS,absorbance,50,12.5 mA,-0.08732806667534496
tomato,beta-carotene (FW),PLS,absorbance,50,12.5 mA,-0.08663636721280114
tomato,beta-carotene (FW),PLS,absorbance,50,12.5 mA,-0.10033980763125627
tomato,beta-carotene (FW),PLS,absorbance,50,12.5 mA,-0.0738035240454671
tomato,beta-carotene (FW),PLS,absorbance,50,12.5 mA,-0.062004355402325226
tomato,lycopene (FW),ARD,absorbance,50,25 mA,-0.3214531926012284
tomato,lycopene (FW),ARD,absorbance,50,25 mA,-0.3339632123134373
tomato,lycopene (FW),ARD,absorbance,50,25 mA,-0.22855044438869437
tomato,lycopene (FW),ARD,absorbance,50,25 mA,-0.30350251606655
tomato,lycopene (FW),ARD,absorbance,50,25 mA,-0.3493739103268416
tomato,lycopene (FW),ARD,absorbance,50,25 mA,-0.30165715137944
tomato,lycopene (FW),ARD,absorbance,50,25 mA,-0.3900853933225371
tomato,lycopene (FW),ARD,absorbance,50,25 mA,-0.29698329087513253
tomato,lycopene (FW),ARD,absorbance,50,25 mA,-0.3118589023005005
tomato,lycopene (FW),ARD,absorbance,50,25 mA,-0.3315792358786393
tomato,beta-carotene (FW),ARD,absorbance,50,25 mA,-0.08449341404222795
tomato,beta-carotene (FW),ARD,absorbance,50,25 mA,-0.10104364588905886
tomato,beta-carotene (FW),ARD,absorbance,50,25 mA,-0.08332916208701768
tomato,beta-carotene (FW),ARD,absorbance,50,25 mA,-0.06311868251923461
tomato,beta-carotene (FW),ARD,absorbance,50,25 mA,-0.09866711356821889
tomato,beta-carotene (FW),ARD,absorbance,50,25 mA,-0.09180181043520046
tomato,beta-carotene (FW),ARD,absorbance,50,25 mA,-0.09036420592785369
tomato,beta-carotene (FW),ARD,absorbance,50,25 mA,-0.09475024640760016
tomato,beta-carotene (FW),ARD,absorbance,50,25 mA,-0.08013093694911692
tomato,beta-carotene (FW),ARD,absorbance,50,25 mA,-0.08244640118832108
tomato,lycopene (FW),Huber Regression,absorbance,50,25 mA,-0.2994729034789401
tomato,lycopene (FW),Huber Regression,absorbance,50,25 mA,-0.2685214253823839
tomato,lycopene (FW),Huber Regression,absorbance,50,25 mA,-0.28836653138204477
tomato,lycopene (FW),Huber Regression,absorbance,50,25 mA,-0.23409016019386578
tomato,lycopene (FW),Huber Regression,absorbance,50,25 mA,-0.38939327122217976
tomato,lycopene (FW),Huber Regression,absorbance,50,25 mA,-0.39308181055677194
tomato,lycopene (FW),Huber Regression,absorbance,50,25 mA,-0.23332495494583028
tomato,lycopene (FW),Huber Regression,absorbance,50,25 mA,-0.3261623175319497
tomato,lycopene (FW),Huber Regression,absorbance,50,25 mA,-0.266017271181788
tomato,lycopene (FW),Huber Regression,absorbance,50,25 mA,-0.28046748890336354
tomato,beta-carotene (FW),Huber Regression,absorbance,50,25 mA,-0.09942747170183533
tomato,beta-carotene (FW),Huber Regression,absorbance,50,25 mA,-0.0757876013253
tomato,beta-carotene (FW),Huber Regression,absorbance,50,25 mA,-0.09618148134368891
tomato,beta-carotene (FW),Huber Regression,absorbance,50,25 mA,-0.0719341092927162
tomato,beta-carotene (FW),Huber Regression,absorbance,50,25 mA,-0.08330657440176852
tomato,beta-carotene (FW),Huber Regression,absorbance,50,25 mA,-0.05877447286126312
tomato,beta-carotene (FW),Huber Regression,absorbance,50,25 mA,-0.07947102660283159
tomato,beta-carotene (FW),Huber Regression,absorbance,50,25 mA,-0.06008429007469538
tomato,beta-carotene (FW),Huber Regression,absorbance,50,25 mA,-0.07886524776831776
tomato,beta-carotene (FW),Huber Regression,absorbance,50,25 mA,-0.07645487279697687
tomato,lycopene (FW),Lasso IC,absorbance,50,25 mA,-0.3969028384140076
tomato,lycopene (FW),Lasso IC,absorbance,50,25 mA,-0.3296929177937121
tomato,lycopene (FW),Lasso IC,absorbance,50,25 mA,-0.32317769840404753
tomato,lycopene (FW),Lasso IC,absorbance,50,25 mA,-0.31294457590552704
tomato,lycopene (FW),Lasso IC,absorbance,50,25 mA,-0.37346103169206496
tomato,lycopene (FW),Lasso IC,absorbance,50,25 mA,-0.26427343044351403
tomato,lycopene (FW),Lasso IC,absorbance,50,25 mA,-0.3528627329041416
tomato,lycopene (FW),Lasso IC,absorbance,50,25 mA,-0.32197369860211045
tomato,lycopene (FW),Lasso IC,absorbance,50,25 mA,-0.2717182947472326
tomato,lycopene (FW),Lasso IC,absorbance,50,25 mA,-0.36427934862463174
tomato,beta-carotene (FW),Lasso IC,absorbance,50,25 mA,-0.0801243382901876
tomato,beta-carotene (FW),Lasso IC,absorbance,50,25 mA,-0.07177263306091633
tomato,beta-carotene (FW),Lasso IC,absorbance,50,25 mA,-0.08509709467720292
tomato,beta-carotene (FW),Lasso IC,absorbance,50,25 mA,-0.07697418079219964
tomato,beta-carotene (FW),Lasso IC,absorbance,50,25 mA,-0.06329252291042325
tomato,beta-carotene (FW),Lasso IC,absorbance,50,25 mA,-0.08746123325193385
tomato,beta-carotene (FW),Lasso IC,absorbance,50,25 mA,-0.09103353726761579
tomato,beta-carotene (FW),Lasso IC,absorbance,50,25 mA,-0.0628295521985064
tomato,beta-carotene (FW),Lasso IC,absorbance,50,25 mA,-0.06679970387896907
tomato,beta-carotene (FW),Lasso IC,absorbance,50,25 mA,-0.07860566710461238
tomato,lycopene (FW),SVR,absorbance,50,25 mA,-0.33346517885079824
tomato,lycopene (FW),SVR,absorbance,50,25 mA,-0.41536970226781517
tomato,lycopene (FW),SVR,absorbance,50,25 mA,-0.390174671041755
tomato,lycopene (FW),SVR,absorbance,50,25 mA,-0.29452055425625373
tomato,lycopene (FW),SVR,absorbance,50,25 mA,-0.34544460131883614
tomato,lycopene (FW),SVR,absorbance,50,25 mA,-0.2520408461197826
tomato,lycopene (FW),SVR,absorbance,50,25 mA,-0.47148262623937187
tomato,lycopene (FW),SVR,absorbance,50,25 mA,-0.365453664537713
tomato,lycopene (FW),SVR,absorbance,50,25 mA,-0.4065401289257387
tomato,lycopene (FW),SVR,absorbance,50,25 mA,-0.298932252103306
tomato,beta-carotene (FW),SVR,absorbance,50,25 mA,-0.10746266857692308
tomato,beta-carotene (FW),SVR,absorbance,50,25 mA,-0.08307093839999999
tomato,beta-carotene (FW),SVR,absorbance,50,25 mA,-0.0879348515
tomato,beta-carotene (FW),SVR,absorbance,50,25 mA,-0.10619611062820514
tomato,beta-carotene (FW),SVR,absorbance,50,25 mA,-0.08879150799999999
tomato,beta-carotene (FW),SVR,absorbance,50,25 mA,-0.10011883032051279
tomato,beta-carotene (FW),SVR,absorbance,50,25 mA,-0.0833636807
tomato,beta-carotene (FW),SVR,absorbance,50,25 mA,-0.0833686056
tomato,beta-carotene (FW),SVR,absorbance,50,25 mA,-0.092084909
tomato,beta-carotene (FW),SVR,absorbance,50,25 mA,-0.08526464160000001
tomato,lycopene (FW),PLS,absorbance,50,25 mA,-0.4221496140246118
tomato,lycopene (FW),PLS,absorbance,50,25 mA,-0.35182513915376784
tomato,lycopene (FW),PLS,absorbance,50,25 mA,-0.3481803734603778
tomato,lycopene (FW),PLS,absorbance,50,25 mA,-0.3680368337464191
tomato,lycopene (FW),PLS,absorbance,50,25 mA,-0.30548114977313384
tomato,lycopene (FW),PLS,absorbance,50,25 mA,-0.27125207018898256
tomato,lycopene (FW),PLS,absorbance,50,25 mA,-0.3741579453209962
tomato,lycopene (FW),PLS,absorbance,50,25 mA,-0.36709883325499365
tomato,lycopene (FW),PLS,absorbance,50,25 mA,-0.3758462829066319
tomato,lycopene (FW),PLS,absorbance,50,25 mA,-0.31110730727574865
tomato,beta-carotene (FW),PLS,absorbance,50,25 mA,-0.07457177758141076
tomato,beta-carotene (FW),PLS,absorbance,50,25 mA,-0.0754117899050279
tomato,beta-carotene (FW),PLS,absorbance,50,25 mA,-0.10466222652663855
tomato,beta-carotene (FW),PLS,absorbance,50,25 mA,-0.0719004129300393
tomato,beta-carotene (FW),PLS,absorbance,50,25 mA,-0.0769934147313045
tomato,beta-carotene (FW),PLS,absorbance,50,25 mA,-0.09111691614485937
tomato,beta-carotene (FW),PLS,absorbance,50,25 mA,-0.0910234327343616
tomato,beta-carotene (FW),PLS,absorbance,50,25 mA,-0.07368344069069346
tomato,beta-carotene (FW),PLS,absorbance,50,25 mA,-0.08371395965318396
tomato,beta-carotene (FW),PLS,absorbance,50,25 mA,-0.11292066662219066
tomato,lycopene (FW),ARD,absorbance,50,100 mA,-0.3109215738636801
tomato,lycopene (FW),ARD,absorbance,50,100 mA,-0.35365457123897076
tomato,lycopene (FW),ARD,absorbance,50,100 mA,-0.41041701721622764
tomato,lycopene (FW),ARD,absorbance,50,100 mA,-0.2560123886961262
tomato,lycopene (FW),ARD,absorbance,50,100 mA,-0.24474396102363655
tomato,lycopene (FW),ARD,absorbance,50,100 mA,-0.36551165428280247
tomato,lycopene (FW),ARD,absorbance,50,100 mA,-0.3018231671344456
tomato,lycopene (FW),ARD,absorbance,50,100 mA,-0.287552420714147
tomato,lycopene (FW),ARD,absorbance,50,100 mA,-0.3567104999609995
tomato,lycopene (FW),ARD,absorbance,50,100 mA,-0.38774865746023235
tomato,beta-carotene (FW),ARD,absorbance,50,100 mA,-0.07675032547297378
tomato,beta-carotene (FW),ARD,absorbance,50,100 mA,-0.06302622560189414
tomato,beta-carotene (FW),ARD,absorbance,50,100 mA,-0.06858428519292392
tomato,beta-carotene (FW),ARD,absorbance,50,100 mA,-0.09571441644861786
tomato,beta-carotene (FW),ARD,absorbance,50,100 mA,-0.09802217748318344
tomato,beta-carotene (FW),ARD,absorbance,50,100 mA,-0.07652399774053258
tomato,beta-carotene (FW),ARD,absorbance,50,100 mA,-0.08581767833775714
tomato,beta-carotene (FW),ARD,absorbance,50,100 mA,-0.06800552490774553
tomato,beta-carotene (FW),ARD,absorbance,50,100 mA,-0.06008764146590262
tomato,beta-carotene (FW),ARD,absorbance,50,100 mA,-0.08192203421094706
tomato,lycopene (FW),Huber Regression,absorbance,50,100 mA,-0.3251406164509043
tomato,lycopene (FW),Huber Regression,absorbance,50,100 mA,-0.3511382403350393
tomato,lycopene (FW),Huber Regression,absorbance,50,100 mA,-0.3604516251185584
tomato,lycopene (FW),Huber Regression,absorbance,50,100 mA,-0.4073677771031871
tomato,lycopene (FW),Huber Regression,absorbance,50,100 mA,-0.2761022288114237
tomato,lycopene (FW),Huber Regression,absorbance,50,100 mA,-0.43804997875609264
tomato,lycopene (FW),Huber Regression,absorbance,50,100 mA,-0.27650246992356287
tomato,lycopene (FW),Huber Regression,absorbance,50,100 mA,-0.3245581635457412
tomato,lycopene (FW),Huber Regression,absorbance,50,100 mA,-0.4001802039539827
tomato,lycopene (FW),Huber Regression,absorbance,50,100 mA,-0.2535833400273324
tomato,beta-carotene (FW),Huber Regression,absorbance,50,100 mA,-0.08871331018127762
tomato,beta-carotene (FW),Huber Regression,absorbance,50,100 mA,-0.07174180987870107
tomato,beta-carotene (FW),Huber Regression,absorbance,50,100 mA,-0.07390857711367635
tomato,beta-carotene (FW),Huber Regression,absorbance,50,100 mA,-0.08618292854670177
tomato,beta-carotene (FW),Huber Regression,absorbance,50,100 mA,-0.08379397632228117
tomato,beta-carotene (FW),Huber Regression,absorbance,50,100 mA,-0.09266513731228994
tomato,beta-carotene (FW),Huber Regression,absorbance,50,100 mA,-0.07471599518075998
tomato,beta-carotene (FW),Huber Regression,absorbance,50,100 mA,-0.08403345671907221
tomato,beta-carotene (FW),Huber Regression,absorbance,50,100 mA,-0.07972047126584063
tomato,beta-carotene (FW),Huber Regression,absorbance,50,100 mA,-0.06497080870683904
tomato,lycopene (FW),Lasso IC,absorbance,50,100 mA,-0.3099057427034048
