Fruit,Unnamed: 0,Fruit number,Read number,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time,spot,phenols (FW),phenols (DW),carotene (FW),carotene (DW),%DM
24,5546,Fruit 24 spot 1,2,64,100,25991.931,26229.497,61299.585,67762.471,70219.199,31163.792,White LED,50 mA,b'OK Read',12:19:03,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5547,Fruit 24 spot 1,2,64,100,29274.688,29466.316,68953.643,76213.755,78924.917,35005.964,White LED,100 mA,b'OK Read',12:19:04,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5548,Fruit 24 spot 1,2,64,150,8468.225,8536.107,19723.789,21861.418,22854.966,10236.628,White LED,12.5 mA,b'OK Read',12:19:05,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5549,Fruit 24 spot 1,2,64,150,16476.432,16631.706,38608.46,42725.677,44416.699,19777.874,White LED,25 mA,b'OK Read',12:19:06,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5550,Fruit 24 spot 1,2,64,150,26031.081,26239.648,61311.211,67770.397,70227.852,31168.376,White LED,50 mA,b'OK Read',12:19:07,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5551,Fruit 24 spot 1,2,64,150,29292.305,29428.763,68977.8,76205.827,78850.97,34940.247,White LED,100 mA,b'OK Read',12:19:08,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5552,Fruit 24 spot 1,2,64,200,8457.948,8524.434,19710.818,21849.924,22799.116,10220.962,White LED,12.5 mA,b'OK Read',12:19:09,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5553,Fruit 24 spot 1,2,64,200,16459.304,16611.914,38609.8,42707.051,44365.176,19753.038,White LED,25 mA,b'OK Read',12:19:11,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5554,Fruit 24 spot 1,2,64,200,26072.678,26232.542,61373.389,67838.565,70212.119,31172.961,White LED,50 mA,b'OK Read',12:19:12,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5555,Fruit 24 spot 1,2,64,200,29371.587,29481.541,69050.259,76304.116,77328.433,35013.989,White LED,100 mA,b'Saturated Read',12:19:13,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5556,Fruit 24 spot 1,2,64,250,8460.003,8516.213,19716.99,21850.639,22808.082,10221.65,White LED,12.5 mA,b'OK Read',12:19:15,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5557,Fruit 24 spot 1,2,64,250,16472.518,16602.475,38564.445,42693.02,44335.203,19744.557,White LED,25 mA,b'OK Read',12:19:16,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5558,Fruit 24 spot 1,2,64,250,26131.697,26239.242,61387.074,62335.953,61862.746,31184.881,White LED,50 mA,b'Saturated Read',12:19:18,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5559,Fruit 24 spot 1,2,64,250,29457.912,29485.195,69169.953,62335.953,61862.746,35046.312,White LED,100 mA,b'Saturated Read',12:19:20,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5560,Fruit 24 spot 1,3,64,50,8421.245,8599.037,20004.689,22005.681,22980.827,10224.401,White LED,12.5 mA,b'OK Read',12:19:27,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5561,Fruit 24 spot 1,3,64,50,16384.43,16698.697,39193.516,42979.326,44739.223,19733.552,White LED,25 mA,b'OK Read',12:19:28,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5562,Fruit 24 spot 1,3,64,50,25798.135,26266.037,62026.88,67976.484,70481.148,30998.733,White LED,50 mA,b'OK Read',12:19:29,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5563,Fruit 24 spot 1,3,64,50,29069.148,29518.081,69841.968,76451.553,79217.544,34808.814,White LED,100 mA,b'OK Read',12:19:30,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5564,Fruit 24 spot 1,3,64,100,8438.862,8556.407,19969.8,21943.855,22964.309,10199.184,White LED,12.5 mA,b'OK Read',12:19:31,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5565,Fruit 24 spot 1,3,64,100,16413.793,16662.156,39056.645,42884.209,44637.744,19703.75,White LED,25 mA,b'OK Read',12:19:32,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5566,Fruit 24 spot 1,3,64,100,25897.969,26287.354,62059.087,68007.398,70568.467,31014.78,White LED,50 mA,b'OK Read',12:19:33,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5567,Fruit 24 spot 1,3,64,100,29215.962,29536.35,69839.282,76530.024,79366.221,34877.588,White LED,100 mA,b'OK Read',12:19:34,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5568,Fruit 24 spot 1,3,64,150,8434.947,8538.137,19934.91,21910.563,22939.924,10187.721,White LED,12.5 mA,b'OK Read',12:19:35,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5569,Fruit 24 spot 1,3,64,150,16413.792,16633.735,39030.703,42811.283,44605.495,19680.062,White LED,25 mA,b'OK Read',12:19:36,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5570,Fruit 24 spot 1,3,64,150,26011.506,26298.517,62127.077,68068.431,70704.551,31056.81,White LED,50 mA,b'OK Read',12:19:37,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5571,Fruit 24 spot 1,3,64,150,29321.67,29548.532,69886.693,76579.961,79488.145,34917.324,White LED,100 mA,b'OK Read',12:19:39,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5572,Fruit 24 spot 1,3,64,200,8441.798,8529.002,19933.569,21904.617,22966.67,10190.014,White LED,12.5 mA,b'OK Read',12:19:40,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5573,Fruit 24 spot 1,3,64,200,16434.346,16608.868,39006.997,42803.354,44650.728,19688.849,White LED,25 mA,b'OK Read',12:19:41,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5574,Fruit 24 spot 1,3,64,200,26062.4,26278.218,62134.228,68106.084,70881.152,31120.234,White LED,50 mA,b'OK Read',12:19:42,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5575,Fruit 24 spot 1,3,64,200,29374.521,29530.261,69876.856,76584.717,77328.433,34942.922,White LED,100 mA,b'Saturated Read',12:19:43,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5576,Fruit 24 spot 1,3,64,250,8445.909,8513.777,19926.322,21912.465,22963.838,10184.971,White LED,12.5 mA,b'OK Read',12:19:45,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5577,Fruit 24 spot 1,3,64,250,16440.807,16598.82,38983.109,42770.066,44624.059,19674.865,White LED,25 mA,b'OK Read',12:19:46,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5578,Fruit 24 spot 1,3,64,250,26098.81,26272.127,62111.688,62335.953,61862.746,31119.775,White LED,50 mA,b'Saturated Read',12:19:48,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5579,Fruit 24 spot 1,3,64,250,29425.025,29526.607,69883.836,62335.953,61862.746,34945.445,White LED,100 mA,b'Saturated Read',12:19:50,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5580,Fruit 24 spot 1,4,64,50,8444.734,8562.497,20020.791,22005.681,23089.385,10224.401,White LED,12.5 mA,b'OK Read',12:19:55,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5581,Fruit 24 spot 1,4,64,50,16437.283,16662.156,39231.089,43007.862,44909.135,19761.062,White LED,25 mA,b'OK Read',12:19:57,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5582,Fruit 24 spot 1,4,64,50,25921.46,26253.857,62134.228,68081.118,70858.735,31085.847,White LED,50 mA,b'OK Read',12:19:58,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5583,Fruit 24 spot 1,4,64,50,29180.728,29463.271,69906.377,76598.984,79670.649,34923.438,White LED,100 mA,b'OK Read',12:19:59,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5584,Fruit 24 spot 1,4,64,100,8447.671,8532.047,19948.33,21948.611,23013.867,10196.891,White LED,12.5 mA,b'OK Read',12:20:00,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5585,Fruit 24 spot 1,4,64,100,16437.283,16619.526,39059.329,42867.563,44755.742,19710.627,White LED,25 mA,b'OK Read',12:20:01,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5586,Fruit 24 spot 1,4,64,100,25994.866,26262.993,62144.966,68123.921,70903.574,31113.357,White LED,50 mA,b'OK Read',12:20:02,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5587,Fruit 24 spot 1,4,64,100,29306.987,29511.992,69946.631,76610.874,79760.322,34921.145,White LED,100 mA,b'OK Read',12:20:04,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5588,Fruit 24 spot 1,4,64,150,8440.819,8513.777,19925.965,21893.125,22969.816,10183.136,White LED,12.5 mA,b'OK Read',12:20:05,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5589,Fruit 24 spot 1,4,64,150,16433.368,16589.075,39016.39,42793.844,44666.852,19677.005,White LED,25 mA,b'OK Read',12:20:06,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5590,Fruit 24 spot 1,4,64,150,26064.359,26264.007,62162.858,68112.825,70844.577,31111.829,White LED,50 mA,b'OK Read',12:20:07,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5591,Fruit 24 spot 1,4,64,150,29372.565,29522.142,69902.8,76622.767,79665.925,34947.891,White LED,100 mA,b'OK Read',12:20:08,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5592,Fruit 24 spot 1,4,64,200,8447.671,8509.21,19932.228,21895.105,22978.469,10181.99,White LED,12.5 mA,b'OK Read',12:20:09,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5593,Fruit 24 spot 1,4,64,200,16438.751,16582.986,38972.107,42783.145,44660.166,19670.51,White LED,25 mA,b'OK Read',12:20:10,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5594,Fruit 24 spot 1,4,64,200,26090.295,26262.993,62214.741,68134.619,70934.253,31121.379,White LED,50 mA,b'OK Read',12:20:12,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5595,Fruit 24 spot 1,4,64,200,29446.46,29519.605,69980.181,76676.269,77328.433,34976.162,White LED,100 mA,b'Saturated Read',12:20:13,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5596,Fruit 24 spot 1,4,64,250,8452.956,8501.597,19937.059,21893.441,22991.213,10180.386,White LED,12.5 mA,b'OK Read',12:20:14,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5597,Fruit 24 spot 1,4,64,250,16454.9,16573.242,38982.039,42766.262,44694.855,19668.447,White LED,25 mA,b'OK Read',12:20:15,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5598,Fruit 24 spot 1,4,64,250,26143.441,26258.731,62216.891,62335.953,61862.746,31139.033,White LED,50 mA,b'Saturated Read',12:20:17,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5599,Fruit 24 spot 1,4,64,250,29500.195,29518.082,69981.523,62335.953,61862.746,34980.289,White LED,100 mA,b'Saturated Read',12:20:18,1,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5600,Fruit 24 spot 2,1,64,50,7334.822,8562.497,19253.238,21278.025,21673.438,9862.191,White LED,12.5 mA,b'OK Read',12:26:39,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5601,Fruit 24 spot 2,1,64,50,14287.927,16656.066,37658.41,41552.549,42091.402,19004.549,White LED,25 mA,b'OK Read',12:26:42,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5602,Fruit 24 spot 2,1,64,50,23225.957,26954.204,61500.865,67700.644,68494.101,30783.242,White LED,50 mA,b'OK Read',12:26:43,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5603,Fruit 24 spot 2,1,64,50,26220.959,30401.125,69455.508,76413.506,77348.491,34694.19,White LED,100 mA,b'OK Read',12:26:44,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5604,Fruit 24 spot 2,1,64,100,7399.42,8513.777,19221.033,21204.307,21770.193,9869.068,White LED,12.5 mA,b'OK Read',12:26:45,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5605,Fruit 24 spot 2,1,64,100,14396.57,16582.986,37620.838,41436.025,42339.19,19077.908,White LED,25 mA,b'OK Read',12:26:47,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5606,Fruit 24 spot 2,1,64,100,23452.051,26993.789,61589.429,67850.454,68855.166,30939.129,White LED,50 mA,b'OK Read',12:26:48,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5607,Fruit 24 spot 2,1,64,100,26464.671,30458.982,69506.499,76539.536,77589.204,34836.323,White LED,100 mA,b'OK Read',12:26:49,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5608,Fruit 24 spot 2,1,64,150,7399.42,8497.538,19161.99,21171.808,21671.864,9843.852,White LED,12.5 mA,b'OK Read',12:26:50,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5609,Fruit 24 spot 2,1,64,150,14354.483,16562.687,37486.65,41357.555,41970.257,18948.001,White LED,25 mA,b'OK Read',12:26:51,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5610,Fruit 24 spot 2,1,64,150,23361.025,27033.374,61524.121,67764.056,68591.647,30809.222,White LED,50 mA,b'OK Read',12:26:52,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5611,Fruit 24 spot 2,1,64,150,26541.992,30478.265,69629.056,76595.814,77633.255,34877.588,White LED,100 mA,b'OK Read',12:26:53,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5612,Fruit 24 spot 2,1,64,200,7378.866,8484.85,19139.179,21141.292,21590.84,9771.639,White LED,12.5 mA,b'OK Read',12:26:54,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5613,Fruit 24 spot 2,1,64,200,14361.334,16547.969,37485.308,41342.1,42080.781,18986.209,White LED,25 mA,b'OK Read',12:26:55,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5614,Fruit 24 spot 2,1,64,200,23400.664,26999.878,61631.025,67814.785,68778.472,30839.407,White LED,50 mA,b'OK Read',12:26:56,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5615,Fruit 24 spot 2,1,64,200,26439.712,30458.982,69565.542,76603.74,77328.433,34719.407,White LED,100 mA,b'Saturated Read',12:26:57,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5616,Fruit 24 spot 2,1,64,250,7388.849,8477.237,19157.697,21136.297,21669.66,9836.516,White LED,12.5 mA,b'OK Read',12:26:58,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5617,Fruit 24 spot 2,1,64,250,14338.432,16531.83,37487.723,41282.41,41944.141,18898.178,White LED,25 mA,b'OK Read',12:26:59,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5618,Fruit 24 spot 2,1,64,250,23432.67,27005.359,61593.188,62335.953,61862.746,30718.135,White LED,50 mA,b'Saturated Read',12:27:01,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5619,Fruit 24 spot 2,1,64,250,26274.986,30449.846,69355.672,62335.953,61862.746,34473.195,White LED,100 mA,b'Saturated Read',12:27:03,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5620,Fruit 24 spot 2,2,64,50,7323.077,8550.317,19221.033,21235.219,21612.08,9834.682,White LED,12.5 mA,b'OK Read',12:27:11,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5621,Fruit 24 spot 2,2,64,50,14240.948,16619.526,37642.307,41447.915,42001.723,18917.434,White LED,25 mA,b'OK Read',12:27:12,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5622,Fruit 24 spot 2,2,64,50,23043.906,27002.925,61457.925,67681.621,68017.398,30563.164,White LED,50 mA,b'OK Read',12:27:13,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5623,Fruit 24 spot 2,2,64,50,26038.911,30455.938,69509.179,76418.261,76885.952,34501.624,White LED,100 mA,b'OK Read',12:27:14,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5624,Fruit 24 spot 2,2,64,100,7331.885,8510.732,19167.359,21166.26,21571.96,9804.88,White LED,12.5 mA,b'OK Read',12:27:15,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5625,Fruit 24 spot 2,2,64,100,14132.305,16573.851,37400.772,41271.948,41638.296,18834.906,White LED,25 mA,b'OK Read',12:27:16,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5626,Fruit 24 spot 2,2,64,100,23178.977,27033.374,61393.516,67634.057,67875.806,30595.259,White LED,50 mA,b'OK Read',12:27:18,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5627,Fruit 24 spot 2,2,64,100,26132.871,30495.52,69332.056,76401.611,76737.276,34497.039,White LED,100 mA,b'OK Read',12:27:19,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5628,Fruit 24 spot 2,2,64,150,7334.822,8495.507,19120.84,21108.397,21523.976,9790.36,White LED,12.5 mA,b'OK Read',12:27:20,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5629,Fruit 24 spot 2,2,64,150,14233.117,16552.536,37388.246,41238.656,41731.12,18841.019,White LED,25 mA,b'OK Read',12:27:21,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5630,Fruit 24 spot 2,2,64,150,23249.447,27027.283,61574.219,67775.15,68394.987,30723.636,White LED,50 mA,b'OK Read',12:27:22,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5631,Fruit 24 spot 2,2,64,150,26359.943,30488.415,69561.068,76554.596,77293.431,34692.663,White LED,100 mA,b'OK Read',12:27:23,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5632,Fruit 24 spot 2,2,64,200,7333.353,8480.282,19119.05,21113.945,21529.482,9787.686,White LED,12.5 mA,b'OK Read',12:27:24,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5633,Fruit 24 spot 2,2,64,200,14251.224,16528.176,37441.028,41241.035,41875.469,18877.317,White LED,25 mA,b'OK Read',12:27:26,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5634,Fruit 24 spot 2,2,64,200,23324.321,27013.582,61563.935,67749.39,68398.525,30720.198,White LED,50 mA,b'OK Read',12:27:27,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5635,Fruit 24 spot 2,2,64,200,26432.371,30478.774,69574.932,76543.101,77328.433,34694.19,White LED,100 mA,b'Saturated Read',12:27:28,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5636,Fruit 24 spot 2,2,64,250,7347.741,8469.93,19124.418,21093.494,21557.33,9787.915,White LED,12.5 mA,b'OK Read',12:27:29,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5637,Fruit 24 spot 2,2,64,250,14294.975,16518.434,37407.211,41226.289,41799.715,18837.656,White LED,25 mA,b'OK Read',12:27:31,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5638,Fruit 24 spot 2,2,64,250,23339.885,26998.053,61623.242,62335.953,61862.746,30778.656,White LED,50 mA,b'Saturated Read',12:27:32,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5639,Fruit 24 spot 2,2,64,250,26442.941,30475.424,69496.297,62335.953,61862.746,34630.918,White LED,100 mA,b'Saturated Read',12:27:34,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5640,Fruit 24 spot 2,3,64,50,7352.44,8538.137,19242.504,21249.49,21706.474,9857.606,White LED,12.5 mA,b'OK Read',12:27:40,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5641,Fruit 24 spot 2,3,64,50,14293.8,16607.346,37626.206,41433.647,42053.643,18954.114,White LED,25 mA,b'OK Read',12:27:41,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5642,Fruit 24 spot 2,3,64,50,23184.848,27002.925,61592.115,67691.133,68357.226,30659.448,White LED,50 mA,b'OK Read',12:27:42,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5643,Fruit 24 spot 2,3,64,50,25939.077,30358.496,69332.056,76223.266,76555.562,34272.375,White LED,100 mA,b'OK Read',12:27:43,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5644,Fruit 24 spot 2,3,64,100,7349.503,8498.552,19170.041,21168.638,21663.996,9823.22,White LED,12.5 mA,b'OK Read',12:27:44,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5645,Fruit 24 spot 2,3,64,100,14290.863,16558.627,37524.224,41340.908,41956.885,18901.387,White LED,25 mA,b'OK Read',12:27:46,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5646,Fruit 24 spot 2,3,64,100,23308.172,26993.789,61600.166,67748.203,68543.662,30751.147,White LED,50 mA,b'OK Read',12:27:47,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5647,Fruit 24 spot 2,3,64,100,26438.245,30422.442,69600.43,76553.804,77579.766,34756.086,White LED,100 mA,b'OK Read',12:27:48,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5648,Fruit 24 spot 2,3,64,150,7366.142,8483.327,19154.834,21121.079,21613.652,9805.644,White LED,12.5 mA,b'OK Read',12:27:49,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5649,Fruit 24 spot 2,3,64,150,14309.46,16530.207,37483.073,41292.555,42058.363,18934.247,White LED,25 mA,b'OK Read',12:27:50,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5650,Fruit 24 spot 2,3,64,150,23415.837,26984.653,61601.061,67781.491,68673.457,30787.826,White LED,50 mA,b'OK Read',12:27:51,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5651,Fruit 24 spot 2,3,64,150,26481.31,30453.906,69629.056,76559.349,77556.165,34750.736,White LED,100 mA,b'OK Read',12:27:52,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5652,Fruit 24 spot 2,3,64,200,7380.334,8472.67,19140.52,21125.835,21619.158,9804.88,White LED,12.5 mA,b'OK Read',12:27:53,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5653,Fruit 24 spot 2,3,64,200,14323.163,16512.952,37474.573,41250.547,42043.022,18925.458,White LED,25 mA,b'OK Read',12:27:54,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5654,Fruit 24 spot 2,3,64,200,23463.794,26984.653,61613.584,67781.494,68733.633,30810.752,White LED,50 mA,b'OK Read',12:27:55,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5655,Fruit 24 spot 2,3,64,200,26513.12,30411.785,69628.608,76560.938,77328.433,34785.889,White LED,100 mA,b'Saturated Read',12:27:57,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5656,Fruit 24 spot 2,3,64,250,7384.151,8461.403,19137.301,21099.201,21622.463,9802.587,White LED,12.5 mA,b'OK Read',12:27:58,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5657,Fruit 24 spot 2,3,64,250,14338.432,16497.727,37465.18,41229.145,42058.363,18920.185,White LED,25 mA,b'OK Read',12:28:00,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5658,Fruit 24 spot 2,3,64,250,23458.51,26972.475,61664.035,62335.953,61862.746,30796.08,White LED,50 mA,b'Saturated Read',12:28:02,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5659,Fruit 24 spot 2,3,64,250,26621.469,30425.486,69602.578,62335.953,61862.746,34734.535,White LED,100 mA,b'Saturated Read',12:28:04,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5660,Fruit 24 spot 2,4,64,50,7381.802,8513.777,19242.504,21201.929,21763.113,9843.852,White LED,12.5 mA,b'OK Read',12:28:08,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5661,Fruit 24 spot 2,4,64,50,14334.907,16552.537,37636.941,41395.601,42162.198,18949.529,White LED,25 mA,b'OK Read',12:28:09,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5662,Fruit 24 spot 2,4,64,50,23161.357,26966.384,61452.558,67629.302,68215.63,30590.674,White LED,50 mA,b'OK Read',12:28:10,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5663,Fruit 24 spot 2,4,64,50,26385.39,30462.027,69627.266,76551.426,77494.81,34698.774,White LED,100 mA,b'OK Read',12:28:11,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5664,Fruit 24 spot 2,4,64,100,7355.375,8486.372,19159.307,21135.347,21581.401,9722.351,White LED,12.5 mA,b'OK Read',12:28:12,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5665,Fruit 24 spot 2,4,64,100,14531.638,16473.367,37314.89,41179.209,42376.948,19110.001,White LED,25 mA,b'OK Read',12:28:13,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5666,Fruit 24 spot 2,4,64,100,23813.213,26963.34,61401.567,67771.982,69348.389,31218.811,White LED,50 mA,b'OK Read',12:28:14,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5667,Fruit 24 spot 2,4,64,100,27013.755,30419.397,69321.318,76513.379,78349.097,35287.94,White LED,100 mA,b'OK Read',12:28:15,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5668,Fruit 24 spot 2,4,64,150,7554.064,8454.907,19043.906,21065.592,21874.816,9901.927,White LED,12.5 mA,b'OK Read',12:28:16,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5669,Fruit 24 spot 2,4,64,150,14775.35,16436.828,37286.263,41251.338,42607.435,19235.324,White LED,25 mA,b'OK Read',12:28:17,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5670,Fruit 24 spot 2,4,64,150,24230.163,26771.506,61418.561,67743.444,70059.512,31432.774,White LED,50 mA,b'OK Read',12:28:18,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5671,Fruit 24 spot 2,4,64,150,27426.79,30220.459,69423.301,76619.596,78975.261,35482.8,White LED,100 mA,b'OK Read',12:28:19,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5672,Fruit 24 spot 2,4,64,200,7618.173,8398.068,19078.794,21106.811,21960.166,9921.796,White LED,12.5 mA,b'OK Read',12:28:20,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,5673,Fruit 24 spot 2,4,64,200,14820.862,16401.81,37364.539,41280.268,42680.2,19245.258,White LED,25 mA,b'OK Read',12:28:21,2,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
