Fruit,Unnamed: 0,Fruit number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time,Spot,phenols (FW),phenols (DW),carotene (FW),carotene (DW),%DM
39,9210,Fruit 39 spot 2,1,64,150,33495.329,9228.707,2249.075,1396.973,1564.066,974.241,White LED,100 mA,b'OK Read',11:46:05,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9211,Fruit 39 spot 2,1,64,200,14129.274,3937.839,995.174,634.059,681.125,430.171,White LED,12.5 mA,b'OK Read',11:46:06,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9212,Fruit 39 spot 2,1,64,200,26200.642000000003,7235.187,1774.126,1106.657,1231.767,768.816,White LED,25 mA,b'OK Read',11:46:07,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9213,Fruit 39 spot 2,1,64,200,30658.838,8463.455,2065.194,1284.618,1435.322,895.427,White LED,50 mA,b'OK Read',11:46:08,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9214,Fruit 39 spot 2,1,64,200,33566.435,9256.822,2255.081,1400.116,1569.72,976.275,White LED,100 mA,b'OK Read',11:46:09,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9215,Fruit 39 spot 2,1,64,250,14098.44,3942.056,995.729,633.5880000000002,685.823,430.781,White LED,12.5 mA,b'OK Read',11:46:11,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9216,Fruit 39 spot 2,1,64,250,26194.906000000006,7250.474,1777.453,1108.778,1232.811,770.0369999999998,White LED,25 mA,b'OK Read',11:46:13,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9217,Fruit 39 spot 2,1,64,250,30695.049,8482.96,2071.293,1287.918,1439.497,896.952,White LED,50 mA,b'OK Read',11:46:14,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9218,Fruit 39 spot 2,1,64,250,33590.457,9276.853,2260.902,1403.8870000000004,1569.981,977.495,White LED,100 mA,b'OK Read',11:46:16,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9219,Fruit 39 spot 2,2,64,50,14161.541,3953.6540000000014,992.402,631.702,683.735,433.222,White LED,12.5 mA,b'OK Read',11:46:21,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9220,Fruit 39 spot 2,2,64,50,26179.131,7227.279,1763.0379999999998,1103.122,1231.767,768.816,White LED,25 mA,b'OK Read',11:46:22,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9221,Fruit 39 spot 2,2,64,50,30631.948,8455.548,2051.334,1277.546,1435.322,890.8510000000001,White LED,50 mA,b'OK Read',11:46:23,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9222,Fruit 39 spot 2,2,64,50,33492.94,9235.735,2239.834,1390.688,1560.586,970.173,White LED,100 mA,b'OK Read',11:46:24,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9223,Fruit 39 spot 2,2,64,100,14129.274,3948.382,995.174,631.702,686.345,430.171,White LED,12.5 mA,b'OK Read',11:46:25,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9224,Fruit 39 spot 2,2,64,100,26197.056,7243.094,1771.354,1105.478,1231.767,768.816,White LED,25 mA,b'OK Read',11:46:26,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9225,Fruit 39 spot 2,2,64,100,30667.8,8471.362,2062.422,1282.261,1437.931,893.9019999999998,White LED,50 mA,b'OK Read',11:46:27,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9226,Fruit 39 spot 2,2,64,100,33578.984,9256.822,2250.923,1395.402,1565.805,976.275,White LED,100 mA,b'OK Read',11:46:28,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9227,Fruit 39 spot 2,2,64,150,14101.787,3943.111,994.25,631.702,685.475,429.154,White LED,12.5 mA,b'OK Read',11:46:29,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9228,Fruit 39 spot 2,2,64,150,26195.861,7251.88,1774.126,1106.264,1231.767,768.816,White LED,25 mA,b'OK Read',11:46:30,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9229,Fruit 39 spot 2,2,64,150,30682.142000000003,8480.148000000001,2066.118,1283.832,1437.062,894.919,White LED,50 mA,b'OK Read',11:46:31,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9230,Fruit 39 spot 2,2,64,150,33488.158,9267.365,2250.923,1395.401,1567.545,974.241,White LED,100 mA,b'OK Read',11:46:32,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9231,Fruit 39 spot 2,2,64,200,14097.007,3941.793,993.788,631.702,683.735,428.646,White LED,12.5 mA,b'OK Read',11:46:33,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9232,Fruit 39 spot 2,2,64,200,26130.73,7240.458,1772.74,1105.478,1230.462,768.816,White LED,25 mA,b'OK Read',11:46:34,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9233,Fruit 39 spot 2,2,64,200,30612.231,8466.091,2063.808,1283.439,1434.017,893.9019999999998,White LED,50 mA,b'OK Read',11:46:35,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9234,Fruit 39 spot 2,2,64,200,33469.634,9252.868,2252.309,1397.759,1564.501,974.75,White LED,100 mA,b'OK Read',11:46:37,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9235,Fruit 39 spot 2,2,64,250,14086.968,3941.002,994.62,631.702,683.735,429.561,White LED,12.5 mA,b'OK Read',11:46:38,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9236,Fruit 39 spot 2,2,64,250,26146.146,7244.148,1774.1270000000004,1105.95,1231.767,767.596,White LED,25 mA,b'OK Read',11:46:40,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9237,Fruit 39 spot 2,2,64,250,30597.531000000006,8472.417,2065.749,1284.147,1434.2779999999998,894.512,White LED,50 mA,b'OK Read',11:46:42,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9238,Fruit 39 spot 2,2,64,250,33454.219,9259.984,2255.358,1399.1729999999998,1565.805,975.054,White LED,100 mA,b'OK Read',11:46:44,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9239,Fruit 39 spot 2,3,64,50,14132.859,3953.6540000000014,992.402,631.702,683.735,433.222,White LED,12.5 mA,b'OK Read',11:47:02,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9240,Fruit 39 spot 2,3,64,50,26035.722,7206.193,1757.494,1098.408,1226.547,768.816,White LED,25 mA,b'OK Read',11:47:03,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9241,Fruit 39 spot 2,3,64,50,30474.199,8423.918,2045.789,1272.832,1424.8829999999996,890.8510000000001,White LED,50 mA,b'OK Read',11:47:04,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9242,Fruit 39 spot 2,3,64,50,33328.02,9204.106,2228.746,1385.973,1555.3670000000004,970.173,White LED,100 mA,b'OK Read',11:47:05,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9243,Fruit 39 spot 2,3,64,100,14071.91,3945.747,995.174,634.059,686.345,430.171,White LED,12.5 mA,b'OK Read',11:47:07,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9244,Fruit 39 spot 2,3,64,100,26050.064,7222.007,1765.81,1103.122,1229.157,765.765,White LED,25 mA,b'OK Read',11:47:08,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9245,Fruit 39 spot 2,3,64,100,30513.638,8447.641,2056.878,1279.904,1432.7120000000002,893.9019999999998,White LED,50 mA,b'OK Read',11:47:09,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9246,Fruit 39 spot 2,3,64,100,33371.043,9233.1,2242.607,1393.045,1560.586,973.224,White LED,100 mA,b'OK Read',11:47:10,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9247,Fruit 39 spot 2,3,64,150,14070.715,3943.111,996.098,634.845,685.475,429.154,White LED,12.5 mA,b'OK Read',11:47:11,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9248,Fruit 39 spot 2,3,64,150,26069.185,7236.065,1772.2779999999998,1106.264,1230.027,768.816,White LED,25 mA,b'OK Read',11:47:12,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9249,Fruit 39 spot 2,3,64,150,30548.294,8460.819,2062.422,1283.832,1433.582,894.919,White LED,50 mA,b'OK Read',11:47:13,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9250,Fruit 39 spot 2,3,64,150,33394.945,9246.278,2249.075,1398.544,1564.066,976.275,White LED,100 mA,b'OK Read',11:47:14,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9251,Fruit 39 spot 2,3,64,200,14048.606000000002,3939.157,997.946,635.238,685.04,430.171,White LED,12.5 mA,b'OK Read',11:47:15,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9252,Fruit 39 spot 2,3,64,200,26071.575,7239.14,1775.513,1109.014,1230.462,768.816,White LED,25 mA,b'OK Read',11:47:16,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9253,Fruit 39 spot 2,3,64,200,30554.868,8468.726999999999,2066.58,1285.796,1435.322,895.427,White LED,50 mA,b'OK Read',11:47:17,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9254,Fruit 39 spot 2,3,64,200,33419.441,9259.457,2255.081,1401.294,1565.805,976.275,White LED,100 mA,b'OK Read',11:47:19,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9255,Fruit 39 spot 2,3,64,250,14041.077,3938.894,999.055,636.4159999999998,684.779,429.561,White LED,12.5 mA,b'OK Read',11:47:20,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9256,Fruit 39 spot 2,3,64,250,26081.613,7245.203,1777.453,1110.664,1231.767,770.0369999999998,White LED,25 mA,b'OK Read',11:47:22,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9257,Fruit 39 spot 2,3,64,250,30554.508,8478.742,2071.293,1288.861,1436.366,896.952,White LED,50 mA,b'OK Read',11:47:24,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9258,Fruit 39 spot 2,3,64,250,33424.102,9265.256,2259.794,1404.83,1567.8929999999998,977.495,White LED,100 mA,b'OK Read',11:47:26,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9259,Fruit 39 spot 2,4,64,50,14132.859,3937.84,1003.49,641.13,688.954,433.222,White LED,12.5 mA,b'OK Read',11:48:17,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9260,Fruit 39 spot 2,4,64,50,26050.064,7169.292,1763.0379999999998,1103.122,1226.547,762.715,White LED,25 mA,b'OK Read',11:48:18,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9261,Fruit 39 spot 2,4,64,50,30510.051,8381.746,2051.334,1277.546,1430.102,890.8510000000001,White LED,50 mA,b'OK Read',11:48:19,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9262,Fruit 39 spot 2,4,64,50,33356.701,9156.663,2234.291,1390.688,1560.586,970.173,White LED,100 mA,b'OK Read',11:48:20,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9263,Fruit 39 spot 2,4,64,100,14082.666,3924.66,1003.49,641.13,688.954,430.171,White LED,12.5 mA,b'OK Read',11:48:22,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9264,Fruit 39 spot 2,4,64,100,26064.404,7185.107,1771.354,1110.193,1231.767,765.765,White LED,25 mA,b'OK Read',11:48:23,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9265,Fruit 39 spot 2,4,64,100,30571.001,8397.561,2059.65,1286.975,1435.322,890.8510000000001,White LED,50 mA,b'OK Read',11:48:24,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9266,Fruit 39 spot 2,4,64,100,33421.235,9175.113,2245.379,1400.116,1565.805,970.173,White LED,100 mA,b'OK Read',11:48:25,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9267,Fruit 39 spot 2,4,64,150,14058.765,3916.753,1003.49,641.13,685.475,429.154,White LED,12.5 mA,b'OK Read',11:48:26,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9268,Fruit 39 spot 2,4,64,150,26057.233,7188.621,1774.126,1112.55,1231.767,764.7489999999998,White LED,25 mA,b'OK Read',11:48:28,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9269,Fruit 39 spot 2,4,64,150,30555.465,8404.59,2064.27,1286.975,1433.582,890.8510000000001,White LED,50 mA,b'OK Read',11:48:29,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9270,Fruit 39 spot 2,4,64,150,33430.794,9193.563,2250.923,1401.687,1565.805,972.207,White LED,100 mA,b'OK Read',11:48:30,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9271,Fruit 39 spot 2,4,64,200,14045.021,3916.753,1000.718,638.773,685.04,428.646,White LED,12.5 mA,b'OK Read',11:48:31,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9272,Fruit 39 spot 2,4,64,200,26096.67,7199.604,1775.513,1111.371,1231.767,765.7660000000002,White LED,25 mA,b'OK Read',11:48:32,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9273,Fruit 39 spot 2,4,64,200,30578.171,8421.283000000001,2066.58,1289.332,1435.322,890.8510000000001,White LED,50 mA,b'OK Read',11:48:33,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9274,Fruit 39 spot 2,4,64,200,33469.634,9202.788,2255.081,1402.473,1565.805,971.699,White LED,100 mA,b'OK Read',11:48:34,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9275,Fruit 39 spot 2,4,64,250,14055.418,3913.59,1000.164,637.359,683.735,427.12,White LED,12.5 mA,b'OK Read',11:48:36,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9276,Fruit 39 spot 2,4,64,250,26070.141,7200.9209999999985,1776.344,1112.55,1231.767,765.155,White LED,25 mA,b'OK Read',11:48:37,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9277,Fruit 39 spot 2,4,64,250,30607.57,8422.864,2067.966,1287.918,1436.366,890.8510000000001,White LED,50 mA,b'OK Read',11:48:39,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9278,Fruit 39 spot 2,4,64,250,33455.652,9199.889,2256.467,1404.83,1565.805,968.953,White LED,100 mA,b'OK Read',11:48:40,2,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9279,Fruit 39 spot 3,1,64,50,13308.263,3927.296,964.681,612.846,652.419,414.917,White LED,12.5 mA,b'OK Read',11:55:18,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9280,Fruit 39 spot 3,1,64,50,17610.503,5166.108,1258.521,787.2710000000002,845.535,543.053,White LED,25 mA,b'OK Read',11:55:19,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9281,Fruit 39 spot 3,1,64,50,20213.358,5914.666,1435.933,895.697,965.58,616.274,White LED,50 mA,b'OK Read',11:55:20,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9282,Fruit 39 spot 3,1,64,50,21955.764,6410.191,1552.361,966.41,1043.87,665.087,White LED,100 mA,b'OK Read',11:55:21,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9283,Fruit 39 spot 3,1,64,100,13293.922,3922.024,967.453,610.488,652.419,414.917,White LED,12.5 mA,b'OK Read',11:55:22,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9284,Fruit 39 spot 3,1,64,100,17865.051,5247.816999999999,1277.9260000000004,799.056,861.193,546.104,White LED,25 mA,b'OK Read',11:55:24,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9285,Fruit 39 spot 3,1,64,100,20414.128,5975.289000000002,1449.794,905.125,973.409,619.325,White LED,50 mA,b'OK Read',11:55:25,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9286,Fruit 39 spot 3,1,64,100,21998.786,6439.184,1557.905,968.767,1049.09,665.087,White LED,100 mA,b'OK Read',11:55:26,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9287,Fruit 39 spot 3,1,64,150,13313.043,3920.267,968.377,611.274,650.679,416.951,White LED,12.5 mA,b'OK Read',11:55:27,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9288,Fruit 39 spot 3,1,64,150,17048.822,4983.361,1217.864,762.128,821.178,522.714,White LED,25 mA,b'OK Read',11:55:28,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9289,Fruit 39 spot 3,1,64,150,18905.955,5649.3319999999985,1347.227,840.698,923.825,575.595,White LED,50 mA,b'OK Read',11:55:29,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9290,Fruit 39 spot 3,1,64,150,20920.837,5751.248000000001,1483.983,923.982,939.483,632.545,White LED,100 mA,b'OK Read',11:55:30,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9291,Fruit 39 spot 3,1,64,200,13277.788,3914.117,966.067,609.31,649.809,414.917,White LED,12.5 mA,b'OK Read',11:55:31,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9292,Fruit 39 spot 3,1,64,200,17090.648,5017.187,1226.642,767.235,822.048,523.222,White LED,25 mA,b'OK Read',11:55:33,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9293,Fruit 39 spot 3,1,64,200,19750.867,5747.295,1408.213,876.84,936.874,599.494,White LED,50 mA,b'OK Read',11:55:34,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9294,Fruit 39 spot 3,1,64,200,21457.422,6246.773,1527.412,948.732,1015.164,648.307,White LED,100 mA,b'OK Read',11:55:35,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9295,Fruit 39 spot 3,1,64,250,13256.636,3916.753,968.008,609.0740000000002,649.2869999999998,413.697,White LED,12.5 mA,b'OK Read',11:55:36,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9296,Fruit 39 spot 3,1,64,250,17403.994,5111.2840000000015,1248.542,780.671,837.184,532.07,White LED,25 mA,b'OK Read',11:55:37,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9297,Fruit 39 spot 3,1,64,250,20355.332,5969.49,1450.348,903.24,972.887,616.274,White LED,50 mA,b'OK Read',11:55:39,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9298,Fruit 39 spot 3,1,64,250,21875.457,6435.4940000000015,1555.687,965.467,1045.958,660.206,White LED,100 mA,b'OK Read',11:55:41,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9299,Fruit 39 spot 3,2,64,50,13365.626,3927.296,970.225,612.846,652.419,414.917,White LED,12.5 mA,b'OK Read',11:55:45,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9300,Fruit 39 spot 3,2,64,50,17603.333,5134.479,1258.521,787.2710000000002,845.535,536.951,White LED,25 mA,b'OK Read',11:55:46,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9301,Fruit 39 spot 3,2,64,50,20270.721,5877.766,1435.933,895.697,965.58,616.274,White LED,50 mA,b'OK Read',11:55:47,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9302,Fruit 39 spot 3,2,64,50,21862.549,6368.019,1541.273,961.696,1038.651,658.9860000000001,White LED,100 mA,b'OK Read',11:55:48,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9303,Fruit 39 spot 3,2,64,100,13379.967,3927.296,970.225,612.845,655.029,417.968,White LED,12.5 mA,b'OK Read',11:55:49,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9304,Fruit 39 spot 3,2,64,100,17689.377,5163.472,1261.293,789.628,850.7539999999998,540.002,White LED,25 mA,b'OK Read',11:55:50,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9305,Fruit 39 spot 3,2,64,100,20267.136,5885.672,1438.706,895.697,962.97,613.2230000000002,White LED,50 mA,b'OK Read',11:55:51,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9306,Fruit 39 spot 3,2,64,100,22092.002,6354.84,1560.677,973.481,1041.261,668.138,White LED,100 mA,b'OK Read',11:55:52,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9307,Fruit 39 spot 3,2,64,150,13341.725,3909.724,970.226,612.845,647.2,416.951,White LED,12.5 mA,b'OK Read',11:55:54,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9308,Fruit 39 spot 3,2,64,150,17854.295,5224.095,1277.002,799.842,859.453,547.121,White LED,25 mA,b'OK Read',11:55:55,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9309,Fruit 39 spot 3,2,64,150,20528.856,5930.481,1458.11,909.839,972.539,624.409,White LED,50 mA,b'OK Read',11:55:56,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9310,Fruit 39 spot 3,2,64,150,21788.455,6427.762,1544.9679999999996,963.267,1054.309,658.9860000000001,White LED,100 mA,b'OK Read',11:55:57,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9311,Fruit 39 spot 3,2,64,200,13365.626,3920.707,974.384,617.559,656.3330000000002,419.49300000000005,White LED,12.5 mA,b'OK Read',11:55:58,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9312,Fruit 39 spot 3,2,64,200,17515.494,5104.167,1255.749,788.449,842.925,538.477,White LED,25 mA,b'OK Read',11:55:59,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9313,Fruit 39 spot 3,2,64,200,19853.046,5801.328,1415.1429999999998,885.09,955.141,605.596,White LED,50 mA,b'OK Read',11:56:00,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9314,Fruit 39 spot 3,2,64,200,22312.493,6313.985,1574.537,979.374,1037.346,672.7139999999998,White LED,100 mA,b'OK Read',11:56:01,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9315,Fruit 39 spot 3,2,64,250,13374.23,3927.296,969.117,610.96,659.7260000000001,417.358,White LED,12.5 mA,b'OK Read',11:56:03,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9316,Fruit 39 spot 3,2,64,250,17983.363,5255.724,1290.677,809.8989999999999,870.5880000000002,552.816,White LED,25 mA,b'OK Read',11:56:05,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9317,Fruit 39 spot 3,2,64,250,20485.832,5967.3809999999985,1463.654,914.554,981.238,624.816,White LED,50 mA,b'OK Read',11:56:06,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9318,Fruit 39 spot 3,2,64,250,22216.768,6412.299,1583.408,986.209,1050.133,673.63,White LED,100 mA,b'OK Read',11:56:08,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9319,Fruit 39 spot 3,3,64,50,13372.796,3932.568,975.769,617.559,657.6389999999999,421.018,White LED,12.5 mA,b'OK Read',11:56:13,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9320,Fruit 39 spot 3,3,64,50,17639.183999999994,5155.565,1264.065,791.985,850.755,543.053,White LED,25 mA,b'OK Read',11:56:14,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9321,Fruit 39 spot 3,3,64,50,20213.358,5898.851,1441.477,900.4110000000002,965.58,616.274,White LED,50 mA,b'OK Read',11:56:15,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9322,Fruit 39 spot 3,3,64,50,21790.844,6352.2040000000015,1546.816,961.696,1038.651,658.9860000000001,White LED,100 mA,b'OK Read',11:56:16,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9323,Fruit 39 spot 3,3,64,100,13347.7,3922.024,972.997,617.559,655.029,417.968,White LED,12.5 mA,b'OK Read',11:56:17,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9324,Fruit 39 spot 3,3,64,100,17545.968999999994,5137.114000000001,1258.521,789.628,845.535,536.951,White LED,25 mA,b'OK Read',11:56:18,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9325,Fruit 39 spot 3,3,64,100,20116.557,5875.13,1435.933,895.697,960.361,610.172,White LED,50 mA,b'OK Read',11:56:19,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9326,Fruit 39 spot 3,3,64,100,21833.867,6352.2040000000015,1552.361,966.41,1036.0410000000004,658.9860000000001,White LED,100 mA,b'OK Read',11:56:20,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
39,9327,Fruit 39 spot 3,3,64,150,13332.164,3920.267,973.922,615.988,652.419,416.951,White LED,12.5 mA,b'OK Read',11:56:21,3,65.7703909136228,335.5529716848238,5.847824448819704,29.834927912617633,19.6005985533036
