Fruit number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
26A,4,64,150,16035.405,3500.302,1330.595,903.554,1026.473,742.376,White LED,25 mA,b'OK Read',11:47:21
26A,4,64,150,29859.935,6506.836,2332.237,1477.114,1626.698,1088.14,White LED,50 mA,b'OK Read',11:47:22
26A,4,64,150,39970.199,8655.866,3097.329,1912.391,2058.164,1340.344,White LED,100 mA,b'OK Read',11:47:24
26A,4,64,200,8357.102,1841.085,787.269,596.345,700.698,558.307,White LED,12.5 mA,b'OK Read',11:47:25
26A,4,64,200,16056.318,3491.076,1331.981,903.947,1019.078,741.359,White LED,25 mA,b'OK Read',11:47:26
26A,4,64,200,29832.449,6494.535,2335.471,1477.9,1628.438,1089.157,White LED,50 mA,b'OK Read',11:47:27
26A,4,64,200,40026.965,8654.548,3110.265,1921.034,2061.644,1342.378,White LED,100 mA,b'OK Read',11:47:29
26A,4,64,250,8346.346,1837.658,785.051,593.989,699.393,555.256,White LED,12.5 mA,b'OK Read',11:47:30
26A,4,64,250,16025.844,3497.139,1333.921,906.068,1031.344,748.071,White LED,25 mA,b'OK Read',11:47:31
26A,4,64,250,29795.881,6488.209,2337.412,1478.371,1627.394,1086.106,White LED,50 mA,b'OK Read',11:47:32
26A,4,64,250,40002.227,8659.029,3116.919,1927.163,2066.863,1344.819,White LED,100 mA,b'OK Read',11:47:34
26B,1,64,50,9221.135,1971.556,831.622,631.702,767.245,610.172,White LED,12.5 mA,b'OK Read',11:47:45
26B,1,64,50,17567.48,3700.62,1397.124,952.267,1127.38,811.529,White LED,25 mA,b'OK Read',11:47:47
26B,1,64,50,32725.705,6874.087,2461.601,1550.97,1785.018,1183.734,White LED,50 mA,b'OK Read',11:47:48
26B,1,64,50,42800.117,8972.159,3182.339,1956.39,2213.005,1433.904,White LED,100 mA,b'OK Read',11:47:49
26B,1,64,100,9077.727,1961.012,828.85,629.345,767.245,610.172,White LED,12.5 mA,b'OK Read',11:47:51
26B,1,64,100,17366.709,3682.169,1394.352,947.553,1122.16,811.529,White LED,25 mA,b'OK Read',11:47:52
26B,1,64,100,32234.534,6813.464,2433.88,1532.113,1761.531,1171.53,White LED,50 mA,b'OK Read',11:47:53
26B,1,64,100,42724.829,8966.887,3196.2,1961.105,2213.005,1433.904,White LED,100 mA,b'OK Read',11:47:55
26B,1,64,150,9013.192,1948.712,826.078,628.559,763.765,610.172,White LED,12.5 mA,b'OK Read',11:47:56
26B,1,64,150,17306.955,3660.205,1389.732,944.41,1116.941,805.427,White LED,25 mA,b'OK Read',11:47:57
26B,1,64,150,32085.15,6786.227,2432.032,1530.542,1762.401,1173.564,White LED,50 mA,b'OK Read',11:47:59
26B,1,64,150,42575.446,8956.344,3195.276,1957.962,2204.306,1429.836,White LED,100 mA,b'OK Read',11:48:00
26B,1,64,200,8988.096,1938.608,821.92,624.631,756.806,604.07,White LED,12.5 mA,b'OK Read',11:48:01
26B,1,64,200,17244.812,3651.858,1387.422,944.017,1114.332,806.952,White LED,25 mA,b'OK Read',11:48:02
26B,1,64,200,32001.494,6764.702,2426.95,1527.399,1758.921,1170.004,White LED,50 mA,b'OK Read',11:48:04
26B,1,64,200,42541.982,8972.159,3207.288,1968.176,2215.615,1438.48,White LED,100 mA,b'OK Read',11:48:05
26B,1,64,250,8983.077,1938.872,827.187,629.816,763.069,611.392,White LED,12.5 mA,b'OK Read',11:48:06
26B,1,64,250,17204.658,3648.959,1386.036,943.782,1113.81,807.867,White LED,25 mA,b'OK Read',11:48:08
26B,1,64,250,31918.318,6753.895,2422.791,1526.456,1754.746,1167.869,White LED,50 mA,b'OK Read',11:48:09
26B,1,64,250,42597.914,8971.104,3208.951,1969.59,2218.224,1433.904,White LED,100 mA,b'OK Read',11:48:10
26B,2,64,50,9041.874,1945.198,820.533,626.988,756.806,610.172,White LED,12.5 mA,b'OK Read',11:48:14
26B,2,64,50,17295.005,3658.448,1380.492,942.839,1116.941,811.529,White LED,25 mA,b'OK Read',11:48:15
26B,2,64,50,32223.777,6789.742,2417.247,1527.399,1764.141,1183.734,White LED,50 mA,b'OK Read',11:48:17
26B,2,64,50,42427.256,8877.271,3137.986,1928.106,2197.347,1427.802,White LED,100 mA,b'OK Read',11:48:18
26B,2,64,100,8998.852,1945.198,826.078,629.345,764.635,610.172,White LED,12.5 mA,b'OK Read',11:48:19
26B,2,64,100,17198.204,3658.448,1386.036,945.196,1119.551,814.579,White LED,25 mA,b'OK Read',11:48:21
26B,2,64,100,32040.932,6768.655,2417.247,1525.042,1761.531,1177.631,White LED,50 mA,b'OK Read',11:48:22
26B,2,64,100,42416.499,8914.172,3168.479,1949.319,2207.786,1436.955,White LED,100 mA,b'OK Read',11:48:23
26B,2,64,150,8972.56,1941.683,826.078,630.131,767.245,614.24,White LED,12.5 mA,b'OK Read',11:48:25
26B,2,64,150,17156.377,3651.419,1384.188,944.41,1116.941,813.562,White LED,25 mA,b'OK Read',11:48:26
26B,2,64,150,31913.06,6756.355,2413.551,1521.113,1757.182,1171.53,White LED,50 mA,b'OK Read',11:48:27
26B,2,64,150,42389.014,8929.986,3182.339,1957.962,2192.128,1437.972,White LED,100 mA,b'OK Read',11:48:28
26B,2,64,200,8941.489,1930.701,816.375,619.917,751.587,597.968,White LED,12.5 mA,b'OK Read',11:48:30
26B,2,64,200,17144.426,3650.541,1383.264,944.017,1118.246,813.054,White LED,25 mA,b'OK Read',11:48:31
26B,2,64,200,31761.287,6752.841,2411.703,1521.506,1753.702,1173.055,White LED,50 mA,b'OK Read',11:48:32
26B,2,64,200,42386.025,8947.119,3187.883,1959.926,2209.091,1435.429,White LED,100 mA,b'OK Read',11:48:34
26B,2,64,250,8948.659,1935.709,823.86,628.874,763.069,610.172,White LED,12.5 mA,b'OK Read',11:48:35
26B,2,64,250,17089.932,3650.013,1382.71,942.839,1116.941,812.749,White LED,25 mA,b'OK Read',11:48:36
26B,2,64,250,31663.053,6741.244,2407.268,1518.913,1749.527,1170.309,White LED,50 mA,b'OK Read',11:48:38
26B,2,64,250,42338.344,8947.909,3191.21,1962.048,2210.918,1436.344,White LED,100 mA,b'OK Read',11:48:39
26B,3,64,50,9034.704,1950.469,820.533,631.702,772.464,616.274,White LED,12.5 mA,b'OK Read',11:48:47
26B,3,64,50,17266.323,3658.448,1380.492,947.553,1122.16,817.63,White LED,25 mA,b'OK Read',11:48:48
26B,3,64,50,32166.414,6784.47,2411.703,1527.399,1769.36,1189.835,White LED,50 mA,b'OK Read',11:48:50
26B,3,64,50,42305.362,8856.185,3126.898,1928.106,2192.128,1433.904,White LED,100 mA,b'OK Read',11:48:51
26B,3,64,100,8966.585,1942.562,814.989,619.917,756.806,597.968,White LED,12.5 mA,b'OK Read',11:48:52
26B,3,64,100,17183.863,3650.541,1377.72,935.768,1101.283,802.376,White LED,25 mA,b'OK Read',11:48:54
26B,3,64,100,31997.91,6752.84,2406.159,1515.614,1756.312,1174.581,White LED,50 mA,b'OK Read',11:48:55
26B,3,64,100,42326.87,8895.721,3154.619,1942.248,2194.738,1440.006,White LED,100 mA,b'OK Read',11:48:56
26B,3,64,150,8955.829,1939.926,826.078,631.702,767.245,614.24,White LED,12.5 mA,b'OK Read',11:48:57
26B,3,64,150,17139.647,3646.148,1380.492,941.268,1116.941,809.495,White LED,25 mA,b'OK Read',11:48:59
26B,3,64,150,31853.307,6749.327,2408.007,1521.113,1757.182,1175.598,White LED,50 mA,b'OK Read',11:49:00
26B,3,64,150,42353.164,8917.686,3173.099,1953.248,2207.786,1442.039,White LED,100 mA,b'OK Read',11:49:01
26B,3,64,200,8946.867,1935.973,826.078,632.881,767.245,616.274,White LED,12.5 mA,b'OK Read',11:49:03
26B,3,64,200,17128.293,3649.222,1381.878,940.482,1120.856,810.003,White LED,25 mA,b'OK Read',11:49:04
26B,3,64,200,31755.908,6738.344,2410.317,1523.863,1757.617,1179.157,White LED,50 mA,b'OK Read',11:49:05
26B,3,64,200,42382.441,8935.258,3165.707,1931.641,2203.871,1406.446,White LED,100 mA,b'OK Read',11:49:06
26B,3,64,250,8938.621,1926.22,818.316,619.445,732.797,597.968,White LED,12.5 mA,b'OK Read',11:49:08
26B,3,64,250,17120.047,3635.253,1376.057,932.468,1096.064,799.325,White LED,25 mA,b'OK Read',11:49:09
26B,3,64,250,31734.756,6729.646,2400.615,1506.657,1739.088,1160.547,White LED,50 mA,b'OK Read',11:49:10
26B,3,64,250,42397.141,8962.67,3186.775,1953.562,2215.093,1432.683,White LED,100 mA,b'OK Read',11:49:12
26B,4,64,50,9063.386,1982.098,903.696,725.986,908.167,738.308,White LED,12.5 mA,b'OK Read',11:49:23
26B,4,64,50,17316.516,3695.348,1458.11,1032.409,1247.425,933.563,White LED,25 mA,b'OK Read',11:49:24
26B,4,64,50,32266.8,6826.642,2494.865,1621.683,1899.844,1317.971,White LED,50 mA,b'OK Read',11:49:25
26B,4,64,50,42362.725,8898.357,3198.972,2008.247,2306.953,1537.633,White LED,100 mA,b'OK Read',11:49:27
26B,4,64,100,9023.948,1974.191,906.468,725.986,908.167,741.359,White LED,12.5 mA,b'OK Read',11:49:28
26B,4,64,100,17219.716,3690.077,1469.198,1046.551,1263.083,954.919,White LED,25 mA,b'OK Read',11:49:29
26B,4,64,100,32051.687,6810.828,2492.093,1619.326,1907.673,1311.869,White LED,50 mA,b'OK Read',11:49:31
26B,4,64,100,42445.181,8951.073,3237.781,2036.532,2346.099,1568.142,White LED,100 mA,b'OK Read',11:49:32
26B,4,64,150,8998.852,1973.312,907.392,727.557,904.688,740.342,White LED,12.5 mA,b'OK Read',11:49:33
26B,4,64,150,17194.619,3679.534,1461.806,1032.409,1247.425,933.563,White LED,25 mA,b'OK Read',11:49:34
26B,4,64,150,31932.181,6798.528,2487.473,1612.255,1872.007,1299.666,White LED,50 mA,b'OK Read',11:49:36
26B,4,64,150,42434.427,8977.43,3261.805,2055.389,2353.928,1580.345,White LED,100 mA,b'OK Read',11:49:37
26B,4,64,200,8991.682,1962.33,910.626,730.7,896.424,747.461,White LED,12.5 mA,b'OK Read',11:49:38
26B,4,64,200,17180.278,3765.196,1471.97,1050.087,1264.388,957.97,White LED,25 mA,b'OK Read',11:49:39
26B,4,64,200,31841.953,6793.695,2499.024,1624.04,1903.759,1317.971,White LED,50 mA,b'OK Read',11:49:41
26B,4,64,200,42490,9013.013,3272.432,2064.817,2361.757,1583.396,White LED,100 mA,b'OK Read',11:49:42
26B,4,64,250,8991.682,1973.664,912.566,734.471,912.343,755.393,White LED,12.5 mA,b'OK Read',11:49:43
26B,4,64,250,17239.076,3694.294,1472.525,1052.208,1266.215,954.309,White LED,25 mA,b'OK Read',11:49:45
26B,4,64,250,31924.055,6798.176,2499.3,1627.34,1908.195,1316.751,White LED,50 mA,b'OK Read',11:49:46
26B,4,64,250,42638.066,9033.309,3287.678,2070.474,2366.454,1587.667,White LED,100 mA,b'OK Read',11:49:47
26C,1,64,50,10956.371,1976.827,1036.755,829.698,1038.651,829.834,White LED,12.5 mA,b'OK Read',11:50:01
26C,1,64,50,20973.421,3684.805,1668.787,1150.264,1461.418,976.275,White LED,25 mA,b'OK Read',11:50:02
26C,1,64,50,38992.635,6863.543,2927.308,1871.535,2202.566,1427.802,White LED,50 mA,b'OK Read',11:50:03
26C,1,64,50,51218.169,9040.689,3797.74,2371.24,2719.282,1720.685,White LED,100 mA,b'OK Read',11:50:04
26C,1,64,100,10906.178,1958.376,1025.667,806.127,1002.115,790.173,White LED,12.5 mA,b'OK Read',11:50:06
26C,1,64,100,20901.716,3655.812,1699.281,1180.906,1430.102,1015.936,White LED,25 mA,b'OK Read',11:50:07
26C,1,64,100,39032.073,6752.84,2949.485,1880.964,2202.566,1424.751,White LED,50 mA,b'OK Read',11:50:08
26C,1,64,100,51856.333,8819.284,3861.497,2385.382,2742.769,1702.379,White LED,100 mA,b'OK Read',11:50:10
26C,1,64,150,10937.25,1917.083,1031.211,810.841,1009.075,801.359,White LED,12.5 mA,b'OK Read',11:50:11
26C,1,64,150,20985.371,3586.403,1703.9,1184.834,1435.322,1021.021,White LED,25 mA,b'OK Read',11:50:12
26C,1,64,150,38997.415,6626.324,2953.181,1880.963,2209.526,1427.802,White LED,50 mA,b'OK Read',11:50:13
26C,1,64,150,51896.966,8815.77,3882.749,2404.239,2754.078,1718.65,White LED,100 mA,b'OK Read',11:50:15
26C,1,64,200,10931.274,1908.297,1033.983,812.02,1017.774,803.901,White LED,12.5 mA,b'OK Read',11:50:16
26C,1,64,200,20959.08,3576.739,1702.053,1178.549,1435.322,1015.936,White LED,25 mA,b'OK Read',11:50:17
26C,1,64,200,38998.013,6551.204,2949.485,1871.535,2201.262,1414.073,White LED,50 mA,b'OK Read',11:50:19
26C,1,64,200,52055.312,8709.899,3889.218,2392.454,2746.684,1697.803,White LED,100 mA,b'OK Read',11:50:20
26C,1,64,250,10949.201,1882.994,1024.558,799.527,998.984,788.342,White LED,12.5 mA,b'OK Read',11:50:21
26C,1,64,250,21009.271,3526.659,1698.726,1170.063,1421.751,1004.343,White LED,25 mA,b'OK Read',11:50:22
26C,1,64,250,38939.574,6525.11,2937.288,1857.393,2178.557,1391.192,White LED,50 mA,b'OK Read',11:50:24
26C,1,64,250,52085.785,8682.224,3890.881,2391.039,2742.247,1685.295,White LED,100 mA,b'OK Read',11:50:25
26C,2,64,50,11092.608,1887.211,1047.843,834.413,1049.09,842.037,White LED,12.5 mA,b'OK Read',11:50:30
26C,2,64,50,21238.725,3489.758,1713.141,1192.691,1466.638,1037.292,White LED,25 mA,b'OK Read',11:50:31
26C,2,64,50,39587.779,6468.177,2955.03,1866.821,2207.786,1415.599,White LED,50 mA,b'OK Read',11:50:32
26C,2,64,50,52178.999,8481.906,3831.005,2352.383,2719.282,1677.973,White LED,100 mA,b'OK Read',11:50:34
26C,2,64,100,11017.319,1866.124,1014.578,787.271,994.287,777.969,White LED,12.5 mA,b'OK Read',11:50:35
26C,2,64,100,21156.265,3468.672,1688.192,1154.977,1398.786,985.428,White LED,25 mA,b'OK Read',11:50:36
26C,2,64,100,39412.105,6383.833,2935.625,1840.893,2173.86,1372.886,White LED,50 mA,b'OK Read',11:50:37
26C,2,64,100,52257.876,8426.555,3850.409,2347.669,2714.063,1653.565,White LED,100 mA,b'OK Read',11:50:39
26C,2,64,150,11006.564,1843.281,1012.73,787.27,982.978,776.952,White LED,12.5 mA,b'OK Read',11:50:40
26C,2,64,150,21131.169,3451.101,1694.66,1162.834,1407.485,994.58,White LED,25 mA,b'OK Read',11:50:41
26C,2,64,150,39284.232,6382.076,2945.789,1857.392,2186.908,1393.226,White LED,50 mA,b'OK Read',11:50:43
26C,2,64,150,52334.359,8455.548,3886.446,2380.668,2738.42,1682.04,White LED,100 mA,b'OK Read',11:50:44
26C,2,64,200,11002.978,1848.992,1025.667,802.592,1004.725,796.274,White LED,12.5 mA,b'OK Read',11:50:45
26C,2,64,200,21109.658,3458.129,1699.281,1169.12,1422.273,1005.258,White LED,25 mA,b'OK Read',11:50:47
26C,2,64,200,39202.371,6377.244,2942.555,1853.857,2184.299,1388.141,White LED,50 mA,b'OK Read',11:50:48
26C,2,64,200,52286.558,8467.408,3889.218,2377.132,2731.026,1673.396,White LED,100 mA,b'OK Read',11:50:49
26C,2,64,250,10997.96,1845.039,1027.884,804.241,1000.028,799.325,White LED,12.5 mA,b'OK Read',11:50:51
26C,2,64,250,21098.185,3456.021,1710.923,1185.148,1436.366,1027.529,White LED,25 mA,b'OK Read',11:50:52
26C,2,64,250,39131.742,6378.561,2955.029,1869.649,2213.005,1410.717,White LED,50 mA,b'OK Read',11:50:53
26C,2,64,250,52243.535,8500.883,3916.384,2404.239,2765.212,1706.04,White LED,100 mA,b'OK Read',11:50:55
26C,3,64,50,11121.291,1813.409,1003.49,773.128,970.799,762.715,White LED,12.5 mA,b'OK Read',11:51:02
26C,3,64,50,21339.111,3400.142,1685.42,1145.549,1404.006,982.377,White LED,25 mA,b'OK Read',11:51:03
26C,3,64,50,39817.232,6299.488,2949.485,1838.536,2186.909,1366.785,White LED,50 mA,b'OK Read',11:51:04
26C,3,64,50,52429.966,8249.958,3825.46,2324.097,2703.624,1635.26,White LED,100 mA,b'OK Read',11:51:06
26C,3,64,100,11085.438,1818.681,1014.578,782.556,986.457,774.918,White LED,12.5 mA,b'OK Read',11:51:07
26C,3,64,100,21260.237,3397.507,1693.736,1152.62,1406.615,985.428,White LED,25 mA,b'OK Read',11:51:08
26C,3,64,100,39594.949,6281.038,2941.169,1836.178,2179.079,1363.734,White LED,50 mA,b'OK Read',11:51:09
26C,3,64,100,52447.891,8297.402,3853.181,2338.24,2708.843,1638.311,White LED,100 mA,b'OK Read',11:51:11
26C,3,64,150,11051.977,1815.166,1005.338,769.985,970.799,754.579,White LED,12.5 mA,b'OK Read',11:51:12
26C,3,64,150,21214.824,3408.928,1685.42,1143.978,1386.608,970.173,White LED,25 mA,b'OK Read',11:51:14
26C,3,64,150,39441.979,6311.789,2936.549,1833.822,2164.291,1360.683,White LED,50 mA,b'OK Read',11:51:15
26C,3,64,150,52537.52,8346.602,3873.51,2349.24,2710.583,1641.362,White LED,100 mA,b'OK Read',11:51:16
26C,3,64,200,11044.209,1814.727,1006.262,770.771,964.275,752.037,White LED,12.5 mA,b'OK Read',11:51:18
26C,3,64,200,21195.703,3446.268,1699.281,1162.049,1413.14,991.529,White LED,25 mA,b'OK Read',11:51:19
26C,3,64,200,39309.924,6358.793,2937.011,1838.536,2168.641,1365.259,White LED,50 mA,b'OK Read',11:51:20
26C,3,64,200,52412.041,8441.051,3867.041,2341.776,2691.88,1620.006,White LED,100 mA,b'OK Read',11:51:22
26C,3,64,250,11015.169,1827.115,989.076,750.5,935.308,726.104,White LED,12.5 mA,b'OK Read',11:51:23
26C,3,64,250,21148.377,3428.609,1664.352,1121.035,1352.856,937.224,White LED,25 mA,b'OK Read',11:51:24
26C,3,64,250,39220.652,6325.846,2911.785,1807.422,2122.189,1324.073,White LED,50 mA,b'OK Read',11:51:25
26C,3,64,250,52427.098,8390.181,3855.398,2315.612,2636.816,1569.362,White LED,100 mA,b'OK Read',11:51:27
26C,4,64,50,11135.631,1834.495,997.946,768.414,960.361,756.613,White LED,12.5 mA,b'OK Read',11:51:33
26C,4,64,50,21324.77,3442.315,1685.42,1150.264,1398.786,982.377,White LED,25 mA,b'OK Read',11:51:34
26C,4,64,50,39817.232,6357.476,2938.397,1838.536,2176.47,1372.886,White LED,50 mA,b'OK Read',11:51:35
26C,4,64,50,52444.307,8318.487,3825.46,2333.526,2703.624,1653.565,White LED,100 mA,b'OK Read',11:51:37
26C,4,64,100,11078.268,1837.131,1022.895,796.699,996.896,790.173,White LED,12.5 mA,b'OK Read',11:51:38
26C,4,64,100,21256.651,3434.407,1710.369,1178.549,1432.712,1018.987,White LED,25 mA,b'OK Read',11:51:39
26C,4,64,100,39591.365,6328.482,2963.346,1871.535,2215.615,1412.548,White LED,50 mA,b'OK Read',11:51:40
26C,4,64,100,52516.011,8352.753,3875.357,2368.883,2747.989,1684.074,White LED,100 mA,b'OK Read',11:51:42
26C,4,64,150,11059.147,1830.981,1034.907,810.841,1014.294,811.529,White LED,12.5 mA,b'OK Read',11:51:43
26C,4,64,150,21221.994,3426.5,1718.685,1187.977,1447.5,1029.156,White LED,25 mA,b'OK Read',11:51:44
26C,4,64,150,39456.322,6308.274,2964.27,1866.821,2219.964,1403.395,White LED,50 mA,b'OK Read',11:51:46
26C,4,64,150,52559.033,8341.331,3891.99,2374.383,2761.037,1671.871,White LED,100 mA,b'OK Read',11:51:47
26C,4,64,200,11053.171,1822.634,1029.825,804.949,1012.554,803.901,White LED,12.5 mA,b'OK Read',11:51:49
26C,4,64,200,21201.079,3413.321,1713.141,1180.906,1437.931,1020.512,White LED,25 mA,b'OK Read',11:51:50
26C,4,64,200,39535.793,6183.514,3006.312,1915.141,2243.016,1461.361,White LED,50 mA,b'OK Read',11:51:51
26C,4,64,200,52817.168,8195.925,3976.538,2452.56,2838.023,1754.244,White LED,100 mA,b'OK Read',11:51:53
26C,4,64,250,11135.631,1815.518,1077.782,863.64,1103.371,883.529,White LED,12.5 mA,b'OK Read',11:51:54
26C,4,64,250,21409.381,3373.785,1774.127,1246.433,1517.787,1100.75,White LED,25 mA,b'OK Read',11:51:56
26C,4,64,250,39757,6303.706,3068.13,1985.619,2357.059,1541.294,White LED,50 mA,b'OK Read',11:51:57
26C,4,64,250,53085.34,8355.389,4031.702,2490.037,2876.907,1776.82,White LED,100 mA,b'OK Read',11:51:59
26D,1,64,50,7930.462,1918.84,931.416,791.985,960.361,793.224,White LED,12.5 mA,b'OK Read',11:52:07
26D,1,64,50,15122.373,3589.918,1441.477,1079.551,1268.303,976.275,White LED,25 mA,b'OK Read',11:52:08
26D,1,64,50,28158.161,6621.052,2395.07,1631.111,1837.212,1324.072,White LED,50 mA,b'OK Read',11:52:09
26D,1,64,50,37020.777,8676.952,3054.824,2017.675,2218.225,1555.938,White LED,100 mA,b'OK Read',11:52:11
26D,1,64,100,7880.27,1924.111,934.189,789.628,957.751,790.173,White LED,12.5 mA,b'OK Read',11:52:12
26D,1,64,100,15047.085,3579.375,1447.022,1084.265,1265.693,976.275,White LED,25 mA,b'OK Read',11:52:13
26D,1,64,100,27964.56,6586.787,2392.298,1628.754,1826.773,1311.869,White LED,50 mA,b'OK Read',11:52:14
26D,1,64,100,37035.117,8687.496,3079.773,2022.389,2213.005,1546.785,White LED,100 mA,b'OK Read',11:52:16
26D,1,64,150,7849.198,1906.54,925.872,777.842,944.703,776.952,White LED,12.5 mA,b'OK Read',11:52:17
26D,1,64,150,15010.038,3565.317,1439.63,1074.836,1252.644,966.105,White LED,25 mA,b'OK Read',11:52:18
26D,1,64,150,27857.005,6573.608,2387.678,1623.254,1818.074,1305.768,White LED,50 mA,b'OK Read',11:52:20
26D,1,64,150,37035.117,8683.981,3097.329,2036.532,2219.964,1553.904,White LED,100 mA,b'OK Read',11:52:21
26D,1,64,200,7839.04,1909.615,932.802,788.449,956.446,788.647,White LED,12.5 mA,b'OK Read',11:52:22
26D,1,64,200,14987.929,3571.467,1448.408,1084.265,1266.998,977.8,White LED,25 mA,b'OK Read',11:52:23
26D,1,64,200,27763.789,6559.112,2389.526,1626.397,1826.773,1310.344,White LED,50 mA,b'OK Read',11:52:25
26D,1,64,200,37004.641,8703.31,3101.949,2037.71,2223.444,1549.836,White LED,100 mA,b'OK Read',11:52:26
26D,1,64,250,7835.813,1901.971,926.981,779.728,946.79,781.02,White LED,12.5 mA,b'OK Read',11:52:27
26D,1,64,250,14967.493,3570.94,1431.498,1064.465,1246.381,953.088,White LED,25 mA,b'OK Read',11:52:29
26D,1,64,250,27653.365,6578.88,2367.35,1598.112,1791.282,1275.259,White LED,50 mA,b'OK Read',11:52:30
26D,1,64,250,36913.219,8720.179,3080.327,2007.304,2178.557,1508.345,White LED,100 mA,b'OK Read',11:52:31
26D,2,64,50,7880.27,1913.569,881.519,730.7,876.851,720.003,White LED,12.5 mA,b'OK Read',11:52:37
26D,2,64,50,15050.67,3574.103,1391.58,1022.98,1184.793,903.054,White LED,25 mA,b'OK Read',11:52:38
26D,2,64,50,28050.606,6594.695,2339.629,1569.826,1753.702,1244.751,White LED,50 mA,b'OK Read',11:52:39
26D,2,64,50,36906.05,8650.594,3010.471,1956.39,2134.715,1482.717,White LED,100 mA,b'OK Read',11:52:41
26D,2,64,100,7837.247,1908.297,887.063,733.057,884.68,726.104,White LED,12.5 mA,b'OK Read',11:52:42
26D,2,64,100,14986.136,3568.832,1402.669,1030.052,1195.231,915.258,White LED,25 mA,b'OK Read',11:52:43
26D,2,64,100,27828.323,6544.615,2347.945,1572.184,1753.702,1250.852,White LED,50 mA,b'OK Read',11:52:45
26D,2,64,100,36855.857,8518.806,3032.648,1961.105,2134.715,1482.717,White LED,100 mA,b'OK Read',11:52:46
26D,2,64,150,7796.615,1866.125,877.823,722.843,875.111,720.003,White LED,12.5 mA,b'OK Read',11:52:47
26D,2,64,150,14912.043,3493.273,1384.188,1007.266,1167.395,890.851,White LED,25 mA,b'OK Read',11:52:49
26D,2,64,150,27651.452,6438.306,2315.605,1536.827,1708.468,1208.14,White LED,50 mA,b'OK Read',11:52:50
26D,2,64,150,36817.614,8525.835,3012.319,1934.391,2086.001,1440.005,White LED,100 mA,b'OK Read',11:52:51
26D,2,64,200,7778.091,1859.535,848.254,690.629,828.572,678.816,White LED,12.5 mA,b'OK Read',11:52:53
26D,2,64,200,14883.958,3493.712,1361.088,980.552,1127.38,857.291,White LED,25 mA,b'OK Read',11:52:54
26D,2,64,200,27554.055,6449.727,2299.434,1517.971,1676.717,1183.733,White LED,50 mA,b'OK Read',11:52:55
26D,2,64,200,36794.907,8558.343,3010.471,1925.748,2069.473,1421.7,White LED,100 mA,b'OK Read',11:52:56
26D,2,64,250,7771.28,1859.799,837.166,677.901,809,662.646,White LED,12.5 mA,b'OK Read',11:52:58
26D,2,64,250,14871.409,3496.084,1351.663,972.067,1112.766,844.478,White LED,25 mA,b'OK Read',11:52:59
26D,2,64,250,27498.484,6453.417,2296.385,1515.142,1668.105,1176.411,White LED,50 mA,b'OK Read',11:53:00
26D,2,64,250,36748.301,8576.793,3020.45,1937.534,2073.126,1430.243,White LED,100 mA,b'OK Read',11:53:02
26D,3,64,50,7858.758,1892.483,859.342,697.701,850.755,689.494,White LED,12.5 mA,b'OK Read',11:53:08
26D,3,64,50,15014.818,3526.659,1369.404,989.981,1148.257,872.545,White LED,25 mA,b'OK Read',11:53:09
26D,3,64,50,27971.731,6515.622,2322.997,1536.828,1711.947,1214.242,White LED,50 mA,b'OK Read',11:53:10
26D,3,64,50,36791.323,8529.35,2988.294,1928.106,2092.96,1452.209,White LED,100 mA,b'OK Read',11:53:12
26D,3,64,100,7815.736,1874.032,859.342,702.415,845.535,695.596,White LED,12.5 mA,b'OK Read',11:53:13
26D,3,64,100,14939.529,3513.48,1369.404,992.338,1143.038,872.546,White LED,25 mA,b'OK Read',11:53:14
26D,3,64,100,27788.884,6489.264,2311.909,1529.756,1696.289,1202.039,White LED,50 mA,b'OK Read',11:53:15
26D,3,64,100,36841.516,8529.349,2993.838,1921.034,2077.302,1430.853,White LED,100 mA,b'OK Read',11:53:17
26D,3,64,150,7787.054,1866.125,840.862,680.415,817.698,665.087,White LED,12.5 mA,b'OK Read',11:53:18
26D,3,64,150,14914.432,3512.602,1352.771,971.124,1115.202,844.071,White LED,25 mA,b'OK Read',11:53:19
26D,3,64,150,27692.083,6476.964,2289.732,1508.542,1663.234,1169.496,White LED,50 mA,b'OK Read',11:53:20
26D,3,64,150,36827.175,8575.036,2986.446,1906.106,2049.465,1403.395,White LED,100 mA,b'OK Read',11:53:22
26D,3,64,200,7781.677,1862.171,824.692,662.344,785.512,640.68,White LED,12.5 mA,b'OK Read',11:53:23
26D,3,64,200,14892.921,3513.48,1340.297,959.339,1093.454,828.308,White LED,25 mA,b'OK Read',11:53:24
26D,3,64,200,27613.21,6490.582,2288.346,1502.649,1651.925,1163.903,White LED,50 mA,b'OK Read',11:53:25
26D,3,64,200,36832.551,8593.926,3003.541,1918.677,2052.51,1414.073,White LED,100 mA,b'OK Read',11:53:27
26D,3,64,250,7777.016,1861.907,836.057,676.958,801.692,658.986,White LED,12.5 mA,b'OK Read',11:53:28
26D,3,64,250,14884.316,3511.899,1353.88,973.952,1113.81,845.698,White LED,25 mA,b'OK Read',11:53:29
26D,3,64,250,27561.584,6477.667,2291.95,1508.542,1664.973,1170.309,White LED,50 mA,b'OK Read',11:53:31
26D,3,64,250,36831.477,8577.848,3007.144,1916.791,2053.293,1407.056,White LED,100 mA,b'OK Read',11:53:32
