Fruit number,Read number,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time
56C,4,64,100,12126.827,8833.5,15579.181,18507.695,24151.345,13241.287,White LED,25 mA,b'OK Read',10:06:33
56C,4,64,100,18166.751,13139.109,23520.405,27900.654,36269.497,19747.307,White LED,50 mA,b'OK Read',10:06:35
56C,4,64,100,20395.385,14759.041,26426.907,31324.924,40656.572,22113.132,White LED,100 mA,b'OK Read',10:06:36
56C,4,64,150,6262.102,4516.727,7977.9,9475.395,12507.537,6940.06,White LED,12.5 mA,b'OK Read',10:06:37
56C,4,64,150,12126.827,8777.676,15571.129,18491.05,24134.04,13226.004,White LED,25 mA,b'OK Read',10:06:38
56C,4,64,150,18189.261,13154.333,23532.928,27899.863,36282.868,19741.195,White LED,50 mA,b'OK Read',10:06:39
56C,4,64,150,20442.365,14727.576,26429.592,31322.546,40667.585,22114.661,White LED,100 mA,b'OK Read',10:06:40
56C,4,64,200,6260.144,4518.757,7973.428,9469.054,12498.097,6934.711,White LED,12.5 mA,b'OK Read',10:06:41
56C,4,64,200,12123.89,8746.718,15577.839,18475.593,24137.185,13214.924,White LED,25 mA,b'OK Read',10:06:42
56C,4,64,200,18197.581,13128.451,23525.771,27889.954,36295.454,19745.015,White LED,50 mA,b'OK Read',10:06:44
56C,4,64,200,20429.152,14702.709,26378.601,31295.198,40650.674,22124.595,White LED,100 mA,b'OK Read',10:06:45
56C,4,64,250,6247.225,4499.27,7953.568,9462.396,12490.545,6935.17,White LED,12.5 mA,b'OK Read',10:06:46
56C,4,64,250,12089.242,8731.798,15517.455,18437.783,24093.764,13211.943,White LED,25 mA,b'OK Read',10:06:47
56C,4,64,250,18161.465,13120.229,23431.303,27850.717,36184.066,19751.893,White LED,50 mA,b'OK Read',10:06:49
56C,4,64,250,20421.225,14729.199,26346.932,31281.644,40636.75,22121.387,White LED,100 mA,b'OK Read',10:06:51
56D,1,64,50,4897.711,3952.39,7197.823,8703.349,11620.21,6464.756,White LED,12.5 mA,b'OK Read',10:07:02
56D,1,64,50,9431.324,7636.822,14095.066,16997.688,22395.569,12228.017,White LED,25 mA,b'OK Read',10:07:03
56D,1,64,50,14088.26,11400.423,21008.413,25339.588,33303.086,18050.882,White LED,50 mA,b'OK Read',10:07:04
56D,1,64,50,15550.526,12587.966,23455.994,28316.8,37263.02,20192.046,White LED,100 mA,b'OK Read',10:07:05
56D,1,64,100,4815.495,3882.355,7160.251,8651.034,11573.011,6441.831,White LED,12.5 mA,b'OK Read',10:07:06
56D,1,64,100,9313.873,7521.112,13874.999,16771.782,22237.456,12161.536,White LED,25 mA,b'OK Read',10:07:07
56D,1,64,100,13806.378,11138.554,20815.183,25151.729,33218.13,18041.713,White LED,50 mA,b'OK Read',10:07:08
56D,1,64,100,15568.145,12551.427,23509.668,28383.381,37307.857,20212.678,White LED,100 mA,b'OK Read',10:07:09
56D,1,64,150,4792.005,3854.95,7085.106,8582.865,11525.813,6426.548,White LED,12.5 mA,b'OK Read',10:07:11
56D,1,64,150,9339.32,7535.322,13903.625,16794.769,22225.656,12151.602,White LED,25 mA,b'OK Read',10:07:12
56D,1,64,150,14098.049,11355.763,21028.092,25333.246,33315.671,18056.996,White LED,50 mA,b'OK Read',10:07:13
56D,1,64,150,15607.295,12557.516,23357.59,28232.777,37242.565,20192.046,White LED,100 mA,b'OK Read',10:07:14
56D,1,64,200,4765.579,3821.456,7047.533,8544.026,11498.674,6414.321,White LED,12.5 mA,b'OK Read',10:07:15
56D,1,64,200,9181.74,7374.953,13717.999,16618.403,22121.821,12121.417,White LED,25 mA,b'OK Read',10:07:16
56D,1,64,200,13791.697,11076.132,20705.149,25061.365,33172.112,18042.859,White LED,50 mA,b'OK Read',10:07:17
56D,1,64,200,15462.438,12371.772,23128.577,28038.577,37133.225,20182.876,White LED,100 mA,b'OK Read',10:07:18
56D,1,64,250,4734.454,3784.307,6985.27,8489.332,11463.511,6406.069,White LED,12.5 mA,b'OK Read',10:07:20
56D,1,64,250,9181.153,7373.735,13732.224,16640.994,22119.932,12119.812,White LED,25 mA,b'OK Read',10:07:21
56D,1,64,250,13794.633,11075.218,20667.039,25039.012,33140.723,18031.625,White LED,50 mA,b'OK Read',10:07:23
56D,1,64,250,15534.083,12449.115,23215.529,28117.049,37154.465,20181.959,White LED,100 mA,b'OK Read',10:07:25
56D,2,64,50,4750.897,3824.501,7042.165,8555.915,11516.373,6428.076,White LED,12.5 mA,b'OK Read',10:07:28
56D,2,64,50,9202.294,7429.762,13762.281,16688.554,22197.336,12154.658,White LED,25 mA,b'OK Read',10:07:29
56D,2,64,50,13665.436,11010.664,20691.728,25039.964,33133.171,18000.448,White LED,50 mA,b'OK Read',10:07:30
56D,2,64,50,15421.33,12453.987,23235.925,28121.804,37140.302,20150.782,White LED,100 mA,b'OK Read',10:07:32
56D,2,64,100,4745.025,3809.276,7044.849,8539.27,11495.134,6412.029,White LED,12.5 mA,b'OK Read',10:07:33
56D,2,64,100,9199.358,7414.537,13748.862,16655.261,22147.778,12127.149,White LED,25 mA,b'OK Read',10:07:34
56D,2,64,100,13768.205,11108.104,20734.671,25087.522,33156.772,18009.618,White LED,50 mA,b'OK Read',10:07:35
56D,2,64,100,15471.247,12460.077,23294.968,28155.098,37173.342,20155.366,White LED,100 mA,b'OK Read',10:07:36
56D,2,64,150,4766.558,3828.561,7054.69,8557.501,11494.347,6406.68,White LED,12.5 mA,b'OK Read',10:07:37
56D,2,64,150,9198.379,7407.432,13719.341,16625.14,22113.953,12117.978,White LED,25 mA,b'OK Read',10:07:38
56D,2,64,150,13775.057,11089.834,20659.525,25038.379,33123.734,18020.316,White LED,50 mA,b'OK Read',10:07:39
56D,2,64,150,15485.928,12447.897,23218.035,28112.295,37134.01,20175.234,White LED,100 mA,b'OK Read',10:07:40
56D,2,64,200,4734.748,3792.528,6988.491,8502.411,11457.376,6401.713,White LED,12.5 mA,b'OK Read',10:07:42
56D,2,64,200,9174.399,7379.52,13689.819,16602.947,22082.881,12114.54,White LED,25 mA,b'OK Read',10:07:43
56D,2,64,200,13771.143,11073.087,20597.798,24986.46,33088.335,18021.08,White LED,50 mA,b'OK Read',10:07:44
56D,2,64,200,15472.715,12411.357,23163.464,28084.946,37115.525,20178.291,White LED,100 mA,b'OK Read',10:07:45
56D,2,64,250,4723.883,3783.089,6973.461,8481.723,11445.576,6397.816,White LED,12.5 mA,b'OK Read',10:07:46
56D,2,64,250,9176.455,7384.697,13630.24,16545.875,22045.359,12100.556,White LED,25 mA,b'OK Read',10:07:48
56D,2,64,250,13748.826,11045.986,20646.643,25018.086,33095.414,18027.957,White LED,50 mA,b'OK Read',10:07:50
56D,2,64,250,15464.787,12395.523,23114.621,28039.053,37087.441,20171.873,White LED,100 mA,b'OK Read',10:07:51
56D,3,64,50,4727.407,3818.41,7009.961,8527.38,11497.494,6423.491,White LED,12.5 mA,b'OK Read',10:07:56
56D,3,64,50,9125.951,7368.863,13665.666,16602.947,22135.979,12150.073,White LED,25 mA,b'OK Read',10:07:57
56D,3,64,50,13683.054,11083.744,20632.685,25011.428,33071.814,18005.033,White LED,50 mA,b'OK Read',10:07:58
56D,3,64,50,15350.859,12411.358,23139.311,28040.954,37050.628,20146.197,White LED,100 mA,b'OK Read',10:07:59
56D,3,64,100,4724.471,3800.141,6972.388,8489.332,11452.655,6409.737,White LED,12.5 mA,b'OK Read',10:08:00
56D,3,64,100,9117.142,7353.638,13625.41,16555.387,22069.902,12122.564,White LED,25 mA,b'OK Read',10:08:01
56D,3,64,100,13691.863,11053.295,20536.072,24940.09,33036.416,18009.618,White LED,50 mA,b'OK Read',10:08:02
56D,3,64,100,15321.497,12344.368,23007.807,27931.568,37003.428,20150.781,White LED,100 mA,b'OK Read',10:08:03
56D,3,64,150,4711.747,3783.901,6965.231,8479.82,11439.283,6403.624,White LED,12.5 mA,b'OK Read',10:08:04
56D,3,64,150,9133.781,7364.803,13597.677,16526.852,22035.29,12108.809,White LED,25 mA,b'OK Read',10:08:06
56D,3,64,150,13673.267,11022.844,20546.807,24932.163,33035.628,18012.674,White LED,50 mA,b'OK Read',10:08:07
56D,3,64,150,15464.396,12462.107,23162.57,28067.904,37074.225,20167.593,White LED,100 mA,b'OK Read',10:08:08
56D,3,64,200,4727.407,3800.141,6975.072,8481.01,11437.316,6397.128,White LED,12.5 mA,b'OK Read',10:08:09
56D,3,64,200,9168.527,7399.313,13628.093,16547.064,22032.144,12100.785,White LED,25 mA,b'OK Read',10:08:10
56D,3,64,200,13709.48,11044.159,20550.833,24932.954,33032.876,18014.203,White LED,50 mA,b'OK Read',10:08:11
56D,3,64,200,15425.735,12405.267,23053.43,27991.018,37034.107,20165.682,White LED,100 mA,b'OK Read',10:08:12
56D,3,64,250,4720.36,3792.833,6983.123,8494.088,11440.856,6403.318,White LED,12.5 mA,b'OK Read',10:08:14
56D,3,64,250,9122.428,7355.465,13589.447,16510.682,22003.824,12093.22,White LED,25 mA,b'OK Read',10:08:15
56D,3,64,250,13719.464,11055.73,20545.732,24935.334,33028.391,18020.621,White LED,50 mA,b'OK Read',10:08:17
56D,3,64,250,15397.84,12368.728,23048.065,27992.443,37040.242,20179.209,White LED,100 mA,b'OK Read',10:08:19
56D,4,64,50,4703.917,3806.231,6988.491,8503.601,11473.896,6418.907,White LED,12.5 mA,b'OK Read',10:08:24
56D,4,64,50,9131.824,7393.222,13676.401,16607.702,22112.38,12145.488,White LED,25 mA,b'OK Read',10:08:25
56D,4,64,50,13606.71,11028.934,20509.234,24906.797,33001.018,17995.863,White LED,50 mA,b'OK Read',10:08:26
56D,4,64,50,15233.408,12344.368,22989.021,27907.788,36970.391,20132.442,White LED,100 mA,b'OK Read',10:08:27
56D,4,64,100,4698.044,3784.916,6961.653,8484.576,11440.856,6405.152,White LED,12.5 mA,b'OK Read',10:08:28
56D,4,64,100,9152.377,7405.403,13681.769,16600.569,22072.263,12120.271,White LED,25 mA,b'OK Read',10:08:29
56D,4,64,100,13706.544,11092.88,20538.755,24911.553,33008.096,17991.278,White LED,50 mA,b'OK Read',10:08:30
56D,4,64,100,15209.918,12274.334,22854.834,27807.915,36923.191,20132.442,White LED,100 mA,b'OK Read',10:08:31
56D,4,64,150,4625.616,3723.001,6834.622,8349.825,11349.606,6379.17,White LED,12.5 mA,b'OK Read',10:08:32
56D,4,64,150,8857.771,7165.864,13307.833,16251.007,21830.765,12056.846,White LED,25 mA,b'OK Read',10:08:34
56D,4,64,150,13224.994,10720.376,20052.997,24481.935,32705.241,17936.258,White LED,50 mA,b'OK Read',10:08:35
56D,4,64,150,14839.948,12015.51,22343.131,27270.495,36396.146,19927.648,White LED,100 mA,b'OK Read',10:08:36
56D,4,64,200,4548.294,3684.432,6792.577,8306.229,11309.88,6368.472,White LED,12.5 mA,b'OK Read',10:08:37
56D,4,64,200,8766.257,7128.309,13255.052,16190.37,21771.372,12033.157,White LED,25 mA,b'OK Read',10:08:38
56D,4,64,200,13103.14,10649.834,19904.048,24265.935,32429.917,17786.102,White LED,50 mA,b'OK Read',10:08:39
56D,4,64,200,14694.602,11928.727,22405.305,27302.598,36382.771,19907.78,White LED,100 mA,b'OK Read',10:08:40
56D,4,64,250,4545.358,3685.649,6778.084,8293.388,11289.821,6360.219,White LED,12.5 mA,b'OK Read',10:08:41
56D,4,64,250,8573.931,7026.606,13014.051,15947.579,21595.088,11995.103,White LED,25 mA,b'OK Read',10:08:43
56D,4,64,250,12658.88,10407.758,19502.291,23858.592,32130.682,17719.85,White LED,50 mA,b'OK Read',10:08:45
56D,4,64,250,14109.401,11633.06,21904.785,26768.268,35962.234,19761.979,White LED,100 mA,b'OK Read',10:08:47
57A,1,64,50,3588.132,2716.126,5346.034,5759.429,7985.944,4396.951,White LED,12.5 mA,b'OK Read',11:02:11
57A,1,64,50,6900.252,5280.003,10402.223,11181.188,15188.397,7986.953,White LED,25 mA,b'OK Read',11:02:12
57A,1,64,50,10746.776,8233.638,16327.948,17530.353,23570.806,12191.338,White LED,50 mA,b'OK Read',11:02:13
57A,1,64,50,12003.503,9183.673,18195.84,19532.599,26218.628,13493.458,White LED,100 mA,b'OK Read',11:02:14
57A,1,64,100,3570.514,2716.126,5311.146,5721.382,7934.026,4369.441,White LED,12.5 mA,b'OK Read',11:02:15
57A,1,64,100,6917.871,5310.453,10391.488,11178.81,15148.279,7989.246,White LED,25 mA,b'OK Read',11:02:16
57A,1,64,100,10652.815,8148.379,16142.77,17342.494,23264.019,12131.734,White LED,50 mA,b'OK Read',11:02:17
57A,1,64,100,12258.959,9387.688,18166.318,19508.818,26117.153,13562.233,White LED,100 mA,b'OK Read',11:02:18
57A,1,64,150,3719.285,2841.986,5371.083,5802.233,8012.69,4467.253,White LED,12.5 mA,b'OK Read',11:02:19
57A,1,64,150,7160.602,5495.182,10495.26,11304.842,15274.927,8132.144,White LED,25 mA,b'OK Read',11:02:20
57A,1,64,150,10926.868,8383.858,16199.128,17401.942,23323.802,12160.772,White LED,50 mA,b'OK Read',11:02:22
57A,1,64,150,12277.556,9406.973,18256.672,19602.352,26207.615,13612.667,White LED,100 mA,b'OK Read',11:02:23
57A,1,64,200,3704.114,2836.403,5376.898,5803.422,8008.363,4456.555,White LED,12.5 mA,b'OK Read',11:02:24
57A,1,64,200,7127.814,5474.882,10470.659,11258.472,15180.138,7949.128,White LED,25 mA,b'OK Read',11:02:25
57A,1,64,200,10796.693,8294.538,16146.794,17337.737,23249.858,12083.591,White LED,50 mA,b'OK Read',11:02:26
57A,1,64,200,12204.639,9401.39,18183.763,19525.465,26104.172,13543.893,White LED,100 mA,b'OK Read',11:02:27
57A,1,64,250,3656.253,2816.002,5346.034,5768.941,7959.513,4412.54,White LED,12.5 mA,b'OK Read',11:02:29
57A,1,64,250,7032.972,5438.343,10422.62,11219.235,15157.246,8040.139,White LED,25 mA,b'OK Read',11:02:31
57A,1,64,250,10826.644,8371.272,16147.601,17360.09,23230.979,12104.224,White LED,50 mA,b'OK Read',11:02:32
57A,1,64,250,12203.17,9415.093,18136.797,19490.746,26030.779,13511.798,White LED,100 mA,b'OK Read',11:02:34
57A,2,64,50,3652.729,2844.015,5356.77,5778.454,7971.784,4429.046,White LED,12.5 mA,b'OK Read',11:02:38
57A,2,64,50,7041.194,5499.243,10455.899,11257.282,15197.837,8074.068,White LED,25 mA,b'OK Read',11:02:39
57A,2,64,50,10688.051,8337.168,16043.471,17240.24,23103.545,12017.109,White LED,50 mA,b'OK Read',11:02:40
57A,2,64,50,11880.18,9171.494,17981.14,19299.558,25812.724,13378.836,White LED,100 mA,b'OK Read',11:02:41
57A,2,64,100,3620.43,2780.071,5303.094,5719.004,7865.588,4367.149,White LED,12.5 mA,b'OK Read',11:02:43
57A,2,64,100,7085.238,5484.017,10402.223,11212.102,15084.56,8028.218,White LED,25 mA,b'OK Read',11:02:44
57A,2,64,100,10908.272,8495.507,16110.564,17363.895,23131.863,12150.073,White LED,50 mA,b'OK Read',11:02:45
57A,2,64,100,12329.43,9561.252,18160.951,19542.11,25999.158,13610.375,White LED,100 mA,b'OK Read',11:02:46
57A,2,64,150,3727.115,2894.765,5363.926,5800.647,7897.841,4396.951,White LED,12.5 mA,b'OK Read',11:02:47
57A,2,64,150,7211.498,5623.072,10482.736,11301.672,15147.492,8072.539,White LED,25 mA,b'OK Read',11:02:48
57A,2,64,150,11005.168,8560.467,16202.707,17436.82,23212.1,12147.017,White LED,50 mA,b'OK Read',11:02:49
57A,2,64,150,12332.366,9559.222,18231.623,19605.522,26069.167,13579.044,White LED,100 mA,b'OK Read',11:02:51
57A,2,64,200,3696.774,2868.376,5360.795,5786.776,7854.969,4283.474,White LED,12.5 mA,b'OK Read',11:02:52
57A,2,64,200,7161.581,5557.097,10509.574,11323.866,15252.114,8134.818,White LED,25 mA,b'OK Read',11:02:53
57A,2,64,200,11065.362,8621.874,16275.615,17506.572,23359.595,12256.672,White LED,50 mA,b'OK Read',11:02:54
57A,2,64,200,12430.731,9641.944,18273.668,19652.685,26182.051,13673.417,White LED,100 mA,b'OK Read',11:02:55
57A,2,64,250,3725.549,2895.171,5390.048,5826.012,7998.216,4460.223,White LED,12.5 mA,b'OK Read',11:02:56
57A,2,64,250,7239.686,5663.671,10531.044,11362.864,15254.475,8169.434,White LED,25 mA,b'OK Read',11:02:58
57A,2,64,250,11132.016,8684.296,16307.552,17556.986,23371.629,12286.704,White LED,50 mA,b'OK Read',11:03:00
57A,2,64,250,12557.872,9761.003,18368.674,19753.273,26253.555,13752.049,White LED,100 mA,b'OK Read',11:03:01
57A,3,64,50,3770.18,2941.455,5442.649,5873.572,8056.742,4479.48,White LED,12.5 mA,b'OK Read',11:03:07
57A,3,64,50,7258.479,5681.941,10633.026,11438.008,15367.75,8202.445,White LED,25 mA,b'OK Read',11:03:08
57A,3,64,50,11099.129,8696.476,16349.417,17582.667,23382.014,12273.866,White LED,50 mA,b'OK Read',11:03:09
57A,3,64,50,12473.308,9756.131,18389.07,19746.615,26242.227,13713.535,White LED,100 mA,b'OK Read',11:03:10
57A,3,64,100,3773.117,2938.41,5429.231,5856.926,8028.422,4468.017,White LED,12.5 mA,b'OK Read',11:03:11
57A,3,64,100,7267.287,5681.941,10590.087,11404.717,15306.393,8177.229,White LED,25 mA,b'OK Read',11:03:13
57A,3,64,100,11131.428,8702.566,16354.786,17573.156,23391.453,12276.158,White LED,50 mA,b'OK Read',11:03:14
57A,3,64,100,12520.288,9756.131,18375.651,19746.615,26220.989,13722.705,White LED,100 mA,b'OK Read',11:03:15
57A,3,64,150,3772.138,2941.455,5417.601,5851.377,8014.263,4464.197,White LED,12.5 mA,b'OK Read',11:03:16
57A,3,64,150,7258.478,5673.821,10547.146,11358.743,15234.022,8083.237,White LED,25 mA,b'OK Read',11:03:17
57A,3,64,150,10987.551,8485.357,16281.431,17490.719,23278.177,12122.564,White LED,50 mA,b'OK Read',11:03:18
57A,3,64,150,12438.072,9545.012,18306.768,19656.253,26154.124,13579.044,White LED,100 mA,b'OK Read',11:03:19
57A,3,64,200,3751.095,2871.421,5417.154,5839.091,7956.445,4398.097,White LED,12.5 mA,b'OK Read',11:03:20
57A,3,64,200,7305.459,5599.727,10630.342,11436.819,15318.192,8126.794,White LED,25 mA,b'OK Read',11:03:21
57A,3,64,200,11287.052,8672.116,16451.401,17675.409,23488.21,12265.842,White LED,50 mA,b'OK Read',11:03:22
57A,3,64,200,12684.719,9675.439,18496.42,19871.459,26374.382,13715.828,White LED,100 mA,b'OK Read',11:03:24
57A,3,64,250,3800.718,2901.262,5460.899,5880.23,8002.935,4412.54,White LED,12.5 mA,b'OK Read',11:03:25
57A,3,64,250,7370.057,5633.222,10655.569,11459.886,15362.087,8125.418,White LED,25 mA,b'OK Read',11:03:27
57A,3,64,250,11322.287,8622.179,16501.856,17720.59,23591.574,12305.044,White LED,50 mA,b'OK Read',11:03:28
57A,3,64,250,12685.895,9641.64,18529.699,19865.514,26502.762,13660.35,White LED,100 mA,b'OK Read',11:03:30
57A,4,64,50,3852.396,2911.005,5533.897,5954.422,8170.017,4479.48,White LED,12.5 mA,b'OK Read',11:03:37
57A,4,64,50,7440.528,5614.952,10804.786,11599.709,15599.022,8197.861,White LED,25 mA,b'OK Read',11:03:38
57A,4,64,50,11345.778,8562.497,16601.691,17810.952,23721.841,12278.451,White LED,50 mA,b'OK Read',11:03:39
57A,4,64,50,12784.553,9658.692,18662.812,20008.191,26605.655,13754.8,White LED,100 mA,b'OK Read',11:03:40
57A,4,64,100,3870.014,2929.275,5512.427,5942.533,8141.698,4479.48,White LED,12.5 mA,b'OK Read',11:03:41
57A,4,64,100,7464.018,5639.311,10777.949,11587.82,15558.904,8207.031,White LED,25 mA,b'OK Read',11:03:43
57A,4,64,100,11427.993,8632.532,16615.11,17837.109,23733.64,12319.716,White LED,50 mA,b'OK Read',11:03:44
57A,4,64,100,12857.96,9737.861,18635.975,20041.483,26593.855,13793.772,White LED,100 mA,b'OK Read',11:03:45
57A,4,64,150,3879.802,2937.395,5510.638,5946.496,8138.552,4491.706,White LED,12.5 mA,b'OK Read',11:03:46
57A,4,64,150,7503.168,5700.211,10763.635,11583.857,15534.518,8236.068,White LED,25 mA,b'OK Read',11:03:47
57A,4,64,150,11476.93,8749.256,16598.112,17841.073,23713.975,12373.206,White LED,50 mA,b'OK Read',11:03:48
57A,4,64,150,12943.112,9806.881,18718.276,20114.408,26657.572,13829.688,White LED,100 mA,b'OK Read',11:03:49
57A,4,64,200,3889.1,2953.635,5516.453,5953.234,8138.159,4488.65,White LED,12.5 mA,b'OK Read',11:03:50
57A,4,64,200,7496.317,5691.076,10777.949,11593.765,15538.844,8210.469,White LED,25 mA,b'OK Read',11:03:51
57A,4,64,200,11491.123,8722.358,16620.477,17876.346,23739.541,12351.81,White LED,50 mA,b'OK Read',11:03:53
57A,4,64,200,12954.857,9794.193,18731.249,20099.742,26667.012,13809.819,White LED,100 mA,b'OK Read',11:03:54
57A,4,64,250,3885.283,2942.673,5523.162,5956.325,8144.53,4485.898,White LED,12.5 mA,b'OK Read',11:03:55
57A,4,64,250,7493.381,5701.429,10758.626,11581.637,15518.785,8205.196,White LED,25 mA,b'OK Read',11:03:57
57A,4,64,250,11497.289,8726.926,16644.631,17864.219,23744.496,12342.641,White LED,50 mA,b'OK Read',11:03:58
57A,4,64,250,12956.031,9774.4,18717.56,20077.627,26637.748,13779.559,White LED,100 mA,b'OK Read',11:04:00
57B,1,64,50,4568.848,2198.479,5372.872,5997.226,8599.521,4777.501,White LED,12.5 mA,b'OK Read',11:04:12
57B,1,64,50,8844.068,4195.989,10552.514,11666.292,16424.992,8693.033,White LED,25 mA,b'OK Read',11:04:13
57B,1,64,50,13917.956,6552.807,16751.981,18453.003,25784.405,13332.986,White LED,50 mA,b'OK Read',11:04:14
57B,1,64,50,15685.596,7314.053,19054.64,20888.037,29097.722,14905.618,White LED,100 mA,b'OK Read',11:04:15
57B,1,64,100,4562.975,2137.579,5448.017,5978.202,8623.121,4731.651,White LED,12.5 mA,b'OK Read',11:04:16
57B,1,64,100,8811.77,4107.684,10657.18,11654.403,16446.23,8599.042,White LED,25 mA,b'OK Read',11:04:17
57B,1,64,100,13932.638,6473.637,16988.152,18517.208,25909.48,13264.211,White LED,50 mA,b'OK Read',11:04:18
57B,1,64,100,15750.194,7311.008,19137.837,20930.842,29149.639,14901.033,White LED,100 mA,b'OK Read',11:04:20
57B,1,64,150,4566.891,2147.729,5439.071,5986.129,8602.668,4725.538,White LED,12.5 mA,b'OK Read',11:04:21
57B,1,64,150,8824.493,4122.909,10593.665,11636.172,16406.112,8624.26,White LED,25 mA,b'OK Read',11:04:22
57B,1,64,150,14006.045,6534.537,16884.38,18546.536,25866.214,13334.514,White LED,50 mA,b'OK Read',11:04:23
57B,1,64,150,15836.325,7360.743,19026.014,20911.818,29116.601,14963.693,White LED,100 mA,b'OK Read',11:04:24
57B,1,64,200,4573.253,2146.714,5426.547,5975.824,8603.061,4732.797,White LED,12.5 mA,b'OK Read',11:04:25
57B,1,64,200,8848.473,4144.224,10567.274,11641.324,16391.953,8632.283,White LED,25 mA,b'OK Read',11:04:26
57B,1,64,200,14064.771,6586.302,16824.442,18580.223,25843.403,13405.199,White LED,50 mA,b'OK Read',11:04:27
57B,1,64,200,15913.157,7452.6,19013.042,20946.299,29090.642,15014.51,White LED,100 mA,b'OK Read',11:04:29
57B,1,64,250,4584.117,2163.157,5428.694,5986.763,8602.353,4738.07,White LED,12.5 mA,b'OK Read',11:04:30
57B,1,64,250,8855.814,4157.013,10570.763,11651.073,16376.849,8638.015,White LED,25 mA,b'OK Read',11:04:31
57B,1,64,250,14084.736,6601.527,16837.861,18571.9,25845.762,13390.756,White LED,50 mA,b'OK Read',11:04:33
57B,1,64,250,15934.592,7446.815,19040.685,20987.912,29124.152,15014.739,White LED,100 mA,b'OK Read',11:04:35
57B,2,64,50,4580.593,2168.029,5442.649,6011.493,8632.56,4763.745,White LED,12.5 mA,b'OK Read',11:04:39
57B,2,64,50,8855.814,4171.629,10616.924,11704.34,16443.871,8665.524,White LED,25 mA,b'OK Read',11:04:40
57B,2,64,50,13982.555,6577.166,16880.801,18595.68,25859.922,13360.496,White LED,50 mA,b'OK Read',11:04:41
57B,2,64,50,15791.301,7411.493,19076.111,20959.377,29135.481,14974.392,White LED,100 mA,b'OK Read',11:04:42
57B,2,64,100,4589.402,2171.074,5418.496,6001.982,8604.241,4752.283,White LED,12.5 mA,b'OK Read',11:04:43
57B,2,64,100,8864.622,4177.719,10592.77,11685.316,16413.192,8656.354,White LED,25 mA,b'OK Read',11:04:44
57B,2,64,100,14050.089,6616.752,16886.168,18598.058,25869.36,13383.421,White LED,50 mA,b'OK Read',11:04:45
57B,2,64,100,15850.027,7423.672,19051.957,20973.645,29128.401,14997.317,White LED,100 mA,b'OK Read',11:04:46
57B,2,64,150,4588.423,2174.119,5417.601,6001.982,8596.374,4751.519,White LED,12.5 mA,b'OK Read',11:04:48
57B,2,64,150,8875.389,4189.899,10568.616,11666.292,16388.805,8653.298,White LED,25 mA,b'OK Read',11:04:49
57B,2,64,150,14064.771,6599.497,16891.536,18609.948,25878.801,13381.892,White LED,50 mA,b'OK Read',11:04:50
57B,2,64,150,15885.262,7421.642,19065.376,20976.815,29149.639,15001.901,White LED,100 mA,b'OK Read',11:04:51
57B,2,64,200,4582.061,2161.939,5431.915,5996.037,8601.881,4738.528,White LED,12.5 mA,b'OK Read',11:04:52
57B,2,64,200,8860.218,4157.927,10620.95,11667.482,16409.652,8617.382,White LED,25 mA,b'OK Read',11:04:53
57B,2,64,200,14050.089,6531.492,17008.28,18588.546,25953.137,13320.377,White LED,50 mA,b'OK Read',11:04:54
57B,2,64,200,15921.965,7397.79,19188.828,21022.393,29232.236,14984.708,White LED,100 mA,b'OK Read',11:04:55
57B,2,64,250,4564.15,2125.399,5473.781,5992.47,8620.288,4711.477,White LED,12.5 mA,b'OK Read',11:04:57
57B,2,64,250,8841.72,4121.691,10662.011,11664.391,16419.328,8589.414,White LED,25 mA,b'OK Read',11:04:58
57B,2,64,250,14091.784,6552.807,17021.43,18667.019,25983.582,13357.744,White LED,50 mA,b'OK Read',11:05:00
57B,2,64,250,15968.652,7410.274,19227.475,21098.25,29286.516,15022.992,White LED,100 mA,b'OK Read',11:05:02
57B,3,64,50,4580.593,2149.759,5485.589,6021.005,8651.439,4736.236,White LED,12.5 mA,b'OK Read',11:05:05
57B,3,64,50,8855.814,4141.179,10718.907,11718.609,16495.789,8615.09,White LED,25 mA,b'OK Read',11:05:06
57B,3,64,50,13988.427,6491.908,17106.236,18628.972,26025.115,13300.891,White LED,50 mA,b'OK Read',11:05:08
57B,3,64,50,15808.919,7332.323,19285.443,21040.227,29310.115,14937.712,White LED,100 mA,b'OK Read',11:05:09
57B,3,64,100,4577.657,2140.624,5480.222,6009.116,8632.56,4722.481,White LED,12.5 mA,b'OK Read',11:05:10
57B,3,64,100,8864.622,4144.224,10667.915,11704.34,16460.39,8628.845,White LED,25 mA,b'OK Read',11:05:11
57B,3,64,100,14079.452,6571.077,17041.826,18686.044,26013.315,13378.836,White LED,50 mA,b'OK Read',11:05:12
57B,3,64,100,15911.688,7411.492,19263.974,21085.41,29300.674,14985.854,White LED,100 mA,b'OK Read',11:05:13
57B,3,64,150,4584.508,2145.699,5467.698,6003.567,8623.12,4717.896,White LED,12.5 mA,b'OK Read',11:05:14
57B,3,64,150,8871.474,4149.299,10654.496,11693.243,16395.099,8531.033,White LED,25 mA,b'OK Read',11:05:15
57B,3,64,150,14139.155,6617.766,16900.482,18705.067,25866.214,13421.628,White LED,50 mA,b'OK Read',11:05:16
