Fruit number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
13D,2,64,150,36100.573,8757.782,2842.298,1706.538,1804.156,1197.97,White LED,100 mA,b'OK Read',10:38:50
13D,2,64,200,7622.135,1979.463,769.25,578.667,675.906,540.002,White LED,12.5 mA,b'OK Read',10:38:51
13D,2,64,200,14543.364,3628.136,1264.065,847.376,948.617,701.697,White LED,25 mA,b'OK Read',10:38:52
13D,2,64,200,26865.696,6577.562,2158.059,1330.581,1439.236,982.377,White LED,50 mA,b'OK Read',10:38:53
13D,2,64,200,36079.661,8716.489,2827.514,1671.182,1798.067,1137.97,White LED,100 mA,b'OK Read',10:38:54
13D,2,64,250,7636.476,1992.642,788.377,605.303,702.525,573.562,White LED,12.5 mA,b'OK Read',10:38:55
13D,2,64,250,14561.648,3651.068,1281.806,872.126,979.15,732.206,White LED,25 mA,b'OK Read',10:38:57
13D,2,64,250,26890.434,6625.27,2176.631,1359.574,1474.989,1015.326,White LED,50 mA,b'OK Read',10:38:59
13D,2,64,250,36154.59,8790.817,2879.629,1742.366,1838.256,1231.327,White LED,100 mA,b'OK Read',10:39:01
13D,3,64,50,7693.839,1976.827,754.004,560.989,647.199,512.544,White LED,12.5 mA,b'OK Read',10:39:07
13D,3,64,50,14641.957,3611.003,1241.889,820.27,897.729,665.087,White LED,25 mA,b'OK Read',10:39:08
13D,3,64,50,27269.031,6636.867,2156.673,1329.403,1440.541,982.377,White LED,50 mA,b'OK Read',10:39:09
13D,3,64,50,36153.156,8698.039,2810.881,1682.967,1790.237,1189.835,White LED,100 mA,b'OK Read',10:39:10
13D,3,64,100,7657.987,1990.006,767.864,577.489,670.687,536.951,White LED,12.5 mA,b'OK Read',10:39:11
13D,3,64,100,14602.52,3650.541,1264.065,846.198,949.922,698.647,White LED,25 mA,b'OK Read',10:39:12
13D,3,64,100,27082.6,6642.139,2164.989,1336.474,1448.37,988.478,White LED,50 mA,b'OK Read',10:39:13
13D,3,64,100,36145.986,8782.383,2838.602,1706.538,1805.896,1202.039,White LED,100 mA,b'OK Read',10:39:14
13D,3,64,150,7641.256,1992.642,772.484,582.989,678.516,545.087,White LED,12.5 mA,b'OK Read',10:39:15
13D,3,64,150,14577.424,3646.148,1265.913,851.698,953.402,703.731,White LED,25 mA,b'OK Read',10:39:16
13D,3,64,150,27018.068,6642.139,2169.609,1341.974,1450.98,990.512,White LED,50 mA,b'OK Read',10:39:18
13D,3,64,150,36153.158,8784.141,2853.387,1715.967,1812.855,1204.072,White LED,100 mA,b'OK Read',10:39:19
13D,3,64,200,7634.683,1988.688,772.022,581.024,679.821,541.528,White LED,12.5 mA,b'OK Read',10:39:20
13D,3,64,200,14557.705,3638.68,1264.065,847.376,948.617,700.172,White LED,25 mA,b'OK Read',10:39:21
13D,3,64,200,26912.305,6615.781,2162.217,1337.653,1444.456,985.428,White LED,50 mA,b'OK Read',10:39:22
13D,3,64,200,36133.438,8787.654,2855.235,1713.61,1805.896,1198.988,White LED,100 mA,b'OK Read',10:39:23
13D,3,64,250,7619.267,1977.881,767.31,575.132,663.902,535.731,White LED,12.5 mA,b'OK Read',10:39:24
13D,3,64,250,14548.741,3634.199,1260.739,843.841,945.746,695.596,White LED,25 mA,b'OK Read',10:39:26
13D,3,64,250,26856.016,6601.02,2157.781,1333.174,1436.366,981.156,White LED,50 mA,b'OK Read',10:39:28
13D,3,64,250,36114.438,8787.654,2859.67,1714.081,1802.764,1195.937,White LED,100 mA,b'OK Read',10:39:30
13D,4,64,50,7708.18,1992.641,759.548,565.703,657.639,524.747,White LED,12.5 mA,b'OK Read',10:39:41
13D,4,64,50,14684.979,3658.448,1252.977,839.126,939.484,689.494,White LED,25 mA,b'OK Read',10:39:42
13D,4,64,50,27312.053,6663.224,2156.673,1329.403,1440.541,988.478,White LED,50 mA,b'OK Read',10:39:43
13D,4,64,50,36145.986,8724.397,2794.249,1673.539,1774.58,1177.631,White LED,100 mA,b'OK Read',10:39:44
13D,4,64,100,7661.572,1990.006,762.32,570.418,665.467,530.849,White LED,12.5 mA,b'OK Read',10:39:45
13D,4,64,100,14609.69,3639.997,1258.521,839.126,931.654,692.545,White LED,25 mA,b'OK Read',10:39:46
13D,4,64,100,27107.698,6639.502,2153.9,1324.688,1435.322,976.275,White LED,50 mA,b'OK Read',10:39:47
13D,4,64,100,36142.402,8766.568,2819.198,1687.681,1787.628,1180.682,White LED,100 mA,b'OK Read',10:39:48
13D,4,64,150,7641.256,1980.341,759.548,565.703,657.638,520.68,White LED,12.5 mA,b'OK Read',10:39:50
13D,4,64,150,14579.813,3637.362,1256.673,835.984,932.524,687.46,White LED,25 mA,b'OK Read',10:39:51
13D,4,64,150,27020.457,6628.081,2154.824,1324.689,1424.883,974.241,White LED,50 mA,b'OK Read',10:39:52
13D,4,64,150,36143.597,8787.655,2829.362,1686.11,1788.498,1165.428,White LED,100 mA,b'OK Read',10:39:53
13D,4,64,200,7631.098,1970.238,765.092,571.596,636.761,529.324,White LED,12.5 mA,b'OK Read',10:39:54
13D,4,64,200,14563.082,3626.818,1273.767,861.519,913.386,716.952,White LED,25 mA,b'OK Read',10:39:55
13D,4,64,200,26964.29,6661.907,2180.235,1364.759,1475.772,1023.563,White LED,50 mA,b'OK Read',10:39:56
13D,4,64,200,36158.535,8843.006,2882.955,1746.609,1843.736,1235.598,White LED,100 mA,b'OK Read',10:39:57
13D,4,64,250,7642.212,1987.37,781.725,593.046,694.174,558.917,White LED,12.5 mA,b'OK Read',10:39:59
13D,4,64,250,14583.159,3652.122,1278.48,862.698,967.668,718.782,White LED,25 mA,b'OK Read',10:40:00
13D,4,64,250,26979.348,6659.007,2183.284,1356.745,1464.55,1006.783,White LED,50 mA,b'OK Read',10:40:02
13D,4,64,250,36229.164,8871.999,2888.499,1741.423,1838.256,1224.005,White LED,100 mA,b'OK Read',10:40:04
14A,1,64,50,10734.09,2704.3,881.519,617.559,762.026,579.663,White LED,12.5 mA,b'OK Read',11:18:25
14A,1,64,50,20586.219,5081.763,1530.184,989.981,1169.135,817.63,White LED,25 mA,b'OK Read',11:18:26
14A,1,64,50,38519.39,9409.696,2716.631,1668.825,1905.063,1244.751,White LED,50 mA,b'OK Read',11:18:27
14A,1,64,50,49662.192,12087.638,3481.723,2097.817,2359.147,1519.328,White LED,100 mA,b'OK Read',11:18:28
14A,1,64,100,10644.459,2688.485,884.291,619.917,754.196,582.714,White LED,12.5 mA,b'OK Read',11:18:29
14A,1,64,100,20489.419,5013.233,1538.5,992.338,1163.915,820.681,White LED,25 mA,b'OK Read',11:18:30
14A,1,64,100,38146.528,9320.08,2719.403,1661.754,1899.844,1229.496,White LED,50 mA,b'OK Read',11:18:32
14A,1,64,100,49568.975,12050.737,3506.672,2107.245,2343.489,1501.023,White LED,100 mA,b'OK Read',11:18:33
14A,1,64,150,10585.901,2663.884,872.279,606.56,735.929,557.29,White LED,12.5 mA,b'OK Read',11:18:34
14A,1,64,150,20354.375,5027.291,1522.792,975.838,1136.079,793.223,White LED,25 mA,b'OK Read',11:18:35
14A,1,64,150,37886.003,9300.751,2707.391,1648.397,1866.788,1202.039,White LED,50 mA,b'OK Read',11:18:36
14A,1,64,150,49463.809,12061.28,3518.684,2111.959,2334.79,1486.785,White LED,100 mA,b'OK Read',11:18:37
14A,1,64,200,10569.17,2662.127,871.817,605.774,730.709,552.206,White LED,12.5 mA,b'OK Read',11:18:38
14A,1,64,200,20306.572,5030.366,1524.64,979.374,1135.209,793.223,White LED,25 mA,b'OK Read',11:18:39
14A,1,64,200,37814.897,9302.947,2713.859,1655.861,1867.223,1212.716,White LED,50 mA,b'OK Read',11:18:40
14A,1,64,200,49583.315,12095.546,3544.095,2129.637,2346.099,1501.023,White LED,100 mA,b'OK Read',11:18:42
14A,1,64,250,10557.697,2664.236,878.193,613.788,736.972,568.68,White LED,12.5 mA,b'OK Read',11:18:43
14A,1,64,250,20302.271,5032.21,1524.64,973.01,1140.95,781.02,White LED,25 mA,b'OK Read',11:18:44
14A,1,64,250,37744.984,9296.886,2734.372,1681.082,1906.107,1253.293,White LED,50 mA,b'OK Read',11:18:46
14A,1,64,250,49589.051,12103.452,3574.865,2160.044,2390.463,1540.074,White LED,100 mA,b'OK Read',11:18:48
14A,2,64,50,10676.726,2699.028,892.607,631.702,777.683,597.968,White LED,12.5 mA,b'OK Read',11:18:53
14A,2,64,50,20471.492,5076.492,1541.273,999.409,1174.354,829.834,White LED,25 mA,b'OK Read',11:18:54
14A,2,64,50,38239.744,9351.709,2711.087,1654.682,1873.747,1226.445,White LED,50 mA,b'OK Read',11:18:56
14A,2,64,50,49482.929,12040.194,3481.723,2093.102,2338.27,1494.921,White LED,100 mA,b'OK Read',11:18:57
14A,2,64,100,10579.926,2685.849,870.431,603.417,733.319,552.206,White LED,12.5 mA,b'OK Read',11:18:58
14A,2,64,100,20363.935,5060.677,1524.64,978.195,1137.819,793.223,White LED,25 mA,b'OK Read',11:18:59
14A,2,64,100,37992.366,9351.709,2713.859,1657.039,1868.528,1220.344,White LED,50 mA,b'OK Read',11:19:00
14A,2,64,100,49529.536,12098.181,3509.444,2109.602,2333.05,1494.921,White LED,100 mA,b'OK Read',11:19:01
14A,2,64,150,10569.17,2674.427,872.279,604.988,732.449,553.222,White LED,12.5 mA,b'OK Read',11:19:02
14A,2,64,150,20318.524,5039.591,1524.64,982.124,1136.079,797.291,White LED,25 mA,b'OK Read',11:19:03
14A,2,64,150,37857.321,9332.38,2712.935,1657.825,1873.747,1220.344,White LED,50 mA,b'OK Read',11:19:04
14A,2,64,150,49557.025,12106.967,3533.468,2124.53,2350.448,1503.057,White LED,100 mA,b'OK Read',11:19:05
14A,2,64,200,10545.865,2671.352,874.589,609.31,733.319,561.358,White LED,12.5 mA,b'OK Read',11:19:06
14A,2,64,200,20319.121,5036.955,1527.412,981.731,1131.295,797.8,White LED,25 mA,b'OK Read',11:19:07
14A,2,64,200,37771.875,9306.901,2713.859,1655.861,1869.833,1217.293,White LED,50 mA,b'OK Read',11:19:09
14A,2,64,200,49576.147,12120.585,3549.639,2131.994,2353.928,1504.073,White LED,100 mA,b'OK Read',11:19:10
14A,2,64,250,10541.922,2668.453,873.757,607.188,735.929,556.477,White LED,12.5 mA,b'OK Read',11:19:11
14A,2,64,250,20293.666,5031.156,1526.858,977.724,1132.599,790.783,White LED,25 mA,b'OK Read',11:19:13
14A,2,64,250,37693.359,9307.429,2713.305,1652.796,1865.396,1210.581,White LED,50 mA,b'OK Read',11:19:15
14A,2,64,250,49547.465,12143.516,3554.906,2136.473,2352.884,1501.023,White LED,100 mA,b'OK Read',11:19:17
14A,3,64,50,10662.386,2704.3,875.975,608.131,746.367,561.358,White LED,12.5 mA,b'OK Read',11:19:36
14A,3,64,50,20442.81,5087.034,1524.64,980.553,1148.257,799.325,White LED,25 mA,b'OK Read',11:19:37
14A,3,64,50,38275.595,9409.696,2711.087,1654.682,1873.747,1226.445,White LED,50 mA,b'OK Read',11:19:38
14A,3,64,50,49432.74,12061.281,3470.635,2088.388,2327.831,1494.921,White LED,100 mA,b'OK Read',11:19:39
14A,3,64,100,10594.266,2691.12,873.203,608.131,733.319,555.256,White LED,12.5 mA,b'OK Read',11:19:40
14A,3,64,100,20367.521,5079.127,1521.868,978.195,1135.209,793.223,White LED,25 mA,b'OK Read',11:19:41
14A,3,64,100,37988.779,9388.61,2711.087,1654.682,1871.138,1217.293,White LED,50 mA,b'OK Read',11:19:42
14A,3,64,100,49500.854,12150.896,3509.444,2111.959,2340.879,1501.023,White LED,100 mA,b'OK Read',11:19:43
14A,3,64,150,10564.39,2686.727,874.127,608.131,734.189,557.29,White LED,12.5 mA,b'OK Read',11:19:45
14A,3,64,150,20311.353,5074.734,1524.64,978.981,1137.819,791.19,White LED,25 mA,b'OK Read',11:19:46
14A,3,64,150,37833.421,9385.096,2703.695,1649.968,1866.788,1202.039,White LED,50 mA,b'OK Read',11:19:47
14A,3,64,150,49537.904,12193.069,3546.405,2148.101,2386.984,1541.701,White LED,100 mA,b'OK Read',11:19:48
14A,3,64,200,10560.206,2704.299,893.993,632.881,771.159,593.392,White LED,12.5 mA,b'OK Read',11:19:49
14A,3,64,200,20302.987,5080.445,1544.044,1002.945,1174.354,829.834,White LED,25 mA,b'OK Read',11:19:50
14A,3,64,200,37748.572,9370.16,2730.491,1679.432,1905.063,1250.852,White LED,50 mA,b'OK Read',11:19:51
14A,3,64,200,49552.842,12232.605,3562.113,2159.101,2391.768,1546.785,White LED,100 mA,b'OK Read',11:19:52
14A,3,64,250,10551.961,2701.136,895.934,635.473,773.508,596.748,White LED,12.5 mA,b'OK Read',11:19:54
14A,3,64,250,20309.441,5091.252,1537.946,994.695,1178.53,815.189,White LED,25 mA,b'OK Read',11:19:55
14A,3,64,250,37640.297,9414.968,2719.957,1672.596,1891.493,1242.31,White LED,50 mA,b'OK Read',11:19:57
14A,3,64,250,49457.117,12305.88,3560.45,2155.33,2381.068,1536.413,White LED,100 mA,b'OK Read',11:19:59
14A,4,64,50,10619.363,2709.571,892.607,631.702,777.683,597.968,White LED,12.5 mA,b'OK Read',11:20:03
14A,4,64,50,20378.276,5097.578,1541.273,1004.124,1179.573,835.935,White LED,25 mA,b'OK Read',11:20:04
14A,4,64,50,38132.188,9446.597,2727.72,1682.967,1915.502,1263.055,White LED,50 mA,b'OK Read',11:20:06
14A,4,64,50,49447.08,12161.439,3503.9,2126.101,2380.024,1543.734,White LED,100 mA,b'OK Read',11:20:07
14A,4,64,100,10583.511,2714.842,895.38,636.416,775.074,597.968,White LED,12.5 mA,b'OK Read',11:20:08
14A,4,64,100,20324.498,5102.849,1544.044,1006.481,1179.573,832.885,White LED,25 mA,b'OK Read',11:20:09
14A,4,64,100,37906.321,9438.69,2727.72,1682.967,1915.502,1263.056,White LED,50 mA,b'OK Read',11:20:10
14A,4,64,100,49508.027,12203.612,3534.392,2142.601,2387.854,1543.734,White LED,100 mA,b'OK Read',11:20:11
14A,4,64,150,10550.049,2702.542,896.303,636.416,775.944,600.002,White LED,12.5 mA,b'OK Read',11:20:12
14A,4,64,150,20306.572,5071.22,1543.12,1004.123,1176.094,831.867,White LED,25 mA,b'OK Read',11:20:13
14A,4,64,150,37627.868,9393.882,2722.175,1676.682,1901.584,1252.886,White LED,50 mA,b'OK Read',11:20:14
14A,4,64,150,49263.037,12164.954,3542.709,2146.53,2380.024,1537.633,White LED,100 mA,b'OK Read',11:20:15
14A,4,64,200,10504.636,2692.438,892.607,635.238,771.159,599.494,White LED,12.5 mA,b'OK Read',11:20:16
14A,4,64,200,20199.017,5050.134,1542.658,1004.123,1174.354,831.359,White LED,25 mA,b'OK Read',11:20:17
14A,4,64,200,37535.251,9327.988,2726.333,1678.253,1901.149,1252.378,White LED,50 mA,b'OK Read',11:20:18
14A,4,64,200,49301.88,12149.579,3556.569,2154.387,2382.634,1539.158,White LED,100 mA,b'OK Read',11:20:19
14A,4,64,250,10501.768,2680.05,893.716,634.53,773.508,599.189,White LED,12.5 mA,b'OK Read',11:20:21
14A,4,64,250,20183.242,5044.862,1542.381,1003.181,1173.31,832.274,White LED,25 mA,b'OK Read',11:20:23
14A,4,64,250,37461.039,9306.374,2724.393,1678.253,1898.8,1250.852,White LED,50 mA,b'OK Read',11:20:25
14A,4,64,250,49279.293,12150.897,3564.885,2160.044,2385.244,1540.074,White LED,100 mA,b'OK Read',11:20:27
14B,1,64,50,8984.511,2034.814,748.459,556.275,683.735,512.544,White LED,12.5 mA,b'OK Read',11:20:40
14B,1,64,50,17223.301,3821.865,1264.065,848.555,1028.213,720.003,White LED,25 mA,b'OK Read',11:20:41
14B,1,64,50,32137.732,7069.134,2201.026,1381.259,1664.973,1086.106,White LED,50 mA,b'OK Read',11:20:42
14B,1,64,50,41387.549,9045.96,2799.794,1725.395,2051.205,1317.971,White LED,100 mA,b'OK Read',11:20:44
14B,1,64,100,8930.733,2026.907,751.232,556.275,683.735,515.595,White LED,12.5 mA,b'OK Read',11:20:45
14B,1,64,100,17126.5,3813.958,1264.065,848.555,1028.212,716.952,White LED,25 mA,b'OK Read',11:20:46
14B,1,64,100,31919.036,7053.318,2201.026,1383.616,1659.754,1086.106,White LED,50 mA,b'OK Read',11:20:47
14B,1,64,100,41437.744,9082.861,2824.742,1737.181,2056.424,1324.073,White LED,100 mA,b'OK Read',11:20:48
14B,1,64,150,8888.906,2024.271,750.308,557.846,683.735,516.612,White LED,12.5 mA,b'OK Read',11:20:49
14B,1,64,150,17082.283,3809.565,1264.065,850.126,1029.952,717.969,White LED,25 mA,b'OK Read',11:20:50
14B,1,64,150,31772.041,7037.504,2202.874,1384.402,1658.014,1082.038,White LED,50 mA,b'OK Read',11:20:51
14B,1,64,150,41435.351,9114.49,2838.602,1748.966,2063.384,1326.107,White LED,100 mA,b'OK Read',11:20:53
14B,1,64,200,8885.918,2020.317,752.618,557.453,683.735,515.595,White LED,12.5 mA,b'OK Read',11:20:54
14B,1,64,200,17060.175,3806.051,1266.837,849.733,1029.517,718.477,White LED,25 mA,b'OK Read',11:20:55
14B,1,64,200,31671.658,7026.961,2201.026,1383.616,1657.144,1083.055,White LED,50 mA,b'OK Read',11:20:56
14B,1,64,200,41376.792,9122.397,2848.305,1753.68,2065.559,1328.649,White LED,100 mA,b'OK Read',11:20:57
14B,1,64,250,8879.823,2018.999,752.895,558.161,684.779,516.205,White LED,12.5 mA,b'OK Read',11:20:58
14B,1,64,250,17042.607,3808.159,1265.174,850.441,1030.3,720.003,White LED,25 mA,b'OK Read',11:21:00
14B,1,64,250,31594.217,7025.907,2202.135,1385.03,1655.578,1083.665,White LED,50 mA,b'OK Read',11:21:01
14B,1,64,250,41337.355,9135.576,2855.235,1759.337,2067.907,1330.175,White LED,100 mA,b'OK Read',11:21:03
14B,2,64,50,8905.637,2029.543,720.739,513.847,668.077,457.629,White LED,12.5 mA,b'OK Read',11:21:08
14B,2,64,50,17122.915,3806.05,1247.432,829.698,1007.335,695.596,White LED,25 mA,b'OK Read',11:21:09
14B,2,64,50,31972.812,7037.503,2178.849,1357.688,1623.218,1055.597,White LED,50 mA,b'OK Read',11:21:10
14B,2,64,50,41287.163,9035.417,2777.616,1697.11,2014.67,1287.463,White LED,100 mA,b'OK Read',11:21:11
14B,2,64,100,8869.784,2013.728,734.599,535.061,649.809,485.087,White LED,12.5 mA,b'OK Read',11:21:12
14B,2,64,100,17065.552,3803.415,1252.977,834.413,1004.725,698.647,White LED,25 mA,b'OK Read',11:21:13
14B,2,64,100,31807.895,7021.689,2189.937,1367.116,1633.657,1064.75,White LED,50 mA,b'OK Read',11:21:15
14B,2,64,100,41362.451,9085.497,2810.882,1718.324,2032.938,1296.615,White LED,100 mA,b'OK Read',11:21:16
14B,2,64,150,8867.395,2013.728,739.219,540.561,659.378,492.205,White LED,12.5 mA,b'OK Read',11:21:17
14B,2,64,150,17034.481,3800.779,1247.433,824.984,1003.855,685.426,White LED,25 mA,b'OK Read',11:21:18
14B,2,64,150,31697.949,7037.504,2204.722,1385.973,1663.234,1090.174,White LED,50 mA,b'OK Read',11:21:19
14B,2,64,150,41421.012,9105.704,2844.147,1750.537,2068.603,1332.208,White LED,100 mA,b'OK Read',11:21:20
14B,2,64,200,8876.955,2017.681,755.39,562.168,688.954,521.697,White LED,12.5 mA,b'OK Read',11:21:21
14B,2,64,200,17008.189,3791.554,1248.819,829.698,982.543,691.02,White LED,25 mA,b'OK Read',11:21:22
14B,2,64,200,31587.405,7034.868,2185.779,1364.759,1628.438,1057.123,White LED,50 mA,b'OK Read',11:21:23
14B,2,64,200,41348.11,9136.894,2835.83,1733.645,2036.852,1299.666,White LED,100 mA,b'OK Read',11:21:25
14B,2,64,250,8849.708,2010.565,736.263,537.418,652.419,488.137,White LED,12.5 mA,b'OK Read',11:21:26
14B,2,64,250,16998.15,3799.725,1242.997,820.27,998.984,677.291,White LED,25 mA,b'OK Read',11:21:27
14B,2,64,250,31539.721,7019.581,2203.243,1386.916,1660.798,1086.106,White LED,50 mA,b'OK Read',11:21:29
14B,2,64,250,41383.246,9134.522,2862.997,1763.109,2074.17,1336.276,White LED,100 mA,b'OK Read',11:21:31
14B,3,64,50,8948.659,2034.814,754.004,560.989,694.174,524.747,White LED,12.5 mA,b'OK Read',11:21:37
14B,3,64,50,17151.596,3816.594,1269.609,853.269,1038.651,726.104,White LED,25 mA,b'OK Read',11:21:38
14B,3,64,50,32030.176,7063.861,2206.57,1385.973,1670.193,1092.207,White LED,50 mA,b'OK Read',11:21:39
14B,3,64,50,41344.527,9082.861,2810.881,1734.823,2056.424,1330.174,White LED,100 mA,b'OK Read',11:21:41
14B,3,64,100,8905.637,2029.543,759.548,565.703,696.783,524.748,White LED,12.5 mA,b'OK Read',11:21:42
14B,3,64,100,17090.648,3808.687,1269.609,855.626,1038.651,729.155,White LED,25 mA,b'OK Read',11:21:43
14B,3,64,100,31800.725,7048.047,2206.57,1388.33,1667.583,1095.259,White LED,50 mA,b'OK Read',11:21:44
14B,3,64,100,41434.155,9098.676,2833.058,1748.966,2069.473,1336.276,White LED,100 mA,b'OK Read',11:21:45
14B,3,64,150,8884.126,2024.271,759.548,565.703,694.174,526.782,White LED,12.5 mA,b'OK Read',11:21:46
14B,3,64,150,17060.771,3809.565,1271.457,857.983,1040.391,728.138,White LED,25 mA,b'OK Read',11:21:47
14B,3,64,150,31683.607,7030.475,2206.57,1392.259,1668.453,1094.242,White LED,50 mA,b'OK Read',11:21:49
14B,3,64,150,41401.891,9107.461,2847.843,1755.252,2073.823,1334.242,White LED,100 mA,b'OK Read',11:21:50
14B,3,64,200,8869.784,2018.999,758.162,564.525,692.869,524.748,White LED,12.5 mA,b'OK Read',11:21:51
14B,3,64,200,17029.7,3802.097,1270.995,855.626,1037.346,727.63,White LED,25 mA,b'OK Read',11:21:52
14B,3,64,200,31630.427,7012.464,2206.57,1388.33,1663.668,1090.682,White LED,50 mA,b'OK Read',11:21:53
14B,3,64,200,41434.155,9111.854,2859.393,1759.573,2073.387,1336.276,White LED,100 mA,b'OK Read',11:21:54
14B,3,64,250,8865.482,2013.728,757.33,563.818,693.13,524.748,White LED,12.5 mA,b'OK Read',11:21:55
14B,3,64,250,17022.529,3793.399,1271.827,855.155,1036.563,727.325,White LED,25 mA,b'OK Read',11:21:57
14B,3,64,250,31558.365,6996.386,2206.57,1386.916,1659.754,1086.106,White LED,50 mA,b'OK Read',11:21:59
14B,3,64,250,41396.152,9101.838,2835.276,1722.566,2047.03,1278.92,White LED,100 mA,b'OK Read',11:22:00
14B,4,64,50,8912.807,2003.185,715.195,509.133,621.103,451.527,White LED,12.5 mA,b'OK Read',11:22:05
14B,4,64,50,17101.404,3784.964,1230.8,801.413,965.58,658.986,White LED,25 mA,b'OK Read',11:22:06
14B,4,64,50,31929.792,7011.146,2167.761,1343.545,1597.121,1037.292,White LED,50 mA,b'OK Read',11:22:07
14B,4,64,50,41258.482,9045.96,2794.249,1711.253,2040.766,1299.666,White LED,100 mA,b'OK Read',11:22:08
14B,4,64,100,8873.37,2013.728,740.143,542.132,662.858,497.29,White LED,12.5 mA,b'OK Read',11:22:09
14B,4,64,100,17029.7,3798.143,1250.205,829.698,1002.115,692.545,White LED,25 mA,b'OK Read',11:22:10
14B,4,64,100,31739.776,7021.689,2184.393,1360.045,1625.828,1058.648,White LED,50 mA,b'OK Read',11:22:11
14B,4,64,100,41315.845,9077.589,2810.882,1715.967,2025.109,1293.564,White LED,100 mA,b'OK Read',11:22:12
14B,4,64,150,8853.054,2010.213,733.675,534.275,654.159,486.104,White LED,12.5 mA,b'OK Read',11:22:14
14B,4,64,150,17008.189,3788.479,1247.433,826.555,996.896,689.494,White LED,25 mA,b'OK Read',11:22:15
14B,4,64,150,31635.804,7012.904,2182.545,1357.688,1621.478,1053.563,White LED,50 mA,b'OK Read',11:22:16
14B,4,64,150,41325.407,9093.404,2829.362,1728.538,2028.588,1303.734,White LED,100 mA,b'OK Read',11:22:17
14B,4,64,200,8850.067,2016.364,762.32,570.418,692.869,533.9,White LED,12.5 mA,b'OK Read',11:22:18
14B,4,64,200,16992.056,3794.19,1276.539,863.876,1041.261,736.783,White LED,25 mA,b'OK Read',11:22:19
14B,4,64,200,31539.004,7005.875,2213.5,1396.58,1668.888,1101.36,White LED,50 mA,b'OK Read',11:22:20
14B,4,64,200,41321.221,9098.676,2864.937,1765.466,2077.302,1345.429,White LED,100 mA,b'OK Read',11:22:21
14B,4,64,250,8851.142,2020.054,766.201,575.132,703.569,538.172,White LED,12.5 mA,b'OK Read',11:22:23
14B,4,64,250,16989.545,3795.508,1278.48,866.469,1047.002,740.749,White LED,25 mA,b'OK Read',11:22:25
14B,4,64,250,31462.281,7001.657,2212.114,1394.459,1667.061,1097.089,White LED,50 mA,b'OK Read',11:22:27
14B,4,64,250,41287.164,9113.435,2871.867,1769.708,2079.39,1347.259,White LED,100 mA,b'OK Read',11:22:28
14C,1,64,50,11680.581,2667.398,898.152,641.13,819.438,610.172,White LED,12.5 mA,b'OK Read',11:22:40
14C,1,64,50,22393.159,4949.975,1546.816,1008.837,1252.644,854.24,White LED,25 mA,b'OK Read',11:22:41
14C,1,64,50,41903.818,9051.231,2705.543,1645.254,1993.793,1250.852,White LED,50 mA,b'OK Read',11:22:42
14C,1,64,50,53684.785,11491.954,3437.37,2055.389,2473.972,1513.226,White LED,100 mA,b'OK Read',11:22:43
14C,1,64,100,11676.996,2627.862,887.063,622.274,782.903,579.663,White LED,12.5 mA,b'OK Read',11:22:44
14C,1,64,100,22489.958,4907.802,1544.044,989.981,1221.328,820.681,White LED,25 mA,b'OK Read',11:22:45
14C,1,64,100,41860.796,9048.596,2722.175,1649.968,2019.889,1244.751,White LED,50 mA,b'OK Read',11:22:46
14C,1,64,100,53982.358,11578.934,3487.267,2081.317,2497.46,1516.277,White LED,100 mA,b'OK Read',11:22:47
14C,1,64,150,11690.142,2630.498,892.607,625.416,784.643,583.731,White LED,12.5 mA,b'OK Read',11:22:48
14C,1,64,150,22450.522,4909.559,1541.272,986.838,1219.589,815.596,White LED,25 mA,b'OK Read',11:22:49
14C,1,64,150,41767.581,9031.903,2731.415,1657.825,2014.67,1248.818,White LED,50 mA,b'OK Read',11:22:50
14C,1,64,150,53990.723,11586.842,3505.748,2093.102,2507.029,1519.328,White LED,100 mA,b'OK Read',11:22:51
14C,1,64,200,11655.486,2618.637,888.449,619.917,778.988,573.562,White LED,12.5 mA,b'OK Read',11:22:52
14C,1,64,200,22360.894,4902.531,1539.886,988.802,1216.109,822.207,White LED,25 mA,b'OK Read',11:22:53
14C,1,64,200,41545.298,9009.059,2719.403,1652.325,2008.146,1244.751,White LED,50 mA,b'OK Read',11:22:54
14C,1,64,200,53950.088,11600.021,3516.374,2101.352,2507.898,1523.904,White LED,100 mA,b'OK Read',11:22:56
14C,1,64,250,11647.598,2622.063,890.39,623.216,779.771,582.104,White LED,12.5 mA,b'OK Read',11:22:57
14C,1,64,250,22325.758,4899.368,1551.252,1007.895,1218.197,853.02,White LED,25 mA,b'OK Read',11:22:59
14C,1,64,250,41370.34,9012.223,2731.046,1674.482,2040.766,1281.361,White LED,50 mA,b'OK Read',11:23:01
14C,1,64,250,53892.727,11615.308,3536.056,2128.93,2546,1564.48,White LED,100 mA,b'OK Read',11:23:03
14C,2,64,50,11716.433,2651.584,881.519,617.559,782.903,573.562,White LED,12.5 mA,b'OK Read',11:23:20
14C,2,64,50,22436.181,4944.703,1524.64,980.553,1216.109,817.63,White LED,25 mA,b'OK Read',11:23:21
14C,2,64,50,41853.623,9098.676,2694.455,1640.539,2009.451,1250.852,White LED,50 mA,b'OK Read',11:23:22
