Fruit number,Read number,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time
27B,4,64,50,14781.222,12594.056,26343.711,29287.007,39344.463,19994.894,White LED,50 mA,b'OK Read',12:52:37
27B,4,64,50,19009.461,16217.588,34137.326,37923.774,50790.039,25730.644,White LED,100 mA,b'OK Read',12:52:38
27B,4,64,100,4131.343,3449.968,7149.516,7966.181,10862.677,5662.392,White LED,12.5 mA,b'OK Read',12:52:39
27B,4,64,100,7939.695,6683.742,13939.409,15513.839,20981.982,10765.423,White LED,25 mA,b'OK Read',12:52:40
27B,4,64,100,14787.095,12520.976,26239.046,29163.355,39181.628,19903.194,White LED,50 mA,b'OK Read',12:52:42
27B,4,64,100,19091.677,16168.869,34126.592,37904.751,50787.676,25730.644,White LED,100 mA,b'OK Read',12:52:43
27B,4,64,150,4130.364,3442.863,7135.203,7955.083,10843.012,5656.279,White LED,12.5 mA,b'OK Read',12:52:44
27B,4,64,150,7935.78,6682.726,13916.149,15490.059,20943.438,10748.612,White LED,25 mA,b'OK Read',12:52:45
27B,4,64,150,14783.179,12506.767,26159.427,29074.577,39051.833,19849.704,White LED,50 mA,b'OK Read',12:52:46
27B,4,64,150,19150.404,16181.048,34087.23,37869.873,50749.134,25724.531,White LED,100 mA,b'OK Read',12:52:47
27B,4,64,200,4128.406,3440.832,7129.388,7949.534,10833.179,5653.223,White LED,12.5 mA,b'OK Read',12:52:48
27B,4,64,200,7938.227,6677.651,13904.52,15481.736,20928.884,10747.084,White LED,25 mA,b'OK Read',12:52:50
27B,4,64,200,14784.158,12502.708,26091.438,29012.354,38965.696,19820.666,White LED,50 mA,b'OK Read',12:52:51
27B,4,64,200,19191.511,16193.229,34055.474,37852.434,50710.981,25727.207,White LED,100 mA,b'OK Read',12:52:52
27B,4,64,250,4128.406,3437.179,7124.825,7947.157,10830.11,5655.974,White LED,12.5 mA,b'OK Read',12:52:53
27B,4,64,250,7942.044,6685.568,13897.542,15483.4,20921.098,10749.834,White LED,25 mA,b'OK Read',12:52:55
27B,4,64,250,14777.698,12508.797,26047.426,28980.727,38896.078,19799.576,White LED,50 mA,b'OK Read',12:52:56
27B,4,64,250,19217.35,16232.204,34025.684,37845.777,50655.996,25720.559,White LED,100 mA,b'OK Read',12:52:58
27C,1,64,50,4339.819,3331.213,5898.887,6829.514,10317.538,5882.469,White LED,12.5 mA,b'OK Read',12:53:15
27C,1,64,50,8503.46,6144.779,11631.382,13302.331,19832.705,11086.369,White LED,25 mA,b'OK Read',12:53:17
27C,1,64,50,14657.898,12301.738,23026.594,25206.421,36852.395,20022.404,White LED,50 mA,b'OK Read',12:53:18
27C,1,64,50,16636.949,15626.861,28238.44,31945.571,46844.262,25909.458,White LED,100 mA,b'OK Read',12:53:19
27C,1,64,100,4193.005,3346.438,6011.604,6810.489,10275.06,5845.79,White LED,12.5 mA,b'OK Read',12:53:20
27C,1,64,100,8192.215,6473.637,11655.536,13288.064,19835.065,11095.538,White LED,25 mA,b'OK Read',12:53:21
27C,1,64,100,15403.712,12143.399,21942.359,25016.184,36986.909,20487.773,White LED,50 mA,b'OK Read',12:53:22
27C,1,64,100,19990.178,15666.446,28458.508,32492.502,47847.226,26445.896,White LED,100 mA,b'OK Read',12:53:24
27C,1,64,150,4275.22,3351.513,5947.195,6818.416,10212.128,5850.375,White LED,12.5 mA,b'OK Read',12:53:25
27C,1,64,150,8147.192,6532.507,11513.297,13221.481,19524.342,11017.594,White LED,25 mA,b'OK Read',12:53:26
27C,1,64,150,15115.957,12259.108,21588.102,24781.558,36248.255,20262.349,White LED,50 mA,b'OK Read',12:53:27
27C,1,64,150,19551.694,15876.55,27857.347,32129.466,46723.122,26157.044,White LED,100 mA,b'OK Read',12:53:28
27C,1,64,200,4176.855,3384.5,5861.315,6767.686,10062.667,5812.549,White LED,12.5 mA,b'OK Read',12:53:29
27C,1,64,200,8085.041,6574.122,11422.049,13191.757,19386.682,10992.378,White LED,25 mA,b'OK Read',12:53:31
27C,1,64,200,15013.187,12315.441,21005.728,24465.686,35463.586,20088.885,White LED,50 mA,b'OK Read',12:53:32
27C,1,64,200,19504.225,15992.26,27766.101,32157.209,46553.994,26145.581,White LED,100 mA,b'OK Read',12:53:33
27C,1,64,250,4197.703,3401.857,5858.094,6788.612,10063.611,5825.616,White LED,12.5 mA,b'OK Read',12:53:34
27C,1,64,250,8102.952,6618.579,11245.995,13112.095,19130.394,10958.907,White LED,25 mA,b'OK Read',12:53:35
27C,1,64,250,14960.922,12406.485,21051.352,24559.615,35448.719,20096.68,White LED,50 mA,b'OK Read',12:53:37
27C,1,64,250,19915.01,16064.121,27769.32,32266.121,46480.836,26170.799,White LED,100 mA,b'OK Read',12:53:39
27C,2,64,50,4157.769,3538.272,5823.742,6810.489,9840.835,5781.601,White LED,12.5 mA,b'OK Read',12:53:42
27C,2,64,50,8045.401,6747.686,11298.596,13188.19,19181.37,11063.444,White LED,25 mA,b'OK Read',12:53:44
27C,2,64,50,15133.576,12277.378,21308.992,24768.875,36144.421,20439.632,White LED,50 mA,b'OK Read',12:53:45
27C,2,64,50,19502.757,15821.74,27696.323,32173.857,46528.037,26234.988,White LED,100 mA,b'OK Read',12:53:46
27C,2,64,100,4187.132,3449.968,5751.281,6732.017,9998.949,5907.686,White LED,12.5 mA,b'OK Read',12:53:47
27C,2,64,100,8177.533,6522.357,11346.904,13254.773,19424.44,11143.681,White LED,25 mA,b'OK Read',12:53:48
27C,2,64,100,15362.605,12481.391,21174.805,24911.553,35851.792,20432.755,White LED,50 mA,b'OK Read',12:53:49
27C,2,64,100,19819.874,16257.173,27511.143,32364.094,46270.806,26310.64,White LED,100 mA,b'OK Read',12:53:50
27C,2,64,150,4251.73,3483.462,5787.959,6813.66,9991.87,5931.375,White LED,12.5 mA,b'OK Read',12:53:51
27C,2,64,150,8202.002,6709.116,11277.126,13254.773,19206.541,11107.765,White LED,25 mA,b'OK Read',12:53:52
27C,2,64,150,15303.878,12614.356,21189.118,24859.238,35710.195,20340.291,White LED,50 mA,b'OK Read',12:53:53
27C,2,64,150,19860.983,16306.907,27549.609,32370.436,46259.007,26294.592,White LED,100 mA,b'OK Read',12:53:55
27C,2,64,200,4242.921,3489.552,5821.058,6815.245,10028.449,5928.318,White LED,12.5 mA,b'OK Read',12:53:56
27C,2,64,200,8196.619,6647.202,11338.853,13226.238,19321.783,11100.123,White LED,25 mA,b'OK Read',12:53:57
27C,2,64,200,15314.156,12414.402,21216.404,24790.278,35742.056,20284.891,White LED,50 mA,b'OK Read',12:53:58
27C,2,64,200,19924.112,16188.661,27525.903,32312.966,46242.485,26259.058,White LED,100 mA,b'OK Read',12:53:59
27C,2,64,250,4222.367,3506.604,5726.054,6784.808,9881.426,5909.979,White LED,12.5 mA,b'OK Read',12:54:01
27C,2,64,250,8129.966,6785.444,11113.954,13181.531,18934.994,11048.772,White LED,25 mA,b'OK Read',12:54:02
27C,2,64,250,15173.509,12670.79,20847.387,24662.344,35172.137,20207.635,White LED,50 mA,b'OK Read',12:54:04
27C,2,64,250,19842.19,16341.823,27447.269,32221.416,46135.348,26210.229,White LED,100 mA,b'OK Read',12:54:06
27C,3,64,50,4210.623,3422.563,5855.948,6800.978,10057.948,5868.714,White LED,12.5 mA,b'OK Read',12:54:09
27C,3,64,50,8133.489,6522.357,11309.333,13188.19,19360.722,11100.123,White LED,25 mA,b'OK Read',12:54:10
27C,3,64,50,15309.752,12216.479,21405.608,24921.065,36328.494,20467.143,White LED,50 mA,b'OK Read',12:54:11
27C,3,64,50,19720.041,15773.02,27792.937,32321.289,46867.862,26299.177,White LED,100 mA,b'OK Read',12:54:12
27C,3,64,100,4245.858,3398.203,5815.691,6808.111,10062.667,5926.026,White LED,12.5 mA,b'OK Read',12:54:13
27C,3,64,100,8174.597,6555.852,11301.281,13221.481,19322.964,11097.831,White LED,25 mA,b'OK Read',12:54:14
27C,3,64,100,15268.644,12344.368,21233.848,24830.703,35941.467,20354.811,White LED,50 mA,b'OK Read',12:54:15
27C,3,64,100,19746.467,16004.44,27473.572,32254.707,46402.959,26264.79,White LED,100 mA,b'OK Read',12:54:17
27C,3,64,150,4236.07,3444.892,5764.7,6797.807,9971.417,5917.62,White LED,12.5 mA,b'OK Read',12:54:18
27C,3,64,150,8149.15,6688.816,11189.457,13205.628,19157.77,11081.784,White LED,25 mA,b'OK Read',12:54:19
27C,3,64,150,15241.239,12575.787,20911.797,24759.364,35386.104,20268.462,White LED,50 mA,b'OK Read',12:54:20
27C,3,64,150,19729.829,16357.658,27200.723,32238.854,45923.9,26221.234,White LED,100 mA,b'OK Read',12:54:21
27C,3,64,200,4220.899,3512.39,5682.845,6777.198,9856.175,5908.832,White LED,12.5 mA,b'OK Read',12:54:22
27C,3,64,200,8096.786,6817.72,10914.82,13125.173,18704.667,11021.033,White LED,25 mA,b'OK Read',12:54:23
27C,3,64,200,15011.72,12802.638,20326.74,24488.276,34605.757,20142.758,White LED,50 mA,b'OK Read',12:54:25
27C,3,64,200,19508.629,16604.302,26476.558,31928.926,44897.334,26055.029,White LED,100 mA,b'OK Read',12:54:26
27C,3,64,250,4176.561,3533.4,5622.998,6742.004,9790.805,5897.141,White LED,12.5 mA,b'OK Read',12:54:27
27C,3,64,250,8046.575,6812.24,10882.078,13094.974,18749.977,11035.018,White LED,25 mA,b'OK Read',12:54:29
27C,3,64,250,15118.307,12703.676,20777.609,24647.123,34959.746,20153.533,White LED,50 mA,b'OK Read',12:54:31
27C,3,64,250,19601.416,16569.588,27261.555,32239.488,45696.402,26169.883,White LED,100 mA,b'OK Read',12:54:32
27C,4,64,50,4251.73,3465.193,5898.887,6862.804,10076.827,5900.81,White LED,12.5 mA,b'OK Read',12:54:36
27C,4,64,50,8180.47,6686.786,11411.315,13297.576,19393.761,11127.633,White LED,25 mA,b'OK Read',12:54:37
27C,4,64,50,15327.369,12393.087,21384.138,25049.475,36050.024,20476.312,White LED,50 mA,b'OK Read',12:54:38
27C,4,64,50,19743.531,16229.768,27347.434,32359.339,45952.217,26262.498,White LED,100 mA,b'OK Read',12:54:39
27C,4,64,100,4234.113,3516.957,5762.016,6805.734,9932.872,5919.148,White LED,12.5 mA,b'OK Read',12:54:40
27C,4,64,100,8133.489,6762.911,11161.725,13211.969,19004.376,11072.614,White LED,25 mA,b'OK Read',12:54:41
27C,4,64,100,15068.977,12813.296,20981.575,24816.435,35346.77,20297.499,White LED,50 mA,b'OK Read',12:54:42
27C,4,64,100,19611.399,16433.782,26837.522,32062.092,45277.28,26115.779,White LED,100 mA,b'OK Read',12:54:44
27C,4,64,150,4146.024,3552.482,5501.692,6683.665,9619.004,5861.073,White LED,12.5 mA,b'OK Read',12:54:45
27C,4,64,150,7798.753,6891.816,10495.26,12877.469,18220.098,10915.198,White LED,25 mA,b'OK Read',12:54:46
27C,4,64,150,14419.08,12849.835,19357.01,23944.515,33496.598,19916.95,White LED,50 mA,b'OK Read',12:54:47
27C,4,64,150,18545.531,16609.377,25080.558,31124.381,43383.06,25752.041,White LED,100 mA,b'OK Read',12:54:48
27C,4,64,200,3955.166,3545.885,5178.3,6497.788,9262.657,5778.162,White LED,12.5 mA,b'OK Read',12:54:49
27C,4,64,200,7446.4,6814.676,9806.431,12487.88,17515.271,10765.424,White LED,25 mA,b'OK Read',12:54:50
27C,4,64,200,13684.523,12674.749,18230.729,23279.082,32256.465,19622.368,White LED,50 mA,b'OK Read',12:54:51
27C,4,64,200,17989.105,16467.277,24215.496,30616.289,42385.21,25514.006,White LED,100 mA,b'OK Read',12:54:53
27C,4,64,250,3874.712,3529.746,5173.201,6497.549,9258.409,5778.85,White LED,12.5 mA,b'OK Read',12:54:54
27C,4,64,250,7481.636,6836.6,10071.585,12633.648,17764.479,10811.272,White LED,25 mA,b'OK Read',12:54:56
27C,4,64,250,14065.944,12788.935,20134.582,24265.699,34309.352,20022.404,White LED,50 mA,b'OK Read',12:54:57
27C,4,64,250,19537.992,16628.053,26936.283,32050.203,45222.531,26055.258,White LED,100 mA,b'OK Read',12:54:59
27D,1,64,50,4827.24,4086.37,6548.355,7557.17,10426.094,6143.81,White LED,12.5 mA,b'OK Read',12:55:09
27D,1,64,50,9443.069,7582.012,12570.696,14624.48,20304.688,11916.242,White LED,25 mA,b'OK Read',12:55:10
27D,1,64,50,18081.598,14524.577,23987.378,27983.884,38088.989,22227.756,White LED,50 mA,b'OK Read',12:55:12
27D,1,64,50,23819.084,19512.262,30428.381,36145.056,48543.404,28683.342,White LED,100 mA,b'OK Read',12:55:13
27D,1,64,100,5123.804,4284.293,6081.382,7497.722,10161.783,6398.274,White LED,12.5 mA,b'OK Read',12:55:14
27D,1,64,100,9865.893,8270.178,11577.706,14351.015,19346.562,11987.308,White LED,25 mA,b'OK Read',12:55:15
27D,1,64,100,18178.495,14640.286,22527.417,27051.721,37078.945,22140.642,White LED,50 mA,b'OK Read',12:55:16
27D,1,64,100,22932.329,18747.97,27948.596,34601.758,46863.145,28509.114,White LED,100 mA,b'OK Read',12:55:17
27D,1,64,150,4899.669,4049.83,5736.073,7233.767,9943.098,6348.604,White LED,12.5 mA,b'OK Read',12:55:18
27D,1,64,150,9523.328,8030.64,11026.643,14069.622,18939.085,11945.279,White LED,25 mA,b'OK Read',12:55:20
27D,1,64,150,17635.283,15007.715,20239.069,26165.534,34750.498,21882.358,White LED,50 mA,b'OK Read',12:55:21
27D,1,64,150,22603.465,19380.312,25946.515,33830.504,44633.812,28203.454,White LED,100 mA,b'OK Read',12:55:22
27D,1,64,200,4781.728,4104.639,5343.351,7045.908,9525.787,6279.066,White LED,12.5 mA,b'OK Read',12:55:23
27D,1,64,200,9090.716,7903.257,10203.626,13579.365,18075.751,11754.623,White LED,25 mA,b'OK Read',12:55:24
27D,1,64,200,16977.557,14739.248,20117.406,25915.054,34553.84,21724.56,White LED,50 mA,b'OK Read',12:55:26
27D,1,64,200,22493.355,19023.541,26414.832,33834.863,45194.688,28199.631,White LED,100 mA,b'OK Read',12:55:27
27D,1,64,250,4787.307,3954.826,5748.597,7172.892,10051.34,6358.385,White LED,12.5 mA,b'OK Read',12:55:28
27D,1,64,250,9457.163,7631.95,11159.042,13951.041,19268.215,11952.004,White LED,25 mA,b'OK Read',12:55:29
27D,1,64,250,17476.725,14215.206,21092.144,26228.945,35884.832,21926.984,White LED,50 mA,b'OK Read',12:55:31
27D,1,64,250,23113.203,18537.867,28829.94,35054.996,47813.715,28620.986,White LED,100 mA,b'OK Read',12:55:33
27D,2,64,50,4991.672,4019.38,6253.142,7466.808,10426.094,6368.472,White LED,12.5 mA,b'OK Read',12:55:36
27D,2,64,50,9519.412,7679.452,11948.065,14381.927,19903.502,11994.186,White LED,25 mA,b'OK Read',12:55:37
27D,2,64,50,17770.353,14354.058,22430.801,26989.895,37130.864,22136.057,White LED,50 mA,b'OK Read',12:55:38
27D,2,64,50,22345.073,18209.007,28141.826,34337.802,47169.932,28344.057,White LED,100 mA,b'OK Read',12:55:39
27D,2,64,100,4768.515,3900.625,5853.264,7200.476,10112.225,6336.377,White LED,12.5 mA,b'OK Read',12:55:40
27D,2,64,100,9161.186,7515.022,11408.63,13991.942,19443.319,11918.534,White LED,25 mA,b'OK Read',12:55:41
27D,2,64,100,17153.734,14089.144,21437.812,26297.908,36189.258,21915.981,White LED,50 mA,b'OK Read',12:55:42
27D,2,64,100,22142.471,18175.514,27833.193,34159.455,46898.54,28316.548,White LED,100 mA,b'OK Read',12:55:43
27D,2,64,150,4750.897,3883.37,5838.055,7181.452,10083.119,6322.623,White LED,12.5 mA,b'OK Read',12:55:45
27D,2,64,150,9186.634,7533.292,11491.827,14041.086,19473.999,11911.657,White LED,25 mA,b'OK Read',12:55:46
27D,2,64,150,17169.394,14090.159,21416.343,26249.554,36116.1,21867.075,White LED,50 mA,b'OK Read',12:55:47
27D,2,64,150,22163.024,18221.188,27805.462,34112.689,46768.747,28255.417,White LED,100 mA,b'OK Read',12:55:48
27D,2,64,200,4723.003,3873.22,5787.512,7142.216,10021.368,6303.137,White LED,12.5 mA,b'OK Read',12:55:49
27D,2,64,200,9023.181,7478.482,11077.188,13807.649,19096.412,11853.198,White LED,25 mA,b'OK Read',12:55:50
27D,2,64,200,16920.3,14070.874,20988.284,25980.449,35660.64,21760.093,White LED,50 mA,b'OK Read',12:55:51
27D,2,64,200,21923.718,18280.565,27189.094,33761.147,46100.894,28141.174,White LED,100 mA,b'OK Read',12:55:52
27D,2,64,250,4671.031,3885.4,5694.922,7102.503,9926.736,6296.947,White LED,12.5 mA,b'OK Read',12:55:54
27D,2,64,250,9061.353,7602.718,10883.151,13742.731,18894.404,11843.8,White LED,25 mA,b'OK Read',12:55:55
27D,2,64,250,16746.18,14101.933,20280.578,25627.797,34946.527,21665.643,White LED,50 mA,b'OK Read',12:55:57
27D,2,64,250,21832.986,18302.793,26517.619,33471.273,45409.438,28068.045,White LED,100 mA,b'OK Read',12:55:59
27D,3,64,50,5150.231,4256.889,6344.39,7576.194,10421.373,6340.962,White LED,12.5 mA,b'OK Read',12:56:02
27D,3,64,50,9343.235,7691.632,11379.109,13972.917,19365.442,11893.317,White LED,25 mA,b'OK Read',12:56:03
27D,3,64,50,16695.675,13836.41,21308.992,26105.291,36125.542,21879.302,White LED,50 mA,b'OK Read',12:56:05
27D,3,64,50,21176.435,17660.911,27116.631,33434.177,46174.048,28027.698,White LED,100 mA,b'OK Read',12:56:06
27D,3,64,100,4524.804,3763.601,5676.136,7024.506,9939.952,6267.604,White LED,12.5 mA,b'OK Read',12:56:07
27D,3,64,100,8656.147,7286.648,10879.932,13563.909,18940.658,11767.232,White LED,25 mA,b'OK Read',12:56:08
27D,3,64,100,16005.649,13705.476,20117.406,25337.209,34862.988,21583.574,White LED,50 mA,b'OK Read',12:56:09
27D,3,64,100,21032.556,17797.936,26247.097,33089.372,45248.965,27938.291,White LED,100 mA,b'OK Read',12:56:10
27D,3,64,150,4504.25,3785.931,5557.156,6965.85,9818.809,6253.849,White LED,12.5 mA,b'OK Read',12:56:11
27D,3,64,150,8709,7320.143,10702.803,13521.105,18761.305,11766.467,White LED,25 mA,b'OK Read',12:56:12
27D,3,64,150,16167.145,13793.781,19940.278,25290.443,34745.778,21591.979,White LED,50 mA,b'OK Read',12:56:13
27D,3,64,150,20865.189,17932.93,25851.69,32917.367,44858.792,27893.206,White LED,100 mA,b'OK Read',12:56:15
27D,3,64,200,4439.652,3818.411,5343.351,6885.395,9583.605,6234.363,White LED,12.5 mA,b'OK Read',12:56:16
27D,3,64,200,8613.57,7422.15,10352.575,13385.56,18318.821,11693.872,White LED,25 mA,b'OK Read',12:56:17
27D,3,64,200,16121.632,13879.041,19771.202,25223.066,34484.221,21534.285,White LED,50 mA,b'OK Read',12:56:18
27D,3,64,200,20551.008,17944.094,24611.35,32315.344,43481.387,27642.564,White LED,100 mA,b'OK Read',12:56:19
27D,3,64,250,4399.718,3858.604,5213.994,6827.611,9382.068,6188.743,White LED,12.5 mA,b'OK Read',12:56:21
27D,3,64,250,8490.541,7497.97,9971.75,13226.237,17810.732,11595.296,White LED,25 mA,b'OK Read',12:56:22
27D,3,64,250,16023.854,14181.103,18993.451,24978.137,33266.27,21291.514,White LED,50 mA,b'OK Read',12:56:24
27D,3,64,250,20891.029,18420.94,26130.084,33150.723,44671.258,27797.533,White LED,100 mA,b'OK Read',12:56:26
27D,4,64,50,5044.525,4262.979,6210.203,7519.123,10223.141,6331.792,White LED,12.5 mA,b'OK Read',12:56:30
27D,4,64,50,9472.432,8014.399,11609.912,14220.226,19351.283,11806.203,White LED,25 mA,b'OK Read',12:56:31
27D,4,64,50,17277.058,14451.497,22092.649,26828.194,36677.761,22058.113,White LED,50 mA,b'OK Read',12:56:33
27D,4,64,50,22439.033,18556.137,28764.455,34818.152,47528.637,28403.662,White LED,100 mA,b'OK Read',12:56:34
27D,4,64,100,4759.706,3931.075,5882.785,7183.83,10098.066,6301.991,White LED,12.5 mA,b'OK Read',12:56:35
27D,4,64,100,8952.71,7429.762,11365.691,13889.689,19320.604,11829.127,White LED,25 mA,b'OK Read',12:56:36
27D,4,64,100,16977.557,14198.764,21266.052,26205.166,35941.467,21870.132,White LED,50 mA,b'OK Read',12:56:37
27D,4,64,100,22242.305,18367.347,27559.451,33945.44,46518.594,28211.094,White LED,100 mA,b'OK Read',12:56:38
27D,4,64,150,4625.616,3838.71,5700.29,7060.969,9925.792,6272.189,White LED,12.5 mA,b'OK Read',12:56:39
27D,4,64,150,8822.536,7512.992,10829.835,13627.32,18725.119,11740.486,White LED,25 mA,b'OK Read',12:56:40
27D,4,64,150,16386.387,14035.35,20208.654,25515.557,34703.301,21558.356,White LED,50 mA,b'OK Read',12:56:42
27D,4,64,150,21158.817,18247.578,25982.3,33063.216,44613.359,27809.147,White LED,100 mA,b'OK Read',12:56:43
27D,4,64,200,4514.527,3893.013,5574.153,7029.262,9788.917,6266.458,White LED,12.5 mA,b'OK Read',12:56:44
27D,4,64,200,9024.65,7795.16,10866.513,13901.58,18651.569,11825.689,White LED,25 mA,b'OK Read',12:56:45
27D,4,64,200,17092.073,14826.03,20197.919,25989.961,34370.947,21650.054,White LED,50 mA,b'OK Read',12:56:46
27D,4,64,200,22187.983,19267.14,26196.106,33909.77,44459.57,28041.453,White LED,100 mA,b'OK Read',12:56:47
27D,4,64,250,4788.481,4143.615,5567.175,7173.843,9603.9,6249.264,White LED,12.5 mA,b'OK Read',12:56:48
27D,4,64,250,9118.904,8020.49,10680.26,13827.387,18330.857,11729.176,White LED,25 mA,b'OK Read',12:56:50
27D,4,64,250,16791.984,14782.791,19489.408,25610.676,33459.785,21404.303,White LED,50 mA,b'OK Read',12:56:52
27D,4,64,250,21676.777,19193.146,25021.158,33204.941,42970.23,27641.644,White LED,100 mA,b'OK Read',12:56:54
28A,1,64,50,6729.949,5340.903,12033.945,12141.886,11261.503,3828.419,White LED,12.5 mA,b'OK Read',09:06:25
28A,1,64,50,13078.181,10456.477,23380.849,23651.233,21730.075,7390.913,White LED,25 mA,b'OK Read',09:06:26
28A,1,64,50,24553.155,19634.061,44158.457,44629.634,40732.09,13818.989,White LED,50 mA,b'OK Read',09:06:27
28A,1,64,50,30789.807,24633.926,55510.732,56177.027,51096.826,17376.897,White LED,100 mA,b'OK Read',09:06:28
28A,1,64,100,6732.884,5359.173,11942.698,12063.413,11230.824,3853.637,White LED,12.5 mA,b'OK Read',09:06:29
28A,1,64,100,13042.945,10441.253,23241.294,23534.712,21640.398,7395.498,White LED,25 mA,b'OK Read',09:06:30
28A,1,64,100,24491.492,19634.061,43678.067,44289.585,40335.625,13784.602,White LED,50 mA,b'OK Read',09:06:32
28A,1,64,100,30948.367,24859.255,55258.457,56127.09,50933.994,17454.841,White LED,100 mA,b'OK Read',09:06:33
28A,1,64,150,6722.118,5357.143,11889.022,12030.914,11193.852,3852.872,White LED,12.5 mA,b'OK Read',09:06:34
28A,1,64,150,13027.285,10448.357,23087.425,23440.386,21522.402,7400.082,White LED,25 mA,b'OK Read',09:06:35
28A,1,64,150,24441.575,19650.301,43328.285,44008.193,40047.715,13742.573,White LED,50 mA,b'OK Read',09:06:36
28A,1,64,150,30936.621,24836.926,55120.69,55986.79,50821.504,17415.104,White LED,100 mA,b'OK Read',09:06:37
28A,1,64,200,6703.522,5449,11863.527,12020.609,11190.706,3876.561,White LED,12.5 mA,b'OK Read',09:06:38
28A,1,64,200,12978.347,10634.609,23167.49,23568.003,21499.983,7451.663,White LED,25 mA,b'OK Read',09:06:39
28A,1,64,200,24475.342,20008.594,43351.992,44047.031,40080.754,13744.484,White LED,50 mA,b'OK Read',09:06:40
28A,1,64,200,31087.839,24929.29,55257.114,56112.822,50935.171,17460.572,White LED,100 mA,b'OK Read',09:06:42
28A,1,64,250,6727.6,5361.609,11877.214,12024.89,11224.689,3885.273,White LED,12.5 mA,b'OK Read',09:06:43
28A,1,64,250,12991.267,10436.989,23044.844,23367.779,21495.027,7397.331,White LED,25 mA,b'OK Read',09:06:45
28A,1,64,250,24320.602,19507.389,43137.559,43758.348,39863.645,13653.014,White LED,50 mA,b'OK Read',09:06:46
28A,1,64,250,30982.428,24692.389,55028.727,55817.48,50715.465,17338.383,White LED,100 mA,b'OK Read',09:06:48
28A,2,64,50,6747.566,5273.913,12012.475,12108.594,11421.977,3874.268,White LED,12.5 mA,b'OK Read',09:07:05
28A,2,64,50,12978.347,10194.609,23380.849,23556.113,21951.906,7363.403,White LED,25 mA,b'OK Read',09:07:06
28A,2,64,50,24488.557,19481.811,44340.952,44729.507,41109.677,13809.82,White LED,50 mA,b'OK Read',09:07:07
28A,2,64,50,30830.916,24755.725,55875.723,56505.185,51653.765,17436.501,White LED,100 mA,b'OK Read',09:07:08
28A,2,64,100,6776.929,5398.758,12071.517,12184.689,11452.655,3931.58,White LED,12.5 mA,b'OK Read',09:07:09
28A,2,64,100,13086.99,10444.297,23431.841,23675.012,21940.107,7461.979,White LED,25 mA,b'OK Read',09:07:10
28A,2,64,100,24556.091,19603.611,44104.785,44558.296,40887.844,13823.574,White LED,50 mA,b'OK Read',09:07:11
28A,2,64,100,31133.352,24661.33,55838.149,56452.871,51684.443,17443.379,White LED,100 mA,b'OK Read',09:07:12
28A,2,64,150,6796.504,5367.293,12028.577,12149.812,11432.99,3929.288,White LED,12.5 mA,b'OK Read',09:07:13
28A,2,64,150,13140.821,10434.147,23366.535,23644.891,21909.429,7456.63,White LED,25 mA,b'OK Read',09:07:14
28A,2,64,150,24652.987,19534.592,43909.762,44401.348,40771.423,13785.366,White LED,50 mA,b'OK Read',09:07:15
28A,2,64,150,31220.462,24613.626,55748.691,56367.266,51639.606,17433.444,White LED,100 mA,b'OK Read',09:07:16
28A,2,64,200,6794.547,5343.948,12009.791,12133.563,11416.077,3925.849,White LED,12.5 mA,b'OK Read',09:07:17
28A,2,64,200,13148.651,10389.487,23341.934,23614.375,21897.629,7451.663,White LED,25 mA,b'OK Read',09:07:18
28A,2,64,200,24673.542,19454.407,43812.256,44295.527,40699.053,13755.946,White LED,50 mA,b'OK Read',09:07:20
28A,2,64,200,31308.061,24538.008,55699.937,56312.573,51626.626,17420.454,White LED,100 mA,b'OK Read',09:07:21
28A,2,64,250,6795.721,5326.287,11999.593,12127.618,11410.649,3921.952,White LED,12.5 mA,b'OK Read',09:07:23
28A,2,64,250,13148.651,10387.052,23290.676,23573.234,21853.734,7455.102,White LED,25 mA,b'OK Read',09:07:25
28A,2,64,250,24623.625,19429.438,43721.543,44182.574,40587.664,13714.452,White LED,50 mA,b'OK Read',09:07:26
28A,2,64,250,31372.365,24515.781,55747.973,56321.609,51583.914,17399.822,White LED,100 mA,b'OK Read',09:07:28
28A,3,64,50,6812.164,5346.993,12066.15,12203.712,11455.016,3943.043,White LED,12.5 mA,b'OK Read',09:07:33
28A,3,64,50,13195.632,10474.748,23531.14,23798.667,22032.144,7496.366,White LED,25 mA,b'OK Read',09:07:34
28A,3,64,50,24782.182,19707.141,44383.892,44848.408,41128.554,13910.688,White LED,50 mA,b'OK Read',09:07:36
28A,3,64,50,30960.112,24542.575,55746.899,56310.196,51498.012,17376.897,White LED,100 mA,b'OK Read',09:07:36
28A,3,64,100,6826.846,5380.488,12076.885,12198.956,11452.655,3936.165,White LED,12.5 mA,b'OK Read',09:07:38
28A,3,64,100,13201.504,10438.207,23474.78,23727.327,21968.425,7468.856,White LED,25 mA,b'OK Read',09:07:39
28A,3,64,100,24761.631,19591.431,44187.978,44641.524,40925.603,13821.282,White LED,50 mA,b'OK Read',09:07:40
28A,3,64,100,31101.052,24533.443,55698.594,56269.771,51467.334,17365.434,White LED,100 mA,b'OK Read',09:07:41
