Fruit number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
17C,2,64,150,88.533,105.4,162.767,71.533,121.1,159.383,52.85,88.817,387.567,160.2,309.65,162.767,496.067,561.683,1052.833,1573.083,1054.5,362.167,b'IR',25 mA,b'OK Read',10:18:25
17C,2,64,150,1005.4,290.233,169.733,77.5,98.4,149.7,31.35,50.5,362.75,118.833,276.6,144.6,455.35,507.5,351.917,247.283,80.283,34.1,b'UV',25 mA,b'OK Read',10:18:26
17C,2,64,150,191.283,507.133,1434.367,992.55,2477.45,3785.467,1152.717,1745.833,13801.433,1584.633,1988.383,683.9,1435.417,997.9,1417.9,1729.067,1151.067,461.233,b'White IR',25 mA,b'OK Read',10:18:28
17C,2,64,150,1030.683,675.15,1434.367,995.533,2442.133,3757.467,1132.117,1709.267,13757.533,1539.5,1854.433,667.133,1394.717,942.317,716.983,403.25,176.833,133.167,b'White UV',25 mA,b'OK Read',10:18:29
17C,2,64,150,962.717,296.333,186.433,98.367,134.967,163.7,60.017,97.517,391.383,168.467,313.133,171.15,494.55,558.833,1052.833,1571.183,1056.683,367.033,b'UV IR',25 mA,b'OK Read',10:18:31
17C,2,64,150,980.1,682.8,1456.633,1017.883,2485.017,3786.55,1159.883,1753.683,13795.717,1586.883,1913.583,692.983,1436.933,997.9,1406.217,1721.45,1151.067,467.717,b'White UV IR',25 mA,b'OK Read',10:18:32
17C,2,64,150,257.667,908.867,2381.8,1698.967,4514.667,6965.7,2079.733,3131.2,25218.317,2757.117,3240.9,1107.933,2208.917,1318.667,1030.933,536.417,257.117,212.75,b'White',50 mA,b'OK Read',10:18:34
17C,2,64,150,110.65,126.783,183.65,96.867,160.2,176.617,82.4,136.7,418.117,211.333,394.9,189.317,535.267,613,1676.367,2756.233,2098.167,747.067,b'IR',50 mA,b'OK Read',10:18:35
17C,2,64,150,1223.55,345.217,183.65,84.95,102.183,159.383,31.35,49.633,355.1,119.583,253.983,144.6,456.867,508.933,350.467,251.083,80.283,35.733,b'UV',50 mA,b'OK Read',10:18:36
17C,2,64,150,311.417,950.1,2384.583,1733.25,4534.85,6860.15,2157.667,3262.683,25348.133,2876.7,3340.067,1172.9,2299.383,1438.417,2339.317,3035.85,2297.783,933.817,b'White IR',50 mA,b'OK Read',10:18:38
17C,2,64,150,1231.45,1118.133,2405.45,1734.733,4502.05,6954.933,2084.217,3138.167,25178.217,2769.9,3353.983,1121.9,2220.983,1324.367,1032.4,538.317,262.533,219.25,b'White UV',50 mA,b'OK Read',10:18:39
17C,2,64,150,1055.983,349.8,239.3,128.167,184.167,197.083,91.35,147.15,431.467,221.867,405.333,201.883,547.333,625.833,1657.383,2744.817,2114.433,756.8,b'UV IR',50 mA,b'OK Read',10:18:41
17C,2,64,150,1063.883,1108.967,2381.8,1755.6,4478.083,6836.467,2131.683,3220.017,25036.95,2824.05,3400.95,1163.117,2275.267,1419.883,2282.367,2995.9,2284.767,940.317,b'White UV IR',50 mA,b'OK Read',10:18:42
17C,2,64,150,322.483,1189.917,2918.817,2168.417,5772.317,8838.5,2678.05,4031.55,32408.283,3500.167,4072.433,1402.733,2736.65,1565.283,1220.767,620.1,307.017,266.35,b'White',100 mA,b'OK Read',10:18:44
17C,2,64,150,115.4,123.733,200.333,111.767,209.4,150.767,126.283,207.233,379.933,276.017,462.733,185.817,417.667,494.683,2467.817,4296.967,4078.067,1572.067,b'IR',100 mA,b'OK Read',10:18:45
17C,2,64,150,1378.467,355.9,116.867,80.483,63.067,126,31.35,47.017,311.2,83.483,170.483,120.15,339.25,380.633,219.033,190.217,49.9,30.85,b'UV',100 mA,b'OK Read',10:18:47
17C,2,64,150,358.85,1055.5,2554.317,1909.1,4918.317,7441.7,2349.333,3556.983,27406.233,3123.383,3649.717,1284.667,2468.267,1536.783,3211.083,4660.283,4276.6,1781.567,b'White IR',100 mA,b'OK Read',10:18:48
17C,2,64,150,1343.683,1365.583,2843.683,2132.65,5520.033,8490.65,2607.283,3919.217,31423.133,3404.65,3945.45,1371.283,2629.6,1492.583,1175.5,593.467,301.6,264.717,b'White UV',100 mA,b'OK Read',10:18:49
17C,2,64,150,1005.4,365.067,260.167,163.933,244.717,216.467,138.833,227.267,462.017,303.083,494.05,234.717,571.45,657.2,2475.117,4336.917,4092.183,1591.567,b'UV IR',100 mA,b'OK Read',10:18:51
17C,2,64,150,983.267,1176.183,2529.267,1898.667,4806.05,7270.467,2305.45,3488.2,26823.933,3069.233,3693.2,1270.7,2432.083,1516.817,3056.3,4534.75,4229.95,1792.95,b'White UV IR',100 mA,b'OK Read',10:18:52
17C,3,64,50,80.6,238.3,759.6,496.3,1161.8,1864.2,593.85,914.3,7233.85,839.3,1002,364.65,773.5,551.7,424.95,245.4,97.65,68.2,b'White',12.5 mA,b'OK Read',10:19:14
17C,3,64,50,113.8,178.7,246.25,62.6,113.55,190.6,34.95,62.7,360.85,128.6,276.6,146.7,452.35,504.65,674.65,890.2,537,180.25,b'IR',12.5 mA,b'OK Read',10:19:15
17C,3,64,50,697.15,311.6,275.45,71.55,117.3,187.4,26.85,47,355.1,124.1,234.85,144.6,438.75,479,341.7,239.65,81.35,34.1,b'UV',12.5 mA,b'OK Read',10:19:16
17C,3,64,50,156.5,348.25,914.05,536.5,1256.4,1983.75,607.25,937.8,7348.4,900.25,1148.15,423.35,945.4,731.3,880.55,975.8,592.35,233.85,b'White IR',12.5 mA,b'OK Read',10:19:17
17C,3,64,50,720.85,490.35,922.4,549.95,1245.05,1944.95,609.95,940.4,7388.5,893.45,1122.05,427.5,936.35,718.5,538.85,325.25,133.45,87.7,b'White UV',12.5 mA,b'OK Read',10:19:18
17C,3,64,50,673.4,320.8,288,89.4,143.8,206.75,43,73.15,389.45,153.4,297.45,163.45,474.95,526.05,700.9,895.9,546.8,185.15,b'UV IR',12.5 mA,b'OK Read',10:19:18
17C,3,64,50,711.35,476.6,922.4,558.85,1263.95,1983.75,615.3,948.25,7382.8,916.05,1158.6,435.9,954.45,744.15,889.3,975.8,595.6,238.75,b'White UV IR',12.5 mA,b'OK Read',10:19:19
17C,3,64,50,194.45,531.55,1435.75,934.45,2316,3663.8,1144.65,1750.2,13860.6,1592.9,1925.75,670.65,1388.7,928.05,718.45,393.75,179,131.55,b'White',25 mA,b'OK Read',10:19:21
17C,3,64,50,128.05,197.05,267.1,84.95,147.6,216.45,53.75,91.45,400.95,169.2,302.7,167.65,497.55,560.25,1051.4,1580.7,1067.5,360.55,b'IR',25 mA,b'OK Read',10:19:22
17C,3,64,50,920.05,343.7,254.6,80.5,117.3,180.95,32.25,52.25,360.85,126.35,260.95,148.8,443.3,483.25,341.7,239.65,81.35,34.1,b'UV',25 mA,b'OK Read',10:19:22
17C,3,64,50,222.9,554.5,1452.45,961.25,2368.95,3663.8,1179.6,1805.05,13917.9,1642.55,1972.7,699.95,1429.4,983.65,1415,1740.45,1168.4,462.85,b'White IR',25 mA,b'OK Read',10:19:23
17C,3,64,50,910.55,710.3,1444.1,965.75,2316,3576.55,1171.55,1781.55,13963.7,1608.7,1915.3,689.5,1397.75,936.6,722.8,399.45,182.25,136.4,b'White UV',25 mA,b'OK Read',10:19:24
17C,3,64,50,829.9,362,296.35,107.3,170.3,219.7,61.8,99.25,400.95,180.5,334,178.15,502.1,560.25,1042.6,1580.7,1074.05,365.4,b'UV IR',25 mA,b'OK Read',10:19:25
17C,3,64,50,867.85,714.85,1460.8,988.1,2342.5,3589.45,1198.4,1828.55,14003.8,1658.35,1972.7,716.75,1442.95,996.5,1415,1734.75,1171.65,467.7,b'White UV IR',25 mA,b'OK Read',10:19:26
17C,3,64,50,289.3,930.25,2303.9,1640.85,4238.4,6581.2,2168.4,3286.2,25768.15,2885.7,3355.7,1150.55,2216.45,1321.5,1051.4,536.4,270.15,219.25,b'White',50 mA,b'OK Read',10:19:27
17C,3,64,50,151.75,210.8,292.15,107.3,193,229.4,86,141.05,429.55,223.35,396.65,194.9,547.35,615.85,1686.6,2824.7,2135.05,740.55,b'IR',50 mA,b'OK Read',10:19:28
17C,3,64,50,1071.8,394.1,283.8,93.9,132.45,200.3,34.95,54.85,372.3,133.1,276.6,155.1,461.4,504.65,350.45,245.4,84.6,39,b'UV',50 mA,b'OK Read',10:19:29
17C,3,64,50,336.7,966.9,2328.95,1681.1,4287.6,6584.45,2211.4,3361.95,25710.9,2960.2,3449.65,1198.75,2293.35,1432.7,2383.15,3110.05,2320.55,930.6,b'White IR',50 mA,b'OK Read',10:19:30
17C,3,64,50,1095.5,1118.15,2328.95,1667.65,4234.65,6555.4,2173.8,3288.8,25705.15,2883.45,3230.45,1163.1,2221,1321.5,1055.75,536.4,273.4,229,b'White UV',50 mA,b'OK Read',10:19:30
17C,3,64,50,948.5,398.7,317.2,134.15,208.15,235.85,94.05,151.5,435.3,232.4,401.85,207.45,547.35,620.15,1682.2,2819,2138.3,745.45,b'UV IR',50 mA,b'OK Read',10:19:31
17C,3,64,50,976.95,1108.95,2320.6,1685.55,4223.25,6503.7,2176.45,3307.1,25281.3,2908.3,3392.25,1190.35,2270.75,1419.9,2343.7,3087.2,2317.3,935.45,b'White UV IR',50 mA,b'OK Read',10:19:32
17C,3,64,50,346.2,1177.7,2788.05,2052.15,5358.55,8351.75,2759.55,4174.35,32658.4,3607.7,4028.95,1431.35,2714.05,1552.45,1244.15,622,318.95,272.85,b'White',100 mA,b'OK Read',10:19:34
17C,3,64,50,189.7,242.85,329.7,152,264.9,255.25,139.7,229.9,486.85,318.15,516.65,245.2,619.7,709.95,2694.15,4724.95,4188.75,1554.2,b'IR',100 mA,b'OK Read',10:19:34
17C,3,64,50,1242.5,421.6,275.45,98.35,132.45,197.1,34.95,57.45,372.3,133.1,250.5,157.2,456.85,500.4,350.45,245.4,84.6,39,b'UV',100 mA,b'OK Read',10:19:35
17C,3,64,50,388.9,1063.15,2500.05,1833.1,4658.45,7136.95,2399.5,3651.9,27497.9,3210.6,3637.55,1314,2496.9,1582.4,3408.2,5016,4380.75,1758.85,b'White IR',100 mA,b'OK Read',10:19:36
17C,3,64,50,1223.55,1347.25,2750.5,2025.35,5222.35,8148.2,2665.5,4030.65,31575.9,3497.15,3914.15,1397.85,2641.65,1518.25,1213.45,604.9,315.7,272.85,b'White UV',100 mA,b'OK Read',10:19:37
17C,3,64,50,924.75,412.45,342.25,174.35,276.25,258.45,147.8,240.35,492.55,327.15,511.45,255.7,619.7,709.95,2672.25,4702.15,4182.2,1563.95,b'UV IR',100 mA,b'OK Read',10:19:38
17C,3,64,50,924.75,1177.7,2483.35,1824.15,4582.8,7017.4,2345.75,3568.3,26850.65,3147.45,3689.75,1295.15,2460.75,1561,3307.45,4913.25,4348.2,1763.7,b'White UV IR',100 mA,b'OK Read',10:19:39
17C,3,64,100,147.025,332.225,880.65,540.975,1241.25,1943.35,600.55,922.125,7379.925,877.675,1116.825,417.05,943.125,727.05,541.025,325.275,131.825,82.825,b'White',12.5 mA,b'OK Read',10:19:40
17C,3,64,100,104.325,162.675,242.075,69.3,124.875,189,37.625,65.3,378.025,143.275,300.075,152.975,474.95,526.05,679.025,881.65,538.65,182.7,b'IR',12.5 mA,b'OK Read',10:19:41
17C,3,64,100,654.45,286.4,244.15,76,115.425,182.55,29.55,49.625,366.55,125.225,247.9,146.7,454.6,498.25,348.275,242.525,81.375,34.1,b'UV',12.5 mA,b'OK Read',10:19:42
17C,3,64,100,156.5,339.1,886.925,552.175,1271.525,1969.2,616.675,946.925,7420.025,903.625,1103.775,430.675,963.475,752.7,878.35,970.1,590.725,236.3,b'White IR',12.5 mA,b'OK Read',10:19:43
17C,3,64,100,701.875,462.825,891.075,558.875,1263.95,1969.2,605.925,927.35,7397.1,884.45,1122.05,423.325,943.125,724.9,543.225,325.275,133.45,87.7,b'White UV',12.5 mA,b'OK Read',10:19:43
17C,3,64,100,661.575,291,248.325,87.175,130.55,187.4,43,71.825,380.875,148.9,276.6,160.325,474.95,526.05,687.775,890.2,541.9,187.575,b'UV IR',12.5 mA,b'OK Read',10:19:45
17C,3,64,100,692.4,469.7,899.425,570.05,1286.65,1982.125,620.7,950.85,7422.875,909.25,1109,436.95,968,754.85,880.525,970.1,593.975,238.725,b'White UV IR',12.5 mA,b'OK Read',10:19:46
17C,3,64,100,189.7,520.125,1419.05,952.325,2351.95,3678.325,1137.95,1734.525,13886.4,1577.1,1844.875,669.575,1395.475,934.475,720.625,399.45,179,129.1,b'White',25 mA,b'OK Read',10:19:47
17C,3,64,100,111.45,160.4,235.825,80.475,140.025,189,53.75,91.425,392.325,169.225,331.4,167.65,497.575,555.975,1040.425,1569.275,1062.65,362.975,b'IR',25 mA,b'OK Read',10:19:48
17C,3,64,100,910.55,332.225,240,82.725,117.325,177.7,32.25,52.25,366.55,128.6,271.375,150.9,454.6,500.375,352.65,245.375,83,36.55,b'UV',25 mA,b'OK Read',10:19:49
17C,3,64,100,213.4,538.45,1439.925,976.9,2399.25,3707.4,1166.15,1778.925,13923.625,1624.5,1904.875,696.825,1442.95,994.35,1410.6,1726.2,1161.9,462.85,b'White IR',25 mA,b'OK Read',10:19:50
17C,3,64,100,943.75,696.55,1439.925,979.15,2368.975,3684.775,1144.675,1741.05,13866.35,1580.5,1917.925,681.1,1400,940.875,722.825,402.3,182.25,136.425,b'White UV',25 mA,b'OK Read',10:19:52
17C,3,64,100,870.225,336.825,256.675,105.075,153.275,193.85,61.8,100.575,398.075,178.25,310.525,178.125,499.825,558.125,1042.625,1572.125,1065.9,367.85,b'UV IR',25 mA,b'OK Read',10:19:53
17C,3,64,100,901.05,703.425,1460.8,1001.5,2414.375,3717.075,1171.525,1784.15,13915.025,1627.875,1972.725,707.3,1445.225,998.625,1406.225,1720.5,1163.525,470.15,b'White UV IR',25 mA,b'OK Read',10:19:54
17C,3,64,100,279.8,918.8,2335.2,1665.425,4368.975,6821.925,2109.3,3196.075,25487.5,2829.325,3342.675,1129.575,2225.5,1323.65,1047,536.4,265.25,216.8,b'White',50 mA,b'OK Read',10:19:55
17C,3,64,100,135.15,178.725,250.425,102.825,177.85,203.55,84.65,139.75,426.7,222.25,394.025,197,542.8,613.725,1669.075,2779.05,2115.525,745.425,b'IR',50 mA,b'OK Read',10:19:56
17C,3,64,100,1128.7,375.775,242.075,91.65,119.2,177.7,34.925,56.175,369.425,130.85,253.125,155.075,461.375,504.65,354.85,248.225,86.25,38.975,b'UV',50 mA,b'OK Read',10:19:57
17C,3,64,100,324.85,955.45,2370.675,1710.15,4438.975,6849.375,2154.975,3273.125,25476.05,2906.025,3337.45,1178.825,2306.925,1436.975,2348.075,3064.375,2296.15,933,b'White IR',50 mA,b'OK Read',10:19:58
17C,3,64,100,1147.675,1115.85,2366.5,1698.975,4368.975,6812.225,2107.95,3190.85,25427.375,2823.675,3233.075,1140.075,2232.3,1327.925,1049.2,539.25,270.125,224.125,b'White UV',50 mA,b'OK Read',10:20:00
17C,3,64,100,1003.025,378.05,273.375,134.125,193,210,92.7,150.2,432.425,231.275,396.625,208.525,547.325,618,1664.675,2773.35,2120.4,752.75,b'UV IR',50 mA,b'OK Read',10:20:01
17C,3,64,100,1019.625,1111.25,2366.5,1721.325,4382.225,6792.85,2133.475,3240.475,25175.35,2860.9,3467.925,1176.75,2293.35,1430.575,2308.65,3033,2291.275,937.875,b'White UV IR',50 mA,b'OK Read',10:20:02
17C,3,64,100,336.7,1182.275,2859,2108.05,5568.6,8752.35,2697.75,4079,32492.275,3554.7,4052.425,1413.55,2745.7,1569.575,1239.75,622,317.325,270.4,b'White',100 mA,b'OK Read',10:20:04
17C,3,64,100,173.1,213.075,285.9,145.3,247.875,232.625,135.7,227.275,478.25,314.75,506.225,246.25,619.7,703.525,2595.6,4516.675,4126.9,1576.125,b'IR',100 mA,b'OK Read',10:20:04
17C,3,64,100,1301.8,407.85,240,96.125,121.1,177.7,36.275,58.775,372.3,133.125,276.6,158.225,465.9,508.925,359.225,251.075,87.875,38.975,b'UV',100 mA,b'OK Read',10:20:05
17C,3,64,100,379.4,1065.425,2545.975,1875.575,4824.975,7434.175,2360.525,3591.825,27457.775,3170,3653.2,1302.475,2524.05,1593.075,3305.275,4804.85,4315.65,1775.9,b'White IR',100 mA,b'OK Read',10:20:07
17C,3,64,100,1275.7,1358.725,2817.25,2079,5409.65,8484.2,2614.45,3956.225,31458.45,3445.275,4065.475,1385.25,2677.85,1539.625,1213.475,613.45,314.075,270.4,b'White UV',100 mA,b'OK Read',10:20:08
17C,3,64,100,955.6,398.675,310.95,172.125,264.9,240.7,143.75,236.4,486.85,323.775,511.45,256.725,626.5,709.95,2569.3,4485.3,4125.275,1585.875,b'UV IR',100 mA,b'OK Read',10:20:09
17C,3,64,100,953.225,1182.275,2527.175,1864.4,4730.375,7280.7,2313.5,3521.3,26870.7,3110.225,3705.375,1287.8,2485.6,1571.7,3176.05,4685.025,4271.725,1785.625,b'White UV IR',100 mA,b'OK Read',10:20:10
17C,3,64,150,139.117,316.2,869.517,546.95,1266.483,1988.05,591.133,908.183,7350.333,866.4,1076.817,416.35,952.933,735.6,549.05,330.983,132.35,82.833,b'White',12.5 mA,b'OK Read',10:20:12
17C,3,64,150,98.017,142.05,214.25,67.067,116.05,174.467,38.517,67.05,378.017,144.4,299.217,155.783,482.5,534.6,687.783,886.4,540.267,185.133,b'IR',12.5 mA,b'OK Read',10:20:13
17C,3,64,150,665.517,273.417,221.2,74.517,108.483,172.317,29.55,50.5,368.467,126.35,273.117,150.2,465.917,510.35,359.217,251.083,84.617,35.733,b'UV',12.5 mA,b'OK Read',10:20:14
17C,3,64,150,151.75,326.883,879.267,557.383,1295.483,2006.35,610.85,936.917,7409.517,897.983,1160.317,431.017,977.05,766.967,886.367,973.9,592.35,235.483,b'White IR',12.5 mA,b'OK Read',10:20:16
17C,3,64,150,703.467,456.717,884.833,564.833,1285.4,1995.583,603.683,923.867,7403.783,879.933,1083.783,426.133,961.967,744.15,554.9,334.783,136.7,87.7,b'White UV',12.5 mA,b'OK Read',10:20:17
17C,3,64,150,662.367,285.65,240.683,87.933,131.183,186.317,44.783,74.017,385.65,151.167,306.167,164.167,493.05,544.567,698,894.017,544.617,188.383,b'UV IR',12.5 mA,b'OK Read',10:20:19
17C,3,64,150,692.4,464.367,894.567,576.75,1304.317,1999.883,619.8,948.233,7428.6,905.5,1162.067,440.1,984.6,775.517,887.833,975.8,595.6,240.35,b'White UV IR',12.5 mA,b'OK Read',10:20:20
17C,3,64,150,189.7,516.3,1417.667,961.25,2380.317,3705.783,1137.5,1731.033,13894.983,1573.35,1847.467,674.117,1415.817,956.567,735.967,408.967,182.267,131.55,b'White',25 mA,b'OK Read',10:20:22
17C,3,64,150,113.817,160.383,232.333,81.967,141.283,191.7,54.633,92.3,400.933,172.233,339.233,171.85,515.667,575.933,1042.617,1567.383,1065.35,365.417,b'IR',25 mA,b'OK Read',10:20:23
17C,3,64,150,908.967,328.417,235.117,84.95,117.317,177.7,33.133,53.983,372.283,130.867,257.467,154.383,471.933,517.483,365.067,252.983,86.783,37.35,b'UV',25 mA,b'OK Read',10:20:24
17C,3,64,150,214.983,537.683,1437.15,985.1,2425.733,3719.783,1168.85,1779.8,13938.9,1620.733,1986.633,702.067,1458.033,1015.017,1413.517,1723.35,1165.167,466.1,b'White IR',25 mA,b'OK Read',10:20:26
17C,3,64,150,918.45,690.433,1396.8,983.617,2361.4,3631.467,1153.617,1749.317,13883.533,1565.833,1878.783,678.317,1373.6,913.8,683.4,389.95,173.583,136.417,b'White UV',25 mA,b'OK Read',10:20:27
17C,3,64,150,842.567,337.583,255.983,104.317,152.633,193.85,60.9,98.4,387.567,172.983,302.7,170.45,476.467,533.167,1006.117,1542.65,1063.183,368.65,b'UV IR',25 mA,b'OK Read',10:20:29
17C,3,64,150,878.933,696.533,1445.5,1004.483,2401.767,3663.767,1180.483,1792.867,13935.083,1626.75,1972.717,703.467,1414.317,967.967,1371.167,1692.917,1160.817,469.35,b'White UV IR',25 mA,b'OK Read',10:20:30
17C,3,64,150,282.967,908.867,2299.717,1672.133,4309.05,6571.533,2142.433,3234.817,25474.15,2834.583,3202.633,1139.367,2183.283,1293,1033.85,526.9,263.633,217.617,b'White',50 mA,b'OK Read',10:20:32
17C,3,64,150,142.267,198.583,274.067,107.3,186.7,218.617,83.3,137.583,420.017,216.6,396.633,187.917,521.7,591.617,1594.6,2701.067,2115.517,748.683,b'IR',50 mA,b'OK Read',10:20:33
17C,3,64,150,1074.95,377.3,257.383,87.933,122.367,185.233,33.133,53.117,362.75,124.85,266.167,144.6,428.217,473.3,328.55,232.067,80.283,35.733,b'UV',50 mA,b'OK Read',10:20:35
17C,3,64,150,330.383,944,2333.1,1721.317,4399.867,6517.683,2208.717,3336.683,25216.4,2904.517,3301.783,1193.85,2240.583,1384.233,2279.45,2982.583,2289.1,935.45,b'White IR',50 mA,b'OK Read',10:20:36
17C,3,64,150,1079.7,1095.217,2303.883,1707.9,4267.417,6484.3,2157.667,3247.867,25042.667,2839.1,3291.35,1154.033,2165.2,1283.017,1026.55,526.9,269.05,224.117,b'White UV',50 mA,b'OK Read',10:20:37
17C,3,64,150,934.25,387.983,297.717,134.133,200.567,225.083,92.25,148.033,423.833,226.383,394.9,199.783,523.2,593.033,1588.75,2693.45,2118.767,755.183,b'UV IR',50 mA,b'OK Read',10:20:39
17C,3,64,150,967.45,1095.217,2302.5,1730.267,4267.417,6485.383,2189.9,3307.95,24926.217,2891.733,3366.15,1194.55,2230.033,1384.233,2234.183,2952.15,2295.617,941.95,b'White UV IR',50 mA,b'OK Read',10:20:40
17C,3,64,150,343.033,1167.017,2796.383,2129.667,5450.65,8381.883,2764.033,4157.8,32198.267,3582.15,4133.333,1435.567,2682.367,1522.517,1220.767,610.6,316.783,272.833,b'White',100 mA,b'OK Read',10:20:42
17C,3,64,150,180.217,232.183,308.85,144.567,253.55,248.767,132.567,221.167,465.833,306.85,504.483,232.617,591.05,672.867,2443,4310.283,4107.367,1581.817,b'IR',100 mA,b'OK Read',10:20:43
17C,3,64,150,1196.667,420.067,274.067,96.867,133.717,199.233,34.933,54.85,357.017,128.6,253.983,149.5,443.3,488.967,337.317,237.767,83.533,38.983,b'UV',100 mA,b'OK Read',10:20:45
17C,3,64,150,388.883,1053.983,2469.45,1885.25,4674.867,7007.7,2440.7,3690.217,27098.85,3211.367,3719.3,1327.983,2450.167,1536.783,3152.683,4595.617,4312.4,1784.817,b'White IR',100 mA,b'OK Read',10:20:46
17C,3,64,150,1190.35,1335.033,2743.517,2095.383,5247.55,8035.1,2698.65,4057.667,31037.483,3497.917,4037.65,1416,2606.983,1489.733,1198.867,602.983,316.783,272.833,b'White UV',100 mA,b'OK Read',10:20:47
17C,3,64,150,894.733,413.95,343.633,169.9,271.2,258.467,141.517,230.75,469.65,315.117,504.483,245.2,595.583,675.733,2412.333,4279.85,4112.783,1591.567,b'UV IR',100 mA,b'OK Read',10:20:49
17C,3,64,150,902.633,1170.067,2465.267,1874.817,4597.917,6903.233,2387.85,3612.717,26531.833,3151.95,3653.2,1313.317,2424.533,1528.217,2997.9,4475.783,4253.817,1797.817,b'White UV IR',100 mA,b'OK Read',10:20:50
17C,4,64,50,128.05,316.2,851.45,523.1,1214.75,1925.6,612.65,940.4,7331.25,866.4,1033.35,394,891.1,675.75,503.8,302.45,117.15,77.95,b'White',12.5 mA,b'OK Read',10:20:58
17C,4,64,50,104.35,146.65,133.55,58.1,75.7,158.3,32.25,57.45,320.75,108.3,193.1,123.65,352.8,393.45,582.65,833.15,520.75,175.4,b'IR',12.5 mA,b'OK Read',10:20:59
17C,4,64,50,621.25,320.8,300.5,76,132.45,210,26.85,47,360.85,124.1,266.15,142.5,443.3,487.55,346.1,239.65,81.35,34.1,b'UV',12.5 mA,b'OK Read',10:20:59
17C,4,64,50,180.2,375.75,930.75,549.95,1260.15,1957.9,631.45,971.75,7399.95,920.55,1137.7,429.6,954.45,744.15,871.75,964.4,598.85,238.75,b'White IR',12.5 mA,b'OK Read',10:21:00
17C,4,64,50,668.7,494.9,934.9,554.4,1252.6,1954.65,620.7,956.1,7388.5,902.5,1116.85,425.45,936.35,718.5,538.85,325.25,133.45,87.7,b'White UV',12.5 mA,b'OK Read',10:21:01
17C,4,64,50,626,329.95,313.05,89.4,151.35,219.7,43,70.55,378,148.9,302.7,157.2,470.45,521.75,679,884.5,546.8,190,b'UV IR',12.5 mA,b'OK Read',10:21:02
17C,4,64,50,659.2,494.9,939.1,563.35,1267.75,1961.1,634.15,974.35,7388.5,922.8,1142.95,433.8,936.35,727.05,863,958.7,598.85,238.75,b'White UV IR',12.5 mA,b'OK Read',10:21:03
17C,4,64,50,218.15,559.05,1460.8,947.85,2297.05,3618.55,1174.2,1797.2,13906.45,1624.5,1920.55,689.5,1424.85,970.8,749.1,416.55,188.75,136.4,b'White',25 mA,b'OK Read',10:21:04
17C,4,64,50,137.55,210.8,300.5,89.4,162.7,226.15,53.75,94.05,412.4,176,318.35,176.05,529.25,590.2,1060.15,1592.1,1083.8,365.4,b'IR',25 mA,b'OK Read',10:21:05
17C,4,64,50,853.65,371.2,308.85,89.4,140,216.45,32.25,54.85,389.45,137.65,266.15,161.35,493.05,538.85,381.15,268.2,91.15,39,b'UV',25 mA,b'OK Read',10:21:06
17C,4,64,50,237.1,572.8,1481.65,974.65,2368.95,3660.55,1193.05,1825.95,13889.25,1658.35,1988.4,712.55,1470.1,1030.7,1436.9,1751.9,1181.45,467.7,b'White IR',25 mA,b'OK Read',10:21:07
17C,4,64,50,891.6,714.85,1477.5,974.65,2338.7,3657.3,1166.15,1776.3,13803.35,1608.7,1852.7,693.7,1424.85,975.1,753.5,422.3,192,141.3,b'White UV',25 mA,b'OK Read',10:21:08
17C,4,64,50,815.7,366.6,308.85,111.75,170.3,222.95,61.8,101.9,418.1,185,349.65,186.5,533.75,594.45,1073.3,1597.8,1080.55,370.3,b'UV IR',25 mA,b'OK Read',10:21:08
17C,4,64,50,853.65,719.45,1498.35,1001.5,2384.1,3676.7,1193.05,1820.75,13820.55,1653.8,1977.95,718.85,1470.1,1030.7,1432.5,1746.2,1181.45,472.6,b'White UV IR',25 mA,b'OK Read',10:21:09
17C,4,64,50,294.05,934.85,2358.15,1663.2,4317.9,6758.9,2152.3,3267.9,25395.85,2872.2,3334.85,1144.25,2239.1,1351.45,1073.3,559.25,273.4,224.1,b'White',50 mA,b'OK Read',10:21:11
17C,4,64,50,151.75,215.4,304.7,111.75,196.8,232.6,86,143.65,446.75,227.9,412.3,205.4,579,654.35,1712.85,2836.1,2141.55,745.45,b'IR',50 mA,b'OK Read',10:21:12
17C,4,64,50,1057.55,398.7,292.15,93.9,132.45,203.55,34.95,57.45,383.75,137.65,287.05,163.45,488.55,538.85,381.15,268.2,91.15,39,b'UV',50 mA,b'OK Read',10:21:12
17C,4,64,50,341.45,971.5,2399.9,1707.9,4393.55,6810.6,2187.2,3330.6,25281.3,2942.15,3329.65,1190.35,2316,1466.9,2387.5,3121.45,2323.8,935.45,b'White IR',50 mA,b'OK Read',10:21:13
17C,4,64,50,1090.75,1122.7,2399.9,1694.5,4355.7,6807.4,2144.25,3252.25,25292.8,2860.9,3230.45,1152.65,2243.6,1355.75,1073.3,559.25,276.65,229,b'White UV',50 mA,b'OK Read',10:21:14
17C,4,64,50,948.5,398.7,321.4,134.15,208.15,232.6,94.05,154.1,446.75,236.9,386.2,215.85,579,654.35,1708.5,2836.1,2141.55,755.2,b'UV IR',50 mA,b'OK Read',10:21:15
