Fruit number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
57D,2,64,100,75.875,151.225,580.15,254.85,934.725,1350.5,325.125,513.3,4659.35,866.4,934.175,370.95,683.025,461.9,630.825,724.725,613.5,202.2,b'White IR',12.5 mA,b'OK Read',10:41:21
57D,2,64,100,493.2,229.125,578.05,252.6,921.475,1344.025,311.7,492.4,4639.3,844.95,952.45,357.325,667.2,436.225,346.075,211.15,100.9,60.9,b'White UV',12.5 mA,b'OK Read',10:41:22
57D,2,64,100,460.025,114.575,41.725,35.775,39.725,25.85,24.175,43.1,183.275,122.975,208.75,117.35,271.4,282.275,508.175,659.1,574.45,165.65,b'UV IR',12.5 mA,b'OK Read',10:41:23
57D,2,64,100,355.675,210.8,584.325,261.55,936.625,1350.5,325.125,514.6,4656.475,863,970.7,368.85,678.5,455.475,624.25,721.875,611.875,202.2,b'White UV IR',12.5 mA,b'OK Read',10:41:24
57D,2,64,100,99.6,277.25,1028.825,435.925,1761.6,2592.75,593.825,929.95,8774.575,1526.35,1654.375,585.75,1033.6,590.2,453.4,265.35,133.45,92.575,b'White',25 mA,b'OK Read',10:41:26
57D,2,64,100,47.425,38.95,45.9,40.25,56.775,32.3,37.625,66.6,200.475,147.775,224.4,134.125,298.55,316.475,808.25,1206.925,1158.65,331.3,b'IR',25 mA,b'OK Read',10:41:27
57D,2,64,100,770.65,162.675,37.575,33.525,26.5,19.375,10.75,23.5,171.825,101.525,185.275,105.825,260.1,265.15,225.6,148.375,63.475,26.8,b'UV',25 mA,b'OK Read',10:41:28
57D,2,64,100,111.45,254.325,907.775,400.15,1532.65,2221.2,536.05,841.15,7525.975,1357.125,1432.575,543.825,958.95,594.475,1001,1309.625,1220.5,392.2,b'White IR',25 mA,b'OK Read',10:41:29
57D,2,64,100,457.65,350.55,1033,444.85,1763.475,2589.525,595.175,931.25,8760.25,1526.35,1591.75,583.65,1031.325,585.925,455.6,265.35,135.075,95,b'White UV',25 mA,b'OK Read',10:41:30
57D,2,64,100,393.625,112.275,50.075,46.95,58.65,33.925,38.95,67.925,200.475,145.525,240.075,133.075,294.025,314.35,803.875,1204.075,1160.275,333.75,b'UV IR',25 mA,b'OK Read',10:41:31
57D,2,64,100,215.775,272.65,893.175,397.925,1506.15,2182.425,526.65,826.775,7408.55,1332.3,1409.1,531.25,936.35,577.35,983.475,1295.375,1215.6,392.2,b'White UV IR',25 mA,b'OK Read',10:41:32
57D,2,64,100,123.3,375.775,1310.55,565.575,2331.125,3442.45,788.625,1229.05,11621.15,1975.325,2129.3,735.6,1273.325,682.15,512.55,299.6,151.35,114.5,b'White',50 mA,b'OK Read',10:41:33
57D,2,64,100,68.775,59.575,64.7,60.35,90.825,46.85,67.175,113.625,223.375,189.525,292.25,158.225,325.675,354.975,1320.8,2168.45,2344.975,689.4,b'IR',50 mA,b'OK Read',10:41:34
57D,2,64,100,891.575,183.3,37.575,33.525,26.5,19.375,10.75,22.2,163.225,97.025,177.45,98.5,244.275,250.2,216.85,139.8,60.2,24.35,b'UV',50 mA,b'OK Read',10:41:35
57D,2,64,100,120.925,231.425,778.4,368.85,1322.6,1872.275,483.65,762.775,6377.6,1200.325,1320.375,498.775,863.975,570.95,1454.4,2242.65,2393.8,738.125,b'White IR',50 mA,b'OK Read',10:41:36
57D,2,64,100,407.85,421.6,1262.55,556.625,2257.325,3326.15,764.45,1191.175,11225.95,1917.8,1980.55,715.675,1232.625,660.75,501.6,291.025,148.075,112.05,b'White UV',50 mA,b'OK Read',10:41:37
57D,2,64,100,144.65,77.9,66.775,62.6,90.825,48.475,67.175,114.95,226.225,192.9,292.25,162.425,330.2,359.25,1312.025,2165.6,2351.475,691.85,b'UV IR',50 mA,b'OK Read',10:41:38
57D,2,64,100,130.425,236,784.65,371.1,1324.5,1869.05,482.325,761.475,6360.425,1209.35,1343.85,507.15,891.1,598.75,1463.175,2234.075,2400.3,745.425,b'White UV IR',50 mA,b'OK Read',10:41:39
57D,2,64,100,137.525,428.475,1427.4,630.4,2603.6,3841.475,880,1371.425,12909.85,2198.7,2267.6,818.375,1413.55,750.575,560.725,325.275,167.625,126.675,b'White',100 mA,b'OK Read',10:41:41
57D,2,64,100,106.7,96.225,104.35,98.35,157.05,75.925,118.225,199.825,280.65,286.55,409.675,216.9,404.85,444.775,2115.9,3580.8,4641.125,1461.65,b'IR',100 mA,b'OK Read',10:41:42
57D,2,64,100,979.3,199.35,39.65,38,28.375,21,12.1,23.5,168.95,98.15,182.65,102.7,255.575,263.025,219.025,145.525,60.2,26.8,b'UV',100 mA,b'OK Read',10:41:43
57D,2,64,100,118.55,126.025,254.6,165.425,397.35,429.7,198.85,326.525,1492.025,487.35,587.125,286.075,517.925,493.975,2126.85,3583.675,4647.625,1473.825,b'White IR',100 mA,b'OK Read',10:41:44
57D,2,64,100,377.025,465.125,1400.275,619.225,2535.475,3736.475,855.8,1333.55,12549.025,2142.3,2207.575,799.5,1384.15,737.75,554.175,322.425,165.975,126.675,b'White UV',100 mA,b'OK Read',10:41:45
57D,2,64,100,106.7,96.225,103.75,98.35,157.05,75.925,118.225,199.825,280.65,289.925,388.8,219,411.625,451.2,2094,3557.975,4636.25,1464.075,b'UV IR',100 mA,b'OK Read',10:41:46
57D,2,64,100,116.2,123.725,254.6,163.2,395.45,426.475,197.5,323.925,1486.3,485.1,610.6,283.975,511.15,485.4,2034.85,3492.35,4598.825,1481.125,b'White UV IR',100 mA,b'OK Read',10:41:47
57D,2,64,150,56.917,139,553.717,241.433,917.067,1341.883,308.117,485.883,4618.3,826.533,887.2,336.017,613.667,387.75,311.033,186.417,87.883,55.217,b'White',12.5 mA,b'OK Read',10:41:48
57D,2,64,150,30.033,25.967,27.817,23.85,31.533,20.467,20.6,37.45,171.833,96.267,161.783,102.683,241.25,255.183,462.9,641.033,559.8,162.4,b'IR',12.5 mA,b'OK Read',10:41:52
57D,2,64,150,610.2,139,38.95,32.783,29.017,20.467,11.65,25.25,179.467,116.567,184.4,121.55,301.567,305.067,257,167.383,74.85,30.85,b'UV',12.5 mA,b'OK Read',10:41:53
57D,2,64,150,79.033,154.283,581.533,256.333,938.5,1354.8,324.233,513.733,4656.483,877.667,995.067,384.217,722.233,498.95,658.567,743.75,623.8,206.25,b'White IR',12.5 mA,b'OK Read',10:41:54
57D,2,64,150,491.633,232.183,578.75,254.85,922.1,1347.267,312.583,493.717,4643.117,855.867,927.217,370.233,704.133,473.3,376.75,230.167,111.75,64.967,b'White UV',12.5 mA,b'OK Read',10:41:55
57D,2,64,150,463.183,122.2,48.7,41.733,46.667,29.083,25.083,47.883,200.467,145.15,238.333,143.9,340.767,347.85,554.9,690.483,593.433,173.767,b'UV IR',12.5 mA,b'OK Read',10:41:56
57D,2,64,150,362,216.9,581.533,265.283,941.033,1355.883,326.017,516.35,4664.117,885.95,1003.767,392.6,741.833,516.067,670.25,751.35,629.233,209.5,b'White UV IR',12.5 mA,b'OK Read',10:41:57
57D,2,64,150,109.083,281.067,1037.867,438.15,1768.533,2600.833,593.833,930.833,8766.933,1547.017,1623.067,611.25,1100.7,652.917,503.783,298.633,150.8,99.067,b'White',25 mA,b'OK Read',10:41:59
57D,2,64,150,55.333,45.833,52.867,44.717,61.817,35.533,39.417,70.533,215.733,172.233,253.983,160.667,366.4,379.2,855.7,1232.6,1177.1,339.417,b'IR',25 mA,b'OK Read',10:41:59
57D,2,64,150,768.267,169.55,44.517,38.75,32.8,23.7,12.533,27.867,187.1,126.35,213.967,132.033,327.2,327.883,275.983,178.8,81.367,34.1,b'UV',25 mA,b'OK Read',10:42:00
57D,2,64,150,120.133,258.15,919.6,402.383,1535.167,2235.75,537.4,844.617,7539.333,1381.567,1522.167,570.033,1025.3,657.2,1047,1333.417,1235.683,399.517,b'White IR',25 mA,b'OK Read',10:42:01
57D,2,64,150,461.6,354.383,1046.217,444.117,1760.967,2599.75,594.717,931.7,8736.4,1545.517,1687.433,611.95,1100.7,652.917,503.783,298.633,151.883,102.317,b'White UV',25 mA,b'OK Read',10:42:03
57D,2,64,150,398.367,119.15,59.817,52.167,65.6,37.7,41.2,73.15,215.733,173.733,271.383,161.367,364.883,379.2,855.7,1232.6,1173.85,341.05,b'UV IR',25 mA,b'OK Read',10:42:04
57D,2,64,150,224.467,278,904.3,397.917,1506.15,2195.9,529.333,831.567,7413.333,1361.267,1449.1,564.45,1014.75,651.483,1035.317,1325.8,1230.25,399.517,b'White UV IR',25 mA,b'OK Read',10:42:06
57D,2,64,150,134.367,380.35,1331.417,561.85,2324.817,3463.467,789.983,1233.85,11605.883,2006.55,2160.6,771.217,1360.033,762.683,578.267,336.683,174.667,123.433,b'White',50 mA,b'OK Read',10:42:08
57D,2,64,150,77.467,65.683,73.733,67.067,98.4,51.7,68.967,118.417,244.367,221.867,330.533,190.017,402.583,427.667,1366.8,2176.067,2334.667,693.467,b'IR',50 mA,b'OK Read',10:42:09
57D,2,64,150,883.667,192.467,47.3,41.733,34.067,23.7,13.433,28.733,187.1,127.1,196.583,132.033,325.683,327.883,275.983,176.9,82.45,34.1,b'UV',50 mA,b'OK Read',10:42:10
57D,2,64,150,131.2,238.283,805.533,366.617,1321.983,1891.117,485.45,767.133,6399.567,1235.667,1381.25,534.4,958.967,661.467,1525.967,2259.767,2376.983,743.817,b'White IR',50 mA,b'OK Read',10:42:12
57D,2,64,150,411.017,426.167,1293.85,546.95,2240.3,3350.383,764.9,1193.783,11212.6,1944.867,2030.133,750.267,1326.867,749.85,568.033,332.883,172.5,121.8,b'White UV',50 mA,b'OK Read',10:42:13
57D,2,64,150,153.333,84.017,75.133,68.55,98.4,51.7,68.967,119.3,242.467,221.867,330.533,190.017,404.083,427.667,1363.867,2174.167,2320.567,693.467,b'UV IR',50 mA,b'OK Read',10:42:14
57D,2,64,150,139.117,239.817,802.75,365.133,1315.667,1883.583,483.667,764.517,6374.733,1231.9,1379.517,533.7,957.45,660.05,1495.3,2238.833,2365.05,745.433,b'White UV IR',50 mA,b'OK Read',10:42:16
57D,2,64,150,147.017,427.7,1459.4,615.5,2578.367,3863.017,880.433,1373.167,12907.95,2220.133,2386.75,845.267,1480.65,815.433,613.3,355.7,185.517,133.167,b'White',100 mA,b'OK Read',10:42:18
57D,2,64,150,113.817,100.817,109.9,102.833,161.467,78.617,118.233,202.017,292.1,309.85,440.117,241.7,468.933,503.233,2111.517,3507.583,4521.783,1451.9,b'IR',100 mA,b'OK Read',10:42:19
57D,2,64,150,972.2,207.733,48.7,43.217,35.317,24.767,14.333,29.6,185.183,127.85,196.583,132.733,327.2,327.883,275.983,178.8,82.45,34.1,b'UV',100 mA,b'OK Read',10:42:20
57D,2,64,150,124.883,129.833,265.733,166.917,402.4,436.167,199.733,328.267,1510.167,511.417,615.817,310.167,580.5,548.85,2124.667,3511.383,4527.217,1464.883,b'White IR',100 mA,b'OK Read',10:42:22
57D,2,64,150,379.4,465.883,1424.633,605.067,2511.517,3755.317,857.15,1336.6,12545.2,2161.467,2247.583,825.7,1445.983,801.183,603.083,351.9,183.35,133.167,b'White UV',100 mA,b'OK Read',10:42:23
57D,2,64,150,113.817,100.817,109.9,102.833,161.467,77.533,118.233,201.15,292.1,309.85,434.9,241.7,470.433,501.8,2088.15,3486.65,4516.367,1456.767,b'UV IR',100 mA,b'OK Read',10:42:25
57D,2,64,150,123.3,129.833,262.95,165.433,398.617,432.933,197.95,326.533,1500.617,506.9,610.6,308.767,577.483,544.567,2009.3,3420.083,4474.05,1474.633,b'White UV IR',100 mA,b'OK Read',10:42:26
57D,3,64,50,71.15,146.65,592.65,245.9,972.55,1434.5,311.7,501.55,4702.3,884.45,960.25,385.6,714.7,483.25,389.9,233.95,123.7,68.2,b'White',12.5 mA,b'OK Read',10:46:41
57D,3,64,50,42.7,36.65,41.75,35.75,45.4,25.85,24.2,49.65,223.35,164.7,219.2,153,339.25,342.15,565.1,690.5,507.7,160.8,b'IR',12.5 mA,b'OK Read',10:46:42
57D,3,64,50,910.55,192.45,45.9,40.25,34.05,25.85,13.45,31.35,206.2,146.65,208.75,142.5,316.65,316.5,271.6,176.9,87.9,39,b'UV',12.5 mA,b'OK Read',10:46:43
57D,3,64,50,85.35,160.4,601,259.3,991.5,1444.2,325.15,525.05,4713.75,904.75,944.6,398.2,737.3,508.95,679,747.55,543.55,199.75,b'White IR',12.5 mA,b'OK Read',10:46:44
57D,3,64,50,872.6,302.45,605.2,263.8,980.15,1437.7,314.4,506.75,4690.85,886.7,955.05,387.7,714.7,483.25,389.9,233.95,123.7,73.1,b'White UV',12.5 mA,b'OK Read',10:46:45
57D,3,64,50,844.15,187.9,54.25,49.2,53,32.3,29.55,54.85,223.35,169.2,234.85,155.1,334.75,342.15,565.1,690.5,507.7,165.65,b'UV IR',12.5 mA,b'OK Read',10:46:46
57D,3,64,50,810.95,297.85,609.35,272.75,999.05,1447.4,327.8,527.65,4713.75,909.25,986.35,400.3,737.3,504.65,679,747.55,546.8,204.65,b'White UV IR',12.5 mA,b'OK Read',10:46:47
57D,3,64,50,109.1,284.1,1060.1,438.15,1869.45,2772.05,593.85,945.65,8854.75,1568.1,1649.15,611.95,1085.6,632.95,495,291.05,156.2,102.3,b'White',25 mA,b'OK Read',10:46:49
57D,3,64,50,56.9,45.85,54.25,44.7,64.35,35.55,40.3,73.15,234.85,189.5,245.3,167.65,357.35,363.5,867.4,1232.6,989.4,316.7,b'IR',25 mA,b'OK Read',10:46:50
57D,3,64,50,1228.3,242.85,50.1,44.7,37.85,25.85,16.1,33.95,206.2,144.4,187.9,140.4,307.6,303.65,267.25,171.2,87.9,39,b'UV',25 mA,b'OK Read',10:46:51
57D,3,64,50,137.55,311.6,1085.15,473.9,1918.65,2772.05,626.05,1000.5,8860.5,1631.25,1717,653.85,1153.45,709.95,1103.95,1363.85,1103.35,394.65,b'White IR',25 mA,b'OK Read',10:46:51
57D,3,64,50,1100.25,472,1081,473.9,1888.35,2759.15,601.9,958.7,8814.65,1590.65,1675.25,628.7,1112.75,658.6,521.3,308.15,169.25,112.05,b'White UV',25 mA,b'OK Read',10:46:52
57D,3,64,50,1038.6,229.15,70.95,67.05,75.7,42,45.7,81,246.3,207.55,281.8,182.35,384.5,393.45,880.55,1244,1038.25,331.3,b'UV IR',25 mA,b'OK Read',10:46:53
57D,3,64,50,896.3,453.65,1106.05,491.8,1922.4,2775.3,628.75,1003.1,8831.85,1635.75,1711.8,655.95,1148.95,705.65,1095.2,1358.15,1119.6,399.5,b'White UV IR',25 mA,b'OK Read',10:46:54
57D,3,64,50,175.45,554.5,1782.15,769,3394.5,5007.8,1077.5,1703.2,15716.35,2725.55,2807.75,1008.05,1732.45,910.95,696.55,399.45,224.55,160.8,b'White',50 mA,b'OK Read',10:46:56
57D,3,64,50,85.35,68.75,79.3,71.55,105.95,54.9,72.55,122.75,274.9,254.95,318.35,209.55,425.2,440.5,1423.75,2231.25,2047.15,652.85,b'IR',50 mA,b'OK Read',10:46:57
57D,3,64,50,1479.65,284.1,58.45,53.65,41.65,29.1,18.8,39.2,217.65,160.2,219.2,157.2,343.8,337.85,293.5,188.3,97.65,43.85,b'UV',50 mA,b'OK Read',10:46:58
57D,3,64,50,166,366.6,1289.7,541,2316,3088.7,717.45,1144.15,9782.6,1944.85,2051,733.5,1271.05,791.2,1686.6,2356.75,2125.3,725.95,b'White IR',50 mA,b'OK Read',10:46:59
57D,3,64,50,758.8,572.8,1548.45,670.65,2853.35,4200.1,905.5,1434.1,13242.05,2314.9,2317.15,871.8,1506.3,816.85,630.85,365.2,205.05,146.15,b'White UV',50 mA,b'OK Read',10:47:00
57D,3,64,50,479,151.2,83.45,80.5,109.75,54.9,72.55,125.4,274.9,254.95,318.35,209.55,425.2,440.5,1423.75,2225.5,2037.4,652.85,b'UV IR',50 mA,b'OK Read',10:47:01
57D,3,64,50,270.3,375.75,1160.3,523.1,2051.1,2946.55,687.85,1097.15,9358.8,1750.85,1852.7,710.45,1234.9,774.1,1638.4,2333.95,2109,725.95,b'White UV IR',50 mA,b'OK Read',10:47:02
57D,3,64,50,175.45,545.3,1769.65,755.6,3337.75,4936.75,1056,1674.45,15492.95,2682.65,2677.25,995.45,1709.85,902.4,687.8,393.75,221.3,160.8,b'White',100 mA,b'OK Read',10:47:04
57D,3,64,50,123.3,105.4,116.85,111.75,174.1,84,123.6,209,326.45,345.2,448.8,259.85,493.05,526.05,2278,3743.45,3983.7,1344.7,b'IR',100 mA,b'OK Read',10:47:05
57D,3,64,50,1389.55,270.35,58.45,53.65,41.65,29.1,18.8,39.2,217.65,160.2,203.55,157.2,343.8,337.85,293.5,188.3,97.65,43.85,b'UV',100 mA,b'OK Read',10:47:06
57D,3,64,50,175.45,279.55,830.55,415.8,1419.1,1999.9,532.05,854.2,6386.2,1308.6,1372.55,593.1,1031.35,748.45,2409.4,3811.9,4026,1398.3,b'White IR',100 mA,b'OK Read',10:47:07
57D,3,64,50,792,655.3,1757.15,751.1,3273.4,4859.2,1042.55,1650.95,15240.95,2639.8,2745.1,982.9,1687.25,893.85,683.4,393.75,221.3,160.8,b'White UV',100 mA,b'OK Read',10:47:08
57D,3,64,50,151.75,114.55,116.85,111.75,174.1,84,123.6,209,326.45,345.2,422.75,259.85,493.05,521.75,2260.45,3720.6,3957.65,1344.7,b'UV IR',100 mA,b'OK Read',10:47:08
57D,3,64,50,180.2,284.1,872.3,420.25,1479.65,2048.35,540.1,867.25,6523.65,1358.25,1419.55,599.35,1044.9,748.45,2343.7,3732.05,3980.45,1403.15,b'White UV IR',100 mA,b'OK Read',10:47:09
57D,3,64,100,75.875,153.525,596.85,254.85,974.45,1424.8,310.35,504.15,4662.2,893.475,968.1,397.125,739.575,502.525,407.4,248.225,131.825,73.075,b'White',12.5 mA,b'OK Read',10:47:11
57D,3,64,100,49.8,38.95,45.9,35.775,47.3,29.075,25.525,50.95,226.225,177.125,245.275,165.55,361.875,361.375,573.875,690.475,527.25,168.1,b'IR',12.5 mA,b'OK Read',10:47:12
57D,3,64,100,825.175,181,48,42.475,35.95,25.85,14.775,33.95,214.775,156.8,219.2,154.025,341.525,337.875,293.5,188.325,97.65,38.975,b'UV',12.5 mA,b'OK Read',10:47:13
57D,3,64,100,87.725,164.975,617.7,270.5,997.15,1423.175,326.475,527.675,4665.075,919.425,991.575,410.75,759.925,523.9,689.975,753.25,572.825,207.075,b'White IR',12.5 mA,b'OK Read',10:47:14
57D,3,64,100,768.275,286.4,617.7,274.975,987.7,1416.725,315.725,510.7,4650.75,897.975,973.325,399.225,739.575,500.375,407.4,248.225,131.825,75.525,b'White UV',12.5 mA,b'OK Read',10:47:15
57D,3,64,100,732.7,169.55,56.35,51.425,52.975,32.3,28.225,54.85,229.1,179.375,229.625,166.6,361.875,363.525,573.875,696.2,543.525,172.95,b'UV IR',12.5 mA,b'OK Read',10:47:16
57D,3,64,100,649.7,274.95,619.8,277.2,995.275,1426.425,327.825,530.275,4670.8,920.55,955.05,412.85,759.925,528.175,692.15,756.1,572.825,209.5,b'White UV IR',12.5 mA,b'OK Read',10:47:17
57D,3,64,100,113.825,291,1072.65,449.325,1854.3,2725.225,593.825,948.25,8760.25,1580.5,1659.6,624.525,1110.5,654.35,514.75,305.3,165.975,104.75,b'White',25 mA,b'OK Read',10:47:19
57D,3,64,100,61.65,50.4,56.35,49.175,66.225,37.15,40.3,75.75,243.425,201.925,258.325,180.225,382.225,389.175,873.95,1232.6,1036.6,324,b'IR',25 mA,b'OK Read',10:47:20
57D,3,64,100,1069.425,222.25,52.175,46.95,37.85,27.45,16.125,35.275,214.775,157.925,200.925,155.075,341.525,337.875,293.5,188.325,97.65,41.425,b'UV',25 mA,b'OK Read',10:47:21
57D,3,64,100,135.15,309.325,1095.6,467.225,1884.575,2739.75,622.05,993.95,8788.9,1626.75,1719.6,652.8,1148.95,705.65,1097.375,1349.575,1098.45,394.65,b'White IR',25 mA,b'OK Read',10:47:22
57D,3,64,100,841.775,430.75,1089.35,458.275,1848.625,2723.6,595.175,950.85,8745.95,1580.5,1659.6,626.625,1112.75,656.475,516.925,305.3,167.625,109.625,b'White UV',25 mA,b'OK Read',10:47:23
57D,3,64,100,784.875,190.175,68.875,62.6,73.8,42,44.325,79.675,246.275,205.325,281.825,182.325,384.5,389.175,876.15,1232.6,1026.85,326.425,b'UV IR',25 mA,b'OK Read',10:47:24
57D,3,64,100,569.1,398.675,1103.95,476.15,1884.575,2739.75,623.375,996.575,8777.45,1627.875,1656.975,653.85,1151.2,705.65,1093,1346.725,1096.825,397.075,b'White UV IR',25 mA,b'OK Read',10:47:25
57D,3,64,100,163.625,490.325,1654.875,686.3,2987.7,4448.875,964.625,1530.775,14101.175,2460.425,2468.525,923.15,1599.025,855.35,654.925,379.475,209.925,151.025,b'White',50 mA,b'OK Read',10:47:27
57D,3,64,100,83,71.025,77.225,71.525,104.075,53.3,71.2,122.775,272.05,251.575,315.75,208.525,422.925,438.375,1399.65,2185.575,2022.775,652.875,b'IR',50 mA,b'OK Read',10:47:28
57D,3,64,100,1280.45,256.625,56.35,51.425,39.725,27.45,17.475,37.875,214.775,159.075,200.925,156.125,343.775,340,293.5,188.325,97.65,41.425,b'UV',50 mA,b'OK Read',10:47:29
57D,3,64,100,170.725,382.65,1275.075,556.625,2219.5,3203.375,748.325,1196.4,10229.375,1903.125,2019.7,759.7,1318.575,808.3,1651.55,2313.975,2115.525,735.7,b'White IR',50 mA,b'OK Read',10:47:30
57D,3,64,100,806.2,595.725,1608.975,675.125,2864.7,4250.175,924.325,1469.375,13479.75,2362.275,2369.35,891.725,1542.475,833.975,639.6,370.925,208.3,148.6,b'White UV',50 mA,b'OK Read',10:47:31
57D,3,64,100,583.325,169.55,85.55,80.475,109.75,56.55,72.55,125.375,274.925,254.95,315.75,210.625,422.925,438.375,1393.075,2177.025,2029.275,657.725,b'UV IR',50 mA,b'OK Read',10:47:32
57D,3,64,100,334.35,410.125,1256.275,552.175,2177.85,3146.85,737.575,1176.8,10040.35,1876.05,1977.95,751.3,1302.725,801.9,1616.5,2291.15,2105.75,738.125,b'White UV IR',50 mA,b'OK Read',10:47:33
57D,3,64,100,180.2,565.95,1846.875,771.25,3381.275,5025.575,1090.925,1730.6,15891.025,2761.625,2760.775,1025.85,1764.125,923.775,703.1,402.3,226.2,165.65,b'White',100 mA,b'OK Read',10:47:35
57D,3,64,100,120.925,105.4,114.775,107.3,172.175,80.775,120.925,206.375,323.6,341.825,443.6,256.725,488.525,515.35,2172.85,3560.85,3952.775,1361.75,b'IR',100 mA,b'OK Read',10:47:36
57D,3,64,100,1422.725,279.525,58.425,55.875,41.625,29.075,18.8,37.875,214.775,160.2,219.2,156.125,341.525,337.875,293.5,188.325,99.275,43.85,b'UV',100 mA,b'OK Read',10:47:37
57D,3,64,100,175.475,286.4,886.925,422.5,1481.55,2037.05,542.775,875.1,6552.3,1372.925,1484.75,602.525,1049.425,746.3,2315.225,3626.475,4011.35,1415.35,b'White IR',100 mA,b'OK Read',10:47:38
57D,3,64,100,794.35,662.175,1788.425,760.075,3252.6,4809.1,1049.275,1665.3,15235.225,2657.85,2651.175,990.225,1700.8,898.125,685.575,393.75,222.95,163.225,b'White UV',100 mA,b'OK Read',10:47:39
57D,3,64,100,151.75,112.275,114.775,107.3,172.175,80.775,120.925,206.375,320.75,340.7,417.5,256.725,486.275,513.2,2133.425,3529.45,3973.925,1369.075,b'UV IR',100 mA,b'OK Read',10:47:40
57D,3,64,100,177.85,286.4,891.075,422.5,1485.325,2030.575,540.075,872.475,6529.375,1370.65,1476.925,600.425,1042.65,739.875,2199.125,3529.45,4004.85,1427.525,b'White UV IR',100 mA,b'OK Read',10:47:41
57D,3,64,150,75.883,154.283,605.183,257.833,968.783,1400.033,311.7,505.033,4627.85,893.467,960.267,396.783,738.817,498.95,405.95,247.283,131.267,71.45,b'White',12.5 mA,b'OK Read',10:47:43
57D,3,64,150,49,39.717,45.917,35.767,46.667,29.083,25.083,50.5,223.367,175.233,226.15,164.167,358.85,359.25,565.117,686.683,538.1,170.517,b'IR',12.5 mA,b'OK Read',10:47:44
57D,3,64,150,833.083,180.25,48.7,41.733,36.583,24.767,15.233,33.967,211.917,155.683,200.05,153.683,339.25,335.017,292.05,186.417,96.55,38.983,b'UV',12.5 mA,b'OK Read',10:47:45
57D,3,64,150,86.95,164.967,614.933,268.25,988.967,1410.8,326.017,527.667,4645.033,918.283,989.833,410.067,756.917,523.183,684.85,751.35,574.983,206.25,b'White IR',12.5 mA,b'OK Read',10:47:45
57D,3,64,150,757.2,285.65,617.717,271.233,975.083,1405.417,314.383,510.25,4631.667,897.983,963.75,398.883,738.817,498.95,407.417,247.283,133.433,76.333,b'White UV',12.5 mA,b'OK Read',10:47:46
57D,3,64,150,727.167,169.55,57.033,50.667,52.983,32.317,28.667,54.85,227.2,178.25,245.283,166.267,358.85,359.25,570.95,690.483,539.183,173.767,b'UV IR',12.5 mA,b'OK Read',10:47:47
57D,3,64,150,654.45,274.95,623.267,280.183,994,1414.033,328.717,531.15,4648.85,919.783,951.567,411.45,756.917,521.767,684.85,751.35,576.067,209.5,b'White UV IR',12.5 mA,b'OK Read',10:47:49
57D,3,64,150,112.233,294.8,1085.167,456.033,1860.617,2704.217,593.833,951.717,8719.217,1580.867,1593.483,623.817,1108.233,648.633,512.55,302.45,165.983,105.567,b'White',25 mA,b'OK Read',10:47:50
57D,3,64,150,60.067,50.4,57.033,47.683,66.85,37.7,41.2,75.75,240.55,200.8,276.6,179.533,378.45,384.9,860.083,1221.183,1046.917,328.05,b'IR',25 mA,b'OK Read',10:47:51
57D,3,64,150,1086.017,221.483,52.867,47.683,37.85,26.917,16.117,35.7,211.917,156.433,217.45,153.683,339.25,335.017,290.583,186.417,96.55,40.6,b'UV',25 mA,b'OK Read',10:47:52
57D,3,64,150,135.95,314.667,1104.65,479.883,1898.45,2720.367,623.383,997,8736.4,1628.25,1717,651.767,1144.417,699.967,1080.583,1337.217,1117.433,397.883,b'White IR',25 mA,b'OK Read',10:47:53
57D,3,64,150,855.217,435.333,1093.517,472.433,1859.35,2698.833,596.517,954.333,8698.217,1580.867,1654.367,625.217,1108.233,648.633,512.55,302.45,167.067,110.433,b'White UV',25 mA,b'OK Read',10:47:54
57D,3,64,150,796.733,189.417,68.167,64.083,73.167,40.917,43.883,80.117,240.55,203.817,274.867,180.933,379.967,384.9,858.633,1221.183,1049.083,331.3,b'UV IR',25 mA,b'OK Read',10:47:55
57D,3,64,150,577,401.733,1107.417,490.317,1899.717,2717.133,624.283,999.617,8730.667,1629,1706.567,653.167,1144.417,698.533,1070.367,1331.517,1119.6,401.133,b'White UV IR',25 mA,b'OK Read',10:47:56
57D,3,64,150,162.817,501.017,1663.917,710.883,3019.867,4425.183,968.217,1539.483,14055.367,2468.317,2546.8,925.6,1599.767,849.65,652.733,376.633,210.467,151.033,b'White',50 mA,b'OK Read',10:47:58
57D,3,64,150,82.2,70.267,76.517,70.05,103.433,53.85,69.867,122.767,269.2,250.45,313.133,207.467,417.667,433.383,1362.417,2147.533,2068.867,664.233,b'IR',50 mA,b'OK Read',10:47:59
57D,3,64,150,1296.267,256.617,55.65,52.167,40.367,28,17.017,36.567,211.917,157.933,215.717,153.683,339.25,333.583,290.583,184.517,97.633,42.233,b'UV',50 mA,b'OK Read',10:48:00
57D,3,64,150,170.733,386.45,1278.55,570.8,2234,3195.3,750.567,1200.75,10202.633,1907.267,1932.717,760.05,1314.8,801.183,1616.5,2280.683,2150.233,745.433,b'White IR',50 mA,b'OK Read',10:48:02
