Fruit number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
33D,4,64,150,2034.5,430.75,84.867,58.117,69.383,102.317,43.883,58.333,127.917,63.167,76.55,69.15,212.6,238.067,551.967,886.4,539.183,198.133,b'UV IR',12.5 mA,b'OK Read',09:39:12
33D,4,64,150,2023.433,763.75,1509.5,736.217,1933.767,3519.467,1112.417,1306.983,5045.95,589.633,714.983,309.467,762.95,498.95,708.217,952.983,590.183,251.733,b'White UV IR',12.5 mA,b'OK Read',09:39:14
33D,4,64,150,151.75,771.383,2678.133,1278.7,3654.367,6729.85,2084.217,2428.5,9519.15,1040.883,1254.267,507.867,1240.917,699.967,457.05,233.967,130.183,116.933,b'White',25 mA,b'OK Read',09:39:16
33D,4,64,150,55.333,54.983,69.567,49.183,82,103.383,52.85,76.633,143.183,84.233,116.55,73.35,226.167,269.433,956.467,1702.433,1102.233,404.383,b'IR',25 mA,b'OK Read',09:39:17
33D,4,64,150,2908.683,571.283,82.083,53.65,51.717,94.767,31.35,37.45,114.55,41.367,48.717,59.383,191.483,203.85,154.783,104.617,37.967,19.483,b'UV',25 mA,b'OK Read',09:39:18
33D,4,64,150,180.217,795.833,2708.733,1308.5,3708.617,6757.85,2117.35,2482.483,9572.617,1093.517,1315.15,537.2,1295.2,775.517,1261.65,1833.683,1200.967,509.95,b'White IR',25 mA,b'OK Read',09:39:20
33D,4,64,150,2799.617,1273.933,2726.817,1310,3660.683,6736.3,2085.117,2431.983,9488.617,1047.65,1216,521.833,1257.5,707.083,458.517,233.967,133.433,123.433,b'White UV',25 mA,b'OK Read',09:39:21
33D,4,64,150,2717.417,562.117,104.35,80.483,97.133,116.317,62.7,87.95,147,93.25,128.733,86.617,241.25,273.717,959.383,1698.633,1105.5,410.883,b'UV IR',25 mA,b'OK Read',09:39:23
33D,4,64,150,2606.75,1263.25,2757.433,1335.333,3716.183,6768.617,2115.567,2481.617,9517.25,1096.533,1327.333,548.383,1310.283,781.217,1249.967,1822.267,1198.8,516.45,b'White UV IR',25 mA,b'OK Read',09:39:25
33D,4,64,150,270.317,1576.383,4710.733,2280.183,6857.15,12564.75,3879.133,4507.833,17543.433,1904.267,2235.4,917.917,2204.4,1157.567,721.367,346.2,213.717,207.883,b'White',50 mA,b'OK Read',09:39:26
33D,4,64,150,82.2,79.433,94.6,78.983,129.933,127.083,85.083,129.733,175.65,136.883,165.267,101.983,278.95,340.717,1670.533,3130.95,2244.617,859.117,b'IR',50 mA,b'OK Read',09:39:27
33D,4,64,150,3691.183,705.7,90.433,61.1,55.5,98,34.033,40.05,116.467,44.367,67.85,63.567,196.017,206.717,156.25,106.517,39.05,21.117,b'UV',50 mA,b'OK Read',09:39:28
33D,4,64,150,325.65,1640.533,4795.6,2338.317,6958.05,12655.217,3914.067,4582.733,17512.883,1999.017,2461.55,970.317,2311.45,1304.4,2226.883,3364.917,2408.433,1052.383,b'White IR',50 mA,b'OK Read',09:39:30
33D,4,64,150,3332.35,2156.833,4798.383,2318.933,6828.133,12539.967,3853.167,4482.583,17394.517,1900.5,2339.783,932.583,2230.033,1170.4,725.75,350,215.883,216,b'White UV',50 mA,b'OK Read',09:39:31
33D,4,64,150,3152.133,659.883,133.567,114.75,146.333,142.15,94.933,141.933,183.283,147.4,180.917,117.367,300.05,352.117,1667.6,3125.25,2233.767,865.617,b'UV IR',50 mA,b'OK Read',09:39:33
33D,4,64,150,2793.283,2098.783,4762.2,2348.75,6828.133,12530.283,3874.65,4540.933,17348.683,1973.45,2428.5,975.9,2311.45,1304.4,2181.617,3332.583,2404.1,1062.117,b'White UV IR',50 mA,b'OK Read',09:39:34
33D,4,64,150,349.367,2156.833,5960.067,2921.033,8778.3,16251.133,4953.933,5758.233,22325.917,2414.167,2978.217,1175.683,2834.667,1459.8,889.3,422.283,263.633,264.717,b'White',100 mA,b'OK Read',09:39:36
33D,4,64,150,128.05,122.2,136.333,128.167,213.183,165.85,137.033,220.3,232.917,230.883,302.7,150.2,372.433,450.483,2678.1,5101.583,4365.567,1848.167,b'IR',100 mA,b'OK Read',09:39:37
33D,4,64,150,4334.583,821.8,97.383,70.05,58.033,100.15,37.617,44.4,118.367,46.633,57.4,67.767,205.067,215.267,165,110.333,41.233,22.733,b'UV',100 mA,b'OK Read',09:39:38
33D,4,64,150,393.617,1849.8,5221.317,2554.417,7492.9,13725.7,4204.267,4954.533,18715.667,2194.567,2619.867,1077.2,2557.217,1485.45,3244.667,5324.133,4519.617,2051.167,b'White IR',100 mA,b'OK Read',09:39:40
33D,4,64,150,3782.867,2738.817,5958.667,2868.867,8507.1,15785.9,4744.35,5524.867,21350.333,2328.433,2790.35,1144.25,2757.767,1412.75,857.167,405.167,257.117,261.467,b'White UV',100 mA,b'OK Read',09:39:41
33D,4,64,150,3068.35,676.683,171.117,159.467,225.8,165.85,141.517,226.4,200.467,236.15,311.383,155.083,376.95,444.783,2608,5015.983,4290.717,1848.167,b'UV IR',100 mA,b'OK Read',09:39:43
33D,4,64,150,2532.45,2239.317,5258.883,2535.033,7354.15,13443.533,4075.283,4814.35,18079.9,2137.4,2645.95,1049.95,2483.35,1418.45,3031.483,5133.917,4431.75,2059.283,b'White UV IR',100 mA,b'OK Read',09:39:44
34A,1,64,50,85.35,164.95,659.45,304.05,866.6,1909.45,470.25,781.05,6918.85,988.25,1179.45,404.45,805.15,496.1,368,199.75,100.9,73.1,b'White',12.5 mA,b'OK Read',10:05:13
34A,1,64,50,52.15,45.85,54.25,35.75,53,38.75,24.2,44.4,126,108.3,120.05,92.2,244.25,260.9,705.3,1038.6,602.1,190,b'IR',12.5 mA,b'OK Read',10:05:14
34A,1,64,50,654.45,187.9,58.45,40.25,37.85,35.55,16.1,26.1,108.8,94.75,88.7,85.9,217.1,226.65,170.85,108.4,52.05,24.35,b'UV',12.5 mA,b'OK Read',10:05:14
34A,1,64,50,99.6,174.15,671.95,317.45,889.3,1919.1,486.35,807.2,6941.75,1013.05,1216,421.25,832.3,534.6,898.05,1129.9,654.2,238.75,b'White IR',12.5 mA,b'OK Read',10:05:15
34A,1,64,50,678.15,311.6,671.95,321.9,870.4,1912.65,475.6,788.9,6924.6,997.25,1179.45,412.85,805.15,496.1,368,199.75,104.15,77.95,b'White UV',12.5 mA,b'OK Read',10:05:16
34A,1,64,50,640.25,192.45,70.95,53.65,60.55,48.45,32.25,52.25,126,119.6,120.05,100.6,248.8,265.15,700.9,1038.6,605.35,194.9,b'UV IR',12.5 mA,b'OK Read',10:05:17
34A,1,64,50,659.2,316.2,680.3,335.3,893.1,1915.9,491.7,812.4,6941.75,1022.05,1169,425.45,832.3,534.6,893.65,1129.9,657.45,243.6,b'White UV IR',12.5 mA,b'OK Read',10:05:18
34A,1,64,50,132.8,302.45,1168.65,545.45,1642.4,3663.8,905.5,1494.2,13247.8,1820.8,2181.5,706.25,1347.95,748.45,547.6,291.05,149.7,116.95,b'White',25 mA,b'OK Read',10:05:19
34A,1,64,50,66.4,59.55,66.8,53.65,79.45,51.7,43,73.15,143.2,137.65,156.55,109,275.95,303.65,1252.9,2020.1,1230.25,384.9,b'IR',25 mA,b'OK Read',10:05:20
34A,1,64,50,877.35,238.3,62.6,49.2,41.65,38.75,16.1,28.75,108.8,99.25,88.7,88,221.65,226.65,170.85,108.4,55.35,29.25,b'UV',25 mA,b'OK Read',10:05:21
34A,1,64,50,161.25,325.35,1193.7,576.75,1691.6,3686.4,937.75,1549.05,13287.85,1872.65,2249.3,737.7,1406.8,829.7,1629.65,2202.7,1331.15,482.35,b'White IR',25 mA,b'OK Read',10:05:22
34A,1,64,50,896.3,490.35,1189.5,572.3,1653.75,3670.25,910.9,1504.65,13236.3,1832.05,2103.2,716.75,1352.5,752.7,551.95,291.05,152.95,126.7,b'White UV',25 mA,b'OK Read',10:05:23
34A,1,64,50,829.9,247.45,87.65,76,90.8,64.6,51.05,83.6,148.9,148.9,156.55,119.45,275.95,307.95,1252.9,2020.1,1236.75,394.65,b'UV IR',25 mA,b'OK Read',10:05:24
34A,1,64,50,844.15,499.5,1210.4,599.1,1702.95,3689.6,943.15,1556.9,13282.15,1883.95,2238.9,746.05,1411.3,833.95,1620.9,2197,1334.4,492.1,b'White UV IR',25 mA,b'OK Read',10:05:25
34A,1,64,50,218.15,582,2020.1,961.25,3072.85,6884.9,1700.85,2792.5,24674.2,3339.25,3861.95,1255.35,2343.1,1214.6,880.55,450.8,234.35,204.65,b'White',50 mA,b'OK Read',10:05:26
34A,1,64,50,94.85,82.5,96,80.5,132.45,77.55,77.9,128,183.3,189.5,224.4,140.4,330.2,384.9,2242.95,3806.2,2509.35,808.75,b'IR',50 mA,b'OK Read',10:05:27
34A,1,64,50,1086,284.1,70.95,58.1,45.4,42,18.8,31.35,108.8,103.8,104.4,92.2,221.65,226.65,175.25,108.4,55.35,29.25,b'UV',50 mA,b'OK Read',10:05:28
34A,1,64,50,270.3,623.2,2028.4,1005.95,3103.1,6813.85,1735.8,2849.95,24353.45,3361.8,4023.75,1297.25,2420,1355.75,2926.35,4131.5,2688.35,989.05,b'White IR',50 mA,b'OK Read',10:05:29
34A,1,64,50,1067.05,788.2,2040.95,992.55,3069.05,6868.75,1700.85,2795.1,24605.45,3339.25,3851.5,1265.8,2343.1,1214.6,876.15,450.8,240.85,209.5,b'White UV',50 mA,b'OK Read',10:05:30
34A,1,64,50,934.25,293.3,116.85,107.3,143.8,87.25,86,141.05,189,205.3,224.4,150.9,330.2,384.9,2234.2,3794.8,2512.6,818.5,b'UV IR',50 mA,b'OK Read',10:05:31
34A,1,64,50,924.75,769.85,2011.75,1010.45,3038.8,6652.3,1698.2,2787.25,23746.35,3294.1,3820.2,1278.4,2370.25,1330.05,2869.4,4091.55,2688.35,993.9,b'White UV IR',50 mA,b'OK Read',10:05:31
34A,1,64,50,270.3,746.95,2454.15,1193.75,3825.9,8655.45,2133.5,3503,30928.65,4135.7,4952.7,1561.3,2899.5,1471.2,1051.4,536.4,279.9,253.35,b'White',100 mA,b'OK Read',10:05:33
34A,1,64,50,142.25,128.3,141.9,134.15,227.05,119.55,137.05,229.9,252,288.8,370.55,197,429.7,508.95,3780.6,6533.9,5005.65,1729.6,b'IR',100 mA,b'OK Read',10:05:34
34A,1,64,50,1242.5,320.8,75.15,62.6,45.4,45.25,21.5,33.95,108.8,106.05,88.7,92.2,217.1,222.4,170.85,108.4,55.35,29.25,b'UV',100 mA,b'OK Read',10:05:35
34A,1,64,50,327.25,696.55,2157.8,1099.85,3333.95,7175.7,1870.15,3074.6,25573.45,3598.7,4201.15,1406.2,2619.05,1526.8,4464,6847.75,5191.15,1924.5,b'White IR',100 mA,b'OK Read',10:05:36
34A,1,64,50,1180.85,944,2416.6,1189.3,3719.95,8384.05,2069,3395.9,29874.8,4018.35,4790.9,1523.6,2813.55,1432.7,1025.1,525,279.9,253.35,b'White UV',100 mA,b'OK Read',10:05:37
34A,1,64,50,872.6,311.6,162.75,156.5,238.4,129.25,145.1,240.35,257.75,302.35,375.75,207.45,434.25,513.2,3745.55,6493.95,5015.4,1744.2,b'UV IR',100 mA,b'OK Read',10:05:37
34A,1,64,50,839.4,815.7,2149.45,1104.35,3281,7040,1835.2,3019.75,25023.6,3535.5,4122.9,1389.45,2578.35,1505.4,4310.65,6699.4,5168.4,1939.1,b'White UV IR',100 mA,b'OK Read',10:05:38
34A,1,64,100,85.375,162.675,653.175,306.25,849.575,1883.575,467.55,777.15,6895.95,979.2,1179.45,402.375,800.65,493.975,363.6,199.725,99.275,70.65,b'White',12.5 mA,b'OK Read',10:05:40
34A,1,64,100,49.8,43.525,52.175,35.775,51.1,40.375,24.175,44.4,123.15,107.175,133.075,91.175,239.75,258.75,681.2,1018.6,600.475,190.025,b'IR',12.5 mA,b'OK Read',10:05:41
34A,1,64,100,647.35,187.875,58.425,42.475,35.95,35.55,14.775,26.125,108.825,93.625,88.725,83.825,214.85,222.4,168.65,105.575,52.075,26.8,b'UV',12.5 mA,b'OK Read',10:05:42
34A,1,64,100,99.6,174.125,665.7,319.675,879.85,1902.975,485,804.575,6936.05,1009.675,1213.375,418.1,832.3,536.725,884.9,1121.325,652.55,241.175,b'White IR',12.5 mA,b'OK Read',10:05:43
34A,1,64,100,673.425,313.9,669.875,324.15,864.7,1896.5,474.25,786.275,6916,995,1179.45,410.75,807.425,498.25,367.975,202.575,104.15,77.95,b'White UV',12.5 mA,b'OK Read',10:05:44
34A,1,64,100,637.85,194.75,70.95,55.875,60.55,46.85,30.9,50.95,126,118.45,138.3,99.55,244.275,263.025,692.15,1027.175,605.375,194.875,b'UV IR',12.5 mA,b'OK Read',10:05:44
34A,1,64,100,661.575,320.775,682.4,337.55,889.3,1912.65,490.375,812.4,6936.05,1019.825,1210.775,425.425,832.3,534.6,884.9,1121.325,655.8,246.05,b'White UV IR',12.5 mA,b'OK Read',10:05:45
34A,1,64,100,132.8,302.45,1166.55,547.7,1636.7,3652.475,901.5,1491.575,13230.6,1818.525,2100.575,705.2,1347.975,748.425,545.4,288.175,148.075,116.925,b'White',25 mA,b'OK Read',10:05:47
34A,1,64,100,66.4,57.275,66.775,51.425,77.575,53.3,43,73.15,143.2,135.375,156.575,107.925,271.4,301.5,1233.175,1997.275,1231.875,389.775,b'IR',25 mA,b'OK Read',10:05:48
34A,1,64,100,884.45,240.575,64.7,49.175,41.625,38.775,17.475,28.725,108.825,98.15,91.325,86.975,217.125,222.4,170.85,108.425,53.7,29.225,b'UV',25 mA,b'OK Read',10:05:49
34A,1,64,100,161.25,327.65,1195.775,576.75,1689.7,3679.925,933.725,1543.825,13259.225,1867.025,2238.875,734.55,1404.525,829.7,1607.725,2177.025,1331.15,487.225,b'White IR',25 mA,b'OK Read',10:05:50
34A,1,64,100,912.925,494.9,1199.95,574.525,1659.425,3689.625,906.875,1499.425,13196.225,1832.05,2173.65,717.775,1354.75,752.7,547.6,291.025,152.975,126.675,b'White UV',25 mA,b'OK Read',10:05:51
34A,1,64,100,844.15,252.05,87.65,78.25,90.825,63,51.05,83.6,151.775,152.3,159.175,121.55,278.2,305.775,1244.125,2000.125,1240.025,397.075,b'UV IR',25 mA,b'OK Read',10:05:52
34A,1,64,100,860.75,501.775,1210.375,596.875,1699.15,3694.475,941.8,1555.575,13259.225,1880.575,2244.1,748.175,1409.025,831.825,1598.975,2168.45,1336.025,494.525,b'White UV IR',25 mA,b'OK Read',10:05:52
34A,1,64,100,218.15,577.4,2022.175,961.25,3059.6,6876.85,1690.125,2782.025,24508.1,3320.05,3979.375,1255.325,2345.375,1216.725,878.35,450.8,235.95,204.625,b'White',50 mA,b'OK Read',10:05:54
34A,1,64,100,94.85,84.775,93.9,80.475,130.55,77.55,76.575,129.3,183.275,190.65,227.025,142.5,332.475,382.775,2170.65,3717.775,2493.05,818.525,b'IR',50 mA,b'OK Read',10:05:55
34A,1,64,100,1157.15,297.875,73.05,60.35,45.4,43.625,20.15,32.65,114.55,103.775,93.95,93.25,221.65,228.8,177.425,108.425,56.95,31.675,b'UV',50 mA,b'OK Read',10:05:56
34A,1,64,100,272.7,616.35,2022.175,1005.975,3078.525,6778.3,1743.875,2872.15,24396.425,3351.625,3914.125,1305.625,2435.85,1364.275,2836.525,4043.025,2673.7,1001.225,b'White IR',50 mA,b'OK Read',10:05:57
34A,1,64,100,1126.325,790.475,2028.425,988.075,3029.325,6778.3,1699.525,2799,24485.2,3313.275,3851.5,1266.85,2352.175,1221,878.35,450.8,240.85,211.95,b'White UV',50 mA,b'OK Read',10:05:58
34A,1,64,100,1003.025,304.725,118.95,111.775,145.7,88.85,85.975,139.75,189,205.325,245.275,152.975,334.725,384.9,2146.575,3703.5,2499.575,828.25,b'UV IR',50 mA,b'OK Read',10:05:59
34A,1,64,100,984.05,781.325,2020.075,1010.425,3031.225,6642.6,1708.925,2810.75,23772.125,3282.825,3945.45,1284.675,2390.625,1338.625,2768.625,3994.525,2673.7,1008.525,b'White UV IR',50 mA,b'OK Read',10:06:00
34A,1,64,100,270.325,744.65,2470.825,1195.975,3829.7,8621.5,2149.6,3540.875,30994.525,4127.775,4817,1577.025,2935.675,1490.45,1060.15,539.25,284.775,253.35,b'White',100 mA,b'OK Read',10:06:02
34A,1,64,100,139.9,128.3,141.9,129.65,225.175,117.925,134.35,227.275,249.15,286.55,347.05,195.95,422.925,496.1,3519.925,6185.825,4953.575,1766.15,b'IR',100 mA,b'OK Read',10:06:03
34A,1,64,100,1351.6,339.1,75.125,67.075,49.2,46.85,21.5,35.275,117.425,107.175,106.975,95.35,221.65,228.8,175.225,111.275,56.95,31.675,b'UV',100 mA,b'OK Read',10:06:04
34A,1,64,100,327.225,691.95,2166.15,1099.85,3337.75,7162.775,1882.25,3104.625,25656.475,3589.675,4209,1416.7,2637.15,1526.8,4212.1,6508.225,5130.95,1956.15,b'White IR',100 mA,b'OK Read',10:06:05
34A,1,64,100,1249.625,950.875,2422.85,1191.5,3710.5,8330.725,2086.45,3431.175,29972.175,4010.45,4817,1539.3,2847.475,1451.95,1033.85,527.85,283.15,255.775,b'White UV',100 mA,b'OK Read',10:06:06
34A,1,64,100,931.875,323.075,162.775,156.475,236.525,127.625,142.4,236.4,252,298.95,347.05,205.375,425.2,496.1,3482.7,6145.875,4943.8,1778.325,b'UV IR',100 mA,b'OK Read',10:06:07
34A,1,64,100,879.725,820.275,2145.3,1099.85,3267.75,7014.15,1847.325,3047.175,25126.675,3527.625,4279.45,1397.825,2594.175,1501.125,4023.725,6339.9,5087,1973.2,b'White UV IR',100 mA,b'OK Read',10:06:08
34A,1,64,150,86.95,161.917,651.1,304.033,845.167,1866.35,468.433,781.933,6888.317,975.45,1175.983,405.167,809.683,500.383,367.983,203.533,100.9,71.45,b'White',12.5 mA,b'OK Read',10:06:10
34A,1,64,150,52.167,45.833,54.25,35.767,51.717,40.917,25.083,44.4,126,108.3,137.433,93.6,245.767,263.733,667.333,1011.95,599.933,191.633,b'IR',12.5 mA,b'OK Read',10:06:11
34A,1,64,150,684.483,195.517,59.817,44.717,39.1,37.7,15.233,27,112.633,95.517,107.85,87.317,223.15,229.517,175.233,110.333,54.25,25.983,b'UV',12.5 mA,b'OK Read',10:06:13
34A,1,64,150,99.583,174.133,656.667,315.95,870.383,1881.433,487.25,810.667,6951.317,1005.533,1212.517,421.233,836.833,540.3,873.233,1114.667,650.933,241.983,b'White IR',12.5 mA,b'OK Read',10:06:14
34A,1,64,150,700.3,314.667,653.883,321.917,850.2,1858.817,478.283,793.25,6957.033,991.233,1181.2,412.85,809.683,500.383,369.45,203.533,105.233,77.95,b'White UV',12.5 mA,b'OK Read',10:06:15
34A,1,64,150,665.517,200.1,70.95,56.633,61.817,48.467,31.35,52.25,129.817,118.083,123.517,100.6,245.767,265.15,674.633,1021.467,601.017,196.517,b'UV IR',12.5 mA,b'OK Read',10:06:17
34A,1,64,150,684.483,320.783,663.617,335.317,870.383,1872.817,494.417,818.5,6978.05,1015.3,1170.767,426.833,835.317,537.45,865.933,1112.767,652.017,246.85,b'White UV IR',12.5 mA,b'OK Read',10:06:18
34A,1,64,150,132.783,294.8,1133.85,539.5,1599.5,3573.317,907.317,1502.033,13280.233,1810.25,2104.933,707.65,1355.517,754.133,549.05,289.133,148.633,118.55,b'White',25 mA,b'OK Read',10:06:20
34A,1,64,150,66.4,59.567,68.167,52.167,79.467,53.85,43,73.15,145.1,134.617,156.567,108.983,272.917,303.65,1190.1,1978.25,1222.667,391.4,b'IR',25 mA,b'OK Read',10:06:21
34A,1,64,150,924.767,248.983,65.383,52.167,42.883,40.917,17.917,29.6,112.633,97.767,104.383,88.717,218.633,225.25,172.317,108.417,54.25,27.617,b'UV',25 mA,b'OK Read',10:06:23
34A,1,64,150,159.667,320.783,1160.3,567.817,1652.483,3601.317,941.35,1554.283,13324.15,1862.15,2171.033,739.083,1409.783,832.533,1568.3,2160.85,1322.467,488.833,b'White IR',25 mA,b'OK Read',10:06:24
34A,1,64,150,937.417,491.85,1156.117,566.317,1608.333,3579.767,914.483,1509.867,13272.6,1821.533,2108.417,718.833,1358.533,756.983,550.517,291.033,154.05,126.683,b'White UV',25 mA,b'OK Read',10:06:26
34A,1,64,150,871.033,256.617,90.433,78.983,92.083,63.533,51.05,83.583,148.917,148.917,172.217,118.75,272.917,302.217,1191.567,1976.35,1228.083,397.883,b'UV IR',25 mA,b'OK Read',10:06:27
34A,1,64,150,885.25,501.017,1179.767,593.15,1660.05,3606.7,946.717,1562.117,13312.683,1871.167,2171.033,748.167,1412.8,833.967,1552.25,2149.433,1326.817,496.95,b'White UV IR',25 mA,b'OK Read',10:06:28
34A,1,64,150,221.317,569.767,1974.167,955.3,2995.9,6700.767,1697.283,2793.35,24574.933,3304.633,3981.983,1263.017,2377.8,1244.533,870.317,458.417,233.25,204.633,b'White',50 mA,b'OK Read',10:06:30
34A,1,64,150,94.85,85.533,97.383,81.967,133.717,79.7,77.033,128.867,183.283,191.783,248.767,144.6,346.8,397.733,2105.683,3657.85,2489.8,825.017,b'IR',50 mA,b'OK Read',10:06:31
34A,1,64,150,1146.083,299.383,75.133,62.6,47.933,46.317,20.6,33.967,116.467,104.533,111.333,95.7,238.233,246.633,185.45,116.033,57.5,30.85,b'UV',50 mA,b'OK Read',10:06:33
34A,1,64,150,267.15,607.95,1975.55,1000,3024.917,6667.383,1751.933,2879.55,24588.283,3350.5,3933.267,1303.533,2453.183,1371.417,2768.633,3979.317,2667.733,1003.65,b'White IR',50 mA,b'OK Read',10:06:34
34A,1,64,150,1117.633,780.55,1976.95,982.117,2959.317,6628.617,1699.983,2795.083,24553.917,3297.867,3856.733,1264.417,2370.25,1234.55,880.533,450.817,237.583,211.133,b'White UV',50 mA,b'OK Read',10:06:36
34A,1,64,150,992.75,303.967,119.65,111.767,146.333,90.467,85.083,138.45,187.1,200.8,229.633,150.2,339.25,389.183,2069.167,3644.533,2489.8,833.133,b'UV IR',50 mA,b'OK Read',10:06:37
34A,1,64,150,969.033,771.383,1960.25,1007.45,2958.05,6504.767,1717,2822.95,23998.35,3284.317,3988.933,1290.95,2420.017,1357.15,2692.7,3931.767,2659.05,1013.4,b'White UV IR',50 mA,b'OK Read',10:06:39
34A,1,64,150,270.317,734.733,2406.833,1195.233,3726.267,8450.8,2157.667,3546.533,31201.683,4132.667,4853.533,1585.05,2976.4,1521.1,1070.367,545.917,283.15,253.35,b'White',100 mA,b'OK Read',10:06:40
34A,1,64,150,139.117,128.317,141.9,128.167,224.533,118.467,132.567,223.783,242.467,280.533,367.067,190.717,425.2,496.1,3348.35,5984.183,4900.417,1778.333,b'IR',100 mA,b'OK Read',10:06:41
34A,1,64,150,1324.717,337.583,79.3,68.55,50.45,48.467,22.4,34.833,116.467,103.783,95.683,92.917,232.2,238.067,176.683,112.233,55.333,32.483,b'UV',100 mA,b'OK Read',10:06:43
34A,1,64,150,325.65,684.317,2102.167,1095.383,3246.933,7032.467,1888.067,3112.917,25876.983,3587.417,4232.483,1420.883,2665.783,1539.633,4041.967,6303.75,5083.75,1969.967,b'White IR',100 mA,b'OK Read',10:06:45
34A,1,64,150,1231.45,940.933,2359.533,1190.767,3607.7,8167.567,2094.967,3440.317,30186,4013.083,4846.567,1547.333,2888.933,1478.333,1042.617,532.6,282.067,254.967,b'White UV',100 mA,b'OK Read',10:06:46
34A,1,64,150,923.2,320.783,157.217,153.5,233.367,126,139.717,233.367,244.367,292.55,339.233,201.183,411.633,480.417,3288.483,5936.633,4908,1792.95,b'UV IR',100 mA,b'OK Read',10:06:47
34A,1,64,150,869.45,809.583,2085.467,1093.9,3186.383,6887.083,1854.033,3058.05,25342.417,3524.983,4152.467,1403.417,2608.483,1499.717,3809.8,6124.95,5031.683,1986.2,b'White UV IR',100 mA,b'OK Read',10:06:49
34A,2,64,50,85.35,160.4,626.05,299.55,828.75,1848.05,475.6,788.9,6987.6,981.45,1179.45,402.4,800.65,496.1,363.6,199.75,97.65,73.1,b'White',12.5 mA,b'OK Read',10:07:09
34A,2,64,50,52.15,45.85,54.25,35.75,53,42,24.2,44.4,120.3,106.05,120.05,90.1,239.75,256.6,670.25,1021.45,595.6,190,b'IR',12.5 mA,b'OK Read',10:07:10
34A,2,64,50,673.4,192.45,58.45,44.7,37.85,35.55,16.1,26.1,108.8,92.5,104.4,83.85,212.6,222.4,170.85,102.7,52.05,24.35,b'UV',12.5 mA,b'OK Read',10:07:11
34A,2,64,50,99.6,174.15,642.75,312.95,855.25,1860.95,489.05,815,6999.05,1006.3,1216,419.15,836.85,538.85,867.4,1118.45,647.65,238.75,b'White IR',12.5 mA,b'OK Read',10:07:12
34A,2,64,50,697.15,311.6,642.75,317.45,840.1,1854.5,480.95,796.75,6981.85,990.5,1137.7,410.75,805.15,496.1,363.6,199.75,104.15,77.95,b'White UV',12.5 mA,b'OK Read',10:07:13
34A,2,64,50,663.95,201.65,70.95,58.1,60.55,48.45,32.25,52.25,126,117.3,120.05,98.5,244.25,260.9,670.25,1027.15,598.85,194.9,b'UV IR',12.5 mA,b'OK Read',10:07:14
34A,2,64,50,682.9,320.8,655.25,330.85,862.8,1867.45,494.4,820.25,7004.75,1015.3,1216,427.5,836.85,538.85,863,1118.45,650.95,248.5,b'White UV IR',12.5 mA,b'OK Read',10:07:15
34A,2,64,50,132.8,293.3,1118.55,536.5,1589.4,3566.85,913.6,1509.85,13362.35,1811.75,2181.5,708.35,1357,752.7,547.6,285.3,146.45,116.95,b'White',25 mA,b'OK Read',10:07:17
34A,2,64,50,66.4,59.55,66.8,49.2,79.45,54.9,43,73.15,143.2,133.1,172.2,109,271.4,299.35,1195.95,2002.95,1220.5,389.75,b'IR',25 mA,b'OK Read',10:07:18
34A,2,64,50,920.05,247.45,66.8,53.65,41.65,42,18.8,28.75,108.8,97,88.7,88,217.1,222.4,170.85,102.7,52.05,29.25,b'UV',25 mA,b'OK Read',10:07:19
34A,2,64,50,161.25,320.8,1143.6,563.35,1638.6,3589.45,945.8,1562.1,13390.95,1863.65,2176.25,739.8,1411.3,833.95,1572.7,2185.6,1321.4,487.2,b'White IR',25 mA,b'OK Read',10:07:20
34A,2,64,50,929.5,490.35,1139.4,563.35,1596.95,3570.1,921.65,1517.7,13356.6,1825.3,2186.7,718.85,1357,757,547.6,291.05,152.95,126.7,b'White UV',25 mA,b'OK Read',10:07:21
34A,2,64,50,863.1,252.05,87.65,80.5,90.8,64.6,51.05,83.6,148.9,148.9,172.2,117.35,271.4,303.65,1195.95,1997.25,1227,394.65,b'UV IR',25 mA,b'OK Read',10:07:22
34A,2,64,50,877.35,494.9,1164.45,590.15,1646.15,3592.7,951.2,1569.95,13390.95,1872.65,2244.1,748.15,1411.3,833.95,1563.95,2174.15,1327.9,492.1,b'White UV IR',25 mA,b'OK Read',10:07:22
34A,2,64,50,218.15,563.65,1940.8,943.35,2974.45,6710.45,1714.3,2816,24880.4,3318.9,4023.75,1259.5,2356.7,1223.15,880.55,450.8,234.35,204.65,b'White',50 mA,b'OK Read',10:07:24
34A,2,64,50,94.85,82.5,96,80.5,132.45,77.55,77.9,128,183.3,187.25,224.4,138.3,325.7,376.35,2137.8,3772,2493.05,813.65,b'IR',50 mA,b'OK Read',10:07:25
34A,2,64,50,1142.9,293.3,70.95,62.6,45.4,45.25,18.8,33.95,108.8,101.55,104.4,92.2,221.65,226.65,170.85,108.4,55.35,29.25,b'UV',50 mA,b'OK Read',10:07:26
34A,2,64,50,270.3,604.9,1953.3,988.1,3012.3,6652.3,1751.95,2876.05,24559.65,3346,3919.35,1303.55,2433.6,1364.3,2825.6,4097.25,2675.3,993.9,b'White IR',50 mA,b'OK Read',10:07:27
