Fruit,spot,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time,Fruit.1,phenols (FW),phenols (DW),carotene (FW),carotene (DW),%DM
46,2,64,150,0.417590773,0.375537357,0.370376026,0.341850753,0.366869187,0.45009954,0.4629867,0.459064733,0.397012672,0.458588711,0.604217782,0.556446202,1.049769851,0.863328616,0.585284504,0.647946319,0.463315065,0.417459696,b'White',100 mA,b'OK Read',10:50:33,46,96.04188219,704.8142257,0.066871506,0.490744115,13.62655274
46,3,64,150,0.430749226,0.385059116,0.374891634,0.35573062,0.379533272,0.456098531,0.451053701,0.450267593,0.395215093,0.456603466,0.586322663,0.553751299,1.094294874,0.874839192,0.592613086,0.63401966,0.463903686,0.426382157,b'White',100 mA,b'OK Read',10:58:42,46,96.04188219,704.8142257,0.066871506,0.490744115,13.62655274
47,1,64,150,0.389592334,0.350702974,0.341634762,0.327957853,0.357189904,0.411723723,0.442794915,0.443599381,0.39229674,0.445987848,0.544361722,0.53998244,0.908092487,0.726517155,0.511210434,0.558310965,0.454611029,0.40476933,b'White',100 mA,b'OK Read',12:00:58,47,96.16396937,673.5929603,0.123306902,0.863719145,14.27627292
47,2,64,150,0.415293129,0.382122746,0.394990205,0.340411647,0.373108444,0.492430512,0.472046275,0.467504892,0.423033324,0.469697479,0.618817773,0.572655969,1.133515795,0.985103587,0.613853989,0.699274921,0.485338326,0.436953223,b'White',100 mA,b'OK Read',12:09:36,47,96.16396937,673.5929603,0.123306902,0.863719145,14.27627292
47,3,64,150,0.422796231,0.372122675,0.356608627,0.35154835,0.377689846,0.441768612,0.445668872,0.443780799,0.387453221,0.448841679,0.638079641,0.546961832,1.076163989,0.83248876,0.548850426,0.592605526,0.458155501,0.428051182,b'White',100 mA,b'OK Read',12:22:03,47,96.16396937,673.5929603,0.123306902,0.863719145,14.27627292
48,1,64,150,0.377228928,0.344422773,0.337348399,0.330211245,0.353631006,0.411806937,0.435314865,0.436015836,0.382017298,0.439050413,0.526749356,0.528840434,0.881805602,0.682527259,0.481258731,0.517836839,0.446451508,0.410673679,b'White',100 mA,b'OK Read',12:38:19,48,102.4021118,718.9258982,0.1041839,0.731435151,14.24376449
48,2,64,150,0.39859089,0.375034606,0.378086467,0.339629175,0.373245104,0.479726551,0.443033279,0.448242522,0.398101406,0.452965542,0.579423715,0.550881828,1.035706762,0.825570658,0.532728168,0.571200537,0.466972255,0.423653265,b'White',100 mA,b'OK Read',12:54:49,48,102.4021118,718.9258982,0.1041839,0.731435151,14.24376449
48,3,64,150,0.411382268,0.379028189,0.386687177,0.343640003,0.366906145,0.502043076,0.434808912,0.437602518,0.40012872,0.454615393,0.600980612,0.52558162,1.003225881,0.83418306,0.541423863,0.606477711,0.44547959,0.408265847,b'White',100 mA,b'OK Read',13:03:54,48,102.4021118,718.9258982,0.1041839,0.731435151,14.24376449
49,1,64,150,0.413845852,0.378398472,0.385529736,0.357404743,0.401466917,0.508448388,0.501337029,0.521961012,0.528094564,0.570162451,0.68341701,0.621460893,0.91152692,0.826285244,0.592289422,0.650829737,0.529818084,0.483328305,b'White',100 mA,b'OK Read',13:21:29,49,123.8564677,978.1217293,0.261275364,2.063348937,12.6626844
49,2,64,150,0.431242383,0.389207901,0.386492549,0.366322293,0.407700311,0.491222911,0.510657337,0.520959561,0.553497751,0.558302242,0.717537722,0.641034182,0.86928088,0.741954544,0.592603705,0.686124008,0.527453975,0.477770311,b'White',100 mA,b'OK Read',13:30:07,49,123.8564677,978.1217293,0.261275364,2.063348937,12.6626844
49,3,64,150,0.430472606,0.392866346,0.397807206,0.362252999,0.401423844,0.516518573,0.497804763,0.512891014,0.527827393,0.553646301,0.817866281,0.627413051,0.963563018,0.806527378,0.594810912,0.665264818,0.505966552,0.46957559,b'White',100 mA,b'OK Read',13:38:12,49,123.8564677,978.1217293,0.261275364,2.063348937,12.6626844
50,1,64,150,0.378685973,0.349308909,0.340547421,0.335983342,0.359328049,0.409802017,0.42641311,0.430276801,0.3739093,0.432145908,0.540555618,0.508619112,0.808392006,0.654701143,0.470535907,0.515078967,0.449999901,0.40634194,b'White',100 mA,b'OK Read',13:51:14,50,92.21571453,732.6661068,0.225464845,1.79134816,12.58632188
50,2,64,150,0.375083232,0.350171117,0.345984827,0.330071365,0.355399453,0.418722575,0.429445953,0.435991937,0.382345745,0.442570007,0.543435261,0.510781202,0.812838191,0.654271922,0.473980594,0.509379152,0.443825049,0.404063259,b'White',100 mA,b'OK Read',13:59:25,50,92.21571453,732.6661068,0.225464845,1.79134816,12.58632188
50,3,64,150,0.379217789,0.355157291,0.352131622,0.332259462,0.356004482,0.430434147,0.437518654,0.448963831,0.386927743,0.470136522,0.568780934,0.518851842,0.840452073,0.663171685,0.483074623,0.536999841,0.439479998,0.412659049,b'White',100 mA,b'OK Read',14:07:21,50,92.21571453,732.6661068,0.225464845,1.79134816,12.58632188
51,1,64,150,0.500180826,0.418786658,0.400139451,0.393413642,0.440465614,0.536030385,0.54541591,0.592000169,0.646449547,0.709195316,0.984001687,0.693136819,0.885610612,0.819781149,0.70223485,0.798436355,0.592453109,0.542666332,b'White',100 mA,b'OK Read',08:45:43,51,94.03043876,791.8957523,0.680158812,5.728090619,11.87409308
51,2,64,150,0.523524058,0.528928402,0.593381683,0.429995975,0.501653959,0.846012378,0.580917019,0.613177654,0.756920611,0.725603633,1.630378911,0.729921353,1.432213183,1.374227233,0.86834538,0.995880485,0.62055691,0.5484982,b'White',100 mA,b'OK Read',08:53:32,51,94.03043876,791.8957523,0.680158812,5.728090619,11.87409308
51,3,64,150,0.494617293,0.486737927,0.534414708,0.392145397,0.450061529,0.744539887,0.558397511,0.596159781,0.761292017,0.723325468,1.515320155,0.699421839,1.300179712,1.281190334,0.851058026,1.002964916,0.602153641,0.541815506,b'White',100 mA,b'OK Read',09:01:25,51,94.03043876,791.8957523,0.680158812,5.728090619,11.87409308
52,1,64,150,0.449128649,0.402753903,0.407605268,0.364872639,0.412738846,0.535233598,0.53264873,0.565948757,0.586585024,0.653754274,0.897875308,0.657657318,0.954223677,0.852182064,0.662151446,0.76149278,0.564063539,0.511101188,b'White',100 mA,b'OK Read',09:09:29,52,131.8147715,1061.308183,0.722347309,5.815987855,12.42002782
52,2,64,150,0.454428471,0.452183479,0.487414137,0.370698194,0.429041622,0.668442164,0.535645238,0.57117299,0.638182256,0.669843547,0.967883507,0.659903894,1.051203643,0.948406436,0.712557475,0.808536773,0.572464538,0.504838167,b'White',100 mA,b'OK Read',09:22:02,52,131.8147715,1061.308183,0.722347309,5.815987855,12.42002782
52,3,64,150,0.455766579,0.494886749,0.589061322,0.380490388,0.438254766,0.871286519,0.524576224,0.561953422,0.727195218,0.676923945,1.392477262,0.665613721,1.721054851,1.527067281,0.907734208,1.015758556,0.566894514,0.499727413,b'White',100 mA,b'OK Read',09:29:52,52,131.8147715,1061.308183,0.722347309,5.815987855,12.42002782
53,1,64,150,0.3661607,0.351121642,0.364337329,0.320015665,0.345796106,0.444463951,0.445704809,0.4649454,0.458061875,0.51158282,0.593036971,0.536183364,0.81570067,0.748816906,0.554647451,0.622529577,0.466557232,0.412637168,b'White',100 mA,b'OK Read',09:45:11,53,168.3453041,1255.194162,1.124023644,8.380797571,13.41189349
53,2,64,150,0.428774507,0.389691028,0.391523528,0.343341885,0.385088706,0.507623976,0.529769142,0.562643786,0.559691072,0.632069376,0.762869689,0.65816635,1.012265971,0.894265347,0.690186347,0.787277626,0.543650015,0.492119351,b'White',100 mA,b'OK Read',09:54:18,53,168.3453041,1255.194162,1.124023644,8.380797571,13.41189349
53,3,64,150,0.446699392,0.429865282,0.461100638,0.361041192,0.410800453,0.619012997,0.532397223,0.581281765,0.60114292,0.71488765,0.839324378,0.670276372,1.045211581,0.943658196,0.72361953,0.842032379,0.566516884,0.514616294,b'White',100 mA,b'OK Read',10:02:10,53,168.3453041,1255.194162,1.124023644,8.380797571,13.41189349
54,1,64,150,0.454890602,0.390915089,0.378149918,0.370089466,0.413462216,0.500509598,0.538026619,0.573428171,0.569831212,0.665331554,0.847751649,0.677883635,0.951708475,0.831795927,0.661471637,0.758648624,0.565770682,0.520202182,b'White',100 mA,b'OK Read',10:11:24,54,182.0004352,1327.259861,1.15251541,8.404855957,13.71249449
54,2,64,150,0.457584747,0.409484943,0.410064319,0.374880332,0.417388882,0.535464499,0.533472022,0.572627114,0.607790365,0.6957843,0.986099029,0.663488665,0.93307479,0.841025829,0.684292018,0.788492849,0.567032753,0.513795105,b'White',100 mA,b'OK Read',10:19:41,54,182.0004352,1327.259861,1.15251541,8.404855957,13.71249449
54,3,64,150,0.465999227,0.463828318,0.498174308,0.37706627,0.424545339,0.69372042,0.501854619,0.541750927,0.65748905,0.673112686,1.110682439,0.634853101,1.075092647,0.982758052,0.741750594,0.850455797,0.550924805,0.498193962,b'White',100 mA,b'OK Read',10:38:28,54,182.0004352,1327.259861,1.15251541,8.404855957,13.71249449
55,1,64,150,0.447284122,0.430157338,0.442838073,0.35678151,0.398778237,0.560428973,0.495635279,0.538903499,0.59967376,0.65803312,0.966015657,0.620125825,0.934524178,0.858632354,0.658412269,0.744834178,0.552243535,0.489536177,b'White',100 mA,b'OK Read',10:49:43,55,147.6342214,1050.03889,0.854379305,6.076717774,14.05988128
55,2,64,150,0.477150615,0.432561607,0.442612718,0.371602125,0.418719819,0.581483397,0.562639524,0.602893125,0.678877402,0.718844837,1.034968483,0.713971659,0.985442998,0.911984216,0.732594998,0.838175298,0.599144896,0.535555305,b'White',100 mA,b'OK Read',10:58:42,55,147.6342214,1050.03889,0.854379305,6.076717774,14.05988128
55,3,64,150,0.486834027,0.434611061,0.435583589,0.378753362,0.419809692,0.583264054,0.547657301,0.586555747,0.651457977,0.712536177,0.956383067,0.680176833,0.914670561,0.83974921,0.699531759,0.806764336,0.57980565,0.526078648,b'White',100 mA,b'OK Read',11:06:57,55,147.6342214,1050.03889,0.854379305,6.076717774,14.05988128
56,1,64,150,0.397530901,0.355160127,0.351074898,0.330032184,0.356995564,0.432793223,0.466061498,0.486585825,0.459987835,0.511375773,0.593225763,0.598216064,0.905783465,0.775564385,0.569990712,0.638848288,0.487941874,0.445407275,b'White',100 mA,b'OK Read',11:49:54,56,145.7274271,982.8156074,0.491354669,3.313796496,14.82754506
56,2,64,150,0.426514514,0.384514767,0.388472474,0.346974324,0.382972494,0.506389834,0.467749501,0.483273291,0.472788004,0.509196135,0.679408822,0.598196794,1.090136726,0.92721146,0.635981402,0.718731696,0.478582312,0.435121971,b'White',100 mA,b'OK Read',11:57:57,56,145.7274271,982.8156074,0.491354669,3.313796496,14.82754506
56,3,64,150,0.438507035,0.410758343,0.427157226,0.3611679,0.402172918,0.557124773,0.505484118,0.540047404,0.516498303,0.614383485,0.663663628,0.627073799,1.07955749,0.926238531,0.656963468,0.74656451,0.520042667,0.472770659,b'White',100 mA,b'OK Read',12:05:52,56,145.7274271,982.8156074,0.491354669,3.313796496,14.82754506
57,1,64,150,0.47263363,0.419858898,0.415983032,0.376516993,0.421329724,0.546435666,0.555026013,0.603076066,0.606609508,0.728399938,0.875958741,0.690457045,0.958056615,0.831315997,0.657284651,0.72803184,0.59645801,0.543767051,b'White',100 mA,b'OK Read',12:25:50,57,144.2913919,1125.616092,0.516052534,4.025722037,12.81888141
57,2,64,150,0.438657459,0.405421067,0.404700238,0.366626733,0.404407165,0.512550539,0.488082083,0.522750727,0.574408438,0.62075817,0.862847913,0.603233497,0.811569925,0.739992862,0.617408249,0.721716168,0.531381868,0.478138446,b'White',100 mA,b'OK Read',12:33:59,57,144.2913919,1125.616092,0.516052534,4.025722037,12.81888141
57,3,64,150,0.435481707,0.430790434,0.466024208,0.372433651,0.415516666,0.616467397,0.490611824,0.521476004,0.559821638,0.625115962,0.843964762,0.604471544,1.008781165,0.872978735,0.651139381,0.746033391,0.520715254,0.472512353,b'White',100 mA,b'OK Read',12:46:01,57,144.2913919,1125.616092,0.516052534,4.025722037,12.81888141
58,1,64,150,0.398238143,0.386082452,0.406644692,0.33975725,0.375608294,0.524091174,0.489088683,0.520117529,0.47891936,0.593765233,0.589558578,0.586038752,0.957619182,0.840187082,0.585546215,0.630668973,0.51063726,0.456627963,b'White',100 mA,b'OK Read',12:53:50,58,154.1919549,1173.447721,0.594154467,4.521696384,13.14007877
58,2,64,150,0.377724328,0.337660939,0.341959122,0.327135049,0.366852765,0.454880032,0.460320404,0.484737859,0.500210236,0.542403813,0.689213195,0.571518284,0.794253223,0.705670999,0.564720319,0.640016351,0.490351011,0.445594753,b'White',100 mA,b'OK Read',13:02:21,58,154.1919549,1173.447721,0.594154467,4.521696384,13.14007877
58,3,64,150,0.43965358,0.384577154,0.361997612,0.365534124,0.400226005,0.481296182,0.554101207,0.60698462,0.564091597,0.704309649,0.793609585,0.710650757,0.932543397,0.762942591,0.642426856,0.777843822,0.573882826,0.515729991,b'White',100 mA,b'OK Read',13:14:19,58,154.1919549,1173.447721,0.594154467,4.521696384,13.14007877
59,1,64,150,0.432160578,0.375989414,0.362712424,0.362756991,0.395477282,0.455652832,0.635094149,0.66380619,0.618391629,0.719629344,0.747008738,0.762961217,0.729341228,0.652891078,0.68608869,0.837560645,0.573024346,0.48500935,b'White',100 mA,b'OK Read',13:25:53,59,158.7402787,1129.108403,0.757329098,5.386828446,14.05890508
59,2,64,150,0.469763285,0.400431256,0.382574572,0.38223402,0.430179797,0.508688494,0.689109094,0.717818278,0.65258673,0.78360085,0.854656781,0.83617903,0.79884064,0.721346562,0.750200037,0.911313397,0.62299057,0.537626111,b'White',100 mA,b'OK Read',13:35:54,59,158.7402787,1129.108403,0.757329098,5.386828446,14.05890508
59,3,64,150,0.489043811,0.411983805,0.387038811,0.389416462,0.420954566,0.506093878,0.873335667,0.884536274,1.001247838,0.917330923,1.024657129,1.083580999,0.996270873,0.919844907,1.195128315,1.603657396,0.718111191,0.562542398,b'White',100 mA,b'OK Read',13:43:46,59,158.7402787,1129.108403,0.757329098,5.386828446,14.05890508
60,1,64,150,0.453963668,0.390347896,0.376524255,0.377838051,0.421075872,0.491564884,0.606202362,0.636537384,0.554588916,0.630851592,0.712218584,0.713594261,0.846521589,0.696096264,0.635131788,0.719653879,0.553147767,0.491739602,b'White',100 mA,b'OK Read',13:56:35,60,145.260288,1023.956287,0.638448842,4.500498486,14.18618058
60,2,64,150,0.438754076,0.385735009,0.364823027,0.364734442,0.393664533,0.461091519,0.514678667,0.576712516,0.53672191,0.670885117,0.724680747,0.623819989,0.673270095,0.580663547,0.534023661,0.609733946,0.542804326,0.482306935,b'White',100 mA,b'OK Read',14:04:21,60,145.260288,1023.956287,0.638448842,4.500498486,14.18618058
60,3,64,150,0.442836263,0.390605306,0.362598621,0.379359588,0.400455949,0.470910083,0.552070607,0.630767928,0.54335847,0.740714711,0.692676593,0.649386958,0.742991498,0.64181134,0.559726251,0.665214874,0.567569522,0.498215993,b'White',100 mA,b'OK Read',14:07:57,60,145.260288,1023.956287,0.638448842,4.500498486,14.18618058
1,2,64,150,1.887436479,0.350212753,0.33733125,0.325047369,0.363694266,0.497553553,1.365165755,1.14776868,0.613276442,0.646333513,0.625102289,1.304421197,1.513078543,1.3792969,1.275092288,1.652387783,0.768602111,0.563453119,b'White',12.5 mA,b'OK Read',09:10:22,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
3,3,64,150,2.893966985,0.367984683,0.333180629,0.326796841,0.370329569,0.509208889,1.641154885,1.357919022,0.673721549,0.733861923,0.622375954,1.50205728,1.499800024,1.314584712,1.424031517,1.763119893,0.905968838,0.599023287,b'White',12.5 mA,b'OK Read',10:59:10,3,64.60570815,323.9040151,0.386362921,1.937050223,19.94594236
4,1,64,150,3.289646924,0.452504702,0.415728416,0.41271085,0.479478287,0.626148719,1.527820311,1.324711269,0.820930844,0.881858713,0.858739067,1.418428444,1.492834481,1.262218185,1.148979826,1.384274504,0.813653319,0.64651079,b'White',12.5 mA,b'OK Read',11:24:06,4,54.44968459,298.6147539,0.2133262,1.169930573,18.23409054
6,1,64,150,3.012088371,0.343845431,0.295424537,0.286668637,0.354249099,0.510708916,1.411316621,1.569906871,1.206735946,1.445032514,1.833957555,1.853032758,1.664474562,1.534241263,1.62143358,2.009462963,0.956591024,0.652247577,b'White',12.5 mA,b'OK Read',12:42:12,6,97.50424824,831.5179956,3.69344021,31.49772502,11.72605389
6,2,64,150,2.876319033,0.440645904,0.396950128,0.383555641,0.439680977,0.610205906,1.952750349,1.85608286,1.39293067,1.552332624,1.79593169,2.215479777,1.717322693,1.60506213,1.586546391,2.008870222,0.904687918,0.652408623,b'White',12.5 mA,b'OK Read',12:51:16,6,97.50424824,831.5179956,3.69344021,31.49772502,11.72605389
7,2,64,150,2.234605257,0.511024848,0.367207975,0.537175563,0.406632106,0.558204701,0.94232167,1.611622881,1.21793478,2.029304861,1.693340216,1.585907858,1.757827475,1.481590707,1.276155012,1.584748404,0.949074124,0.828311211,b'White',12.5 mA,b'OK Read',10:09:01,7,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,3,64,150,2.46572889,1.395878017,1.579598886,0.538829183,0.645166523,1.724312589,0.710504592,0.818164306,1.538152248,1.121617169,2.533055389,1.213377403,2.813786117,2.453862138,1.559355141,1.762264634,0.783982727,0.666857888,b'White',12.5 mA,b'OK Read',10:22:02,7,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
8,1,64,150,2.308843173,0.971854643,1.271783957,0.437889866,0.562639196,1.514776497,0.721539849,0.784380068,1.308995455,1.028295805,2.608077225,1.049182015,2.650042106,2.408857399,1.44604836,1.606684899,0.768160593,0.656540821,b'White',12.5 mA,b'OK Read',10:41:15,8,118.2913297,813.9518573,3.878992069,26.69099086,14.53296391
8,2,64,150,2.969508716,0.749555133,0.827404259,0.403235409,0.494145692,1.054086476,0.718309982,0.821441883,1.304317021,1.060052534,2.31650561,1.206402129,2.38447992,2.129245747,1.325424046,1.518228679,0.770980449,0.646003204,b'White',12.5 mA,b'OK Read',10:50:16,8,118.2913297,813.9518573,3.878992069,26.69099086,14.53296391
8,3,64,150,2.698025911,0.780834896,0.817504605,0.417901939,0.493368198,1.019508978,0.689682377,0.780236262,1.280536045,1.036037581,2.019197329,1.096742314,2.199888889,1.960012044,1.326273094,1.505971598,0.758609089,0.651326198,b'White',12.5 mA,b'OK Read',11:30:22,8,118.2913297,813.9518573,3.878992069,26.69099086,14.53296391
9,1,64,150,1.535483373,0.566809082,0.610979822,0.405950606,0.468164226,0.895183618,0.713923268,0.848109636,1.182313224,1.105076076,1.898345554,1.121549373,1.941848803,1.684444678,1.138628903,1.251011084,0.780905177,0.662350883,b'White',12.5 mA,b'OK Read',11:59:01,9,112.4939624,722.1218248,3.010850848,19.32726933,15.57825266
9,2,64,150,2.444777276,0.767116278,0.875208867,0.404225424,0.481379543,1.113697584,0.717676113,0.831591237,1.255219301,1.094894997,2.024375553,1.160633132,2.101558833,1.838922869,1.205668649,1.338196126,0.751572173,0.645864762,b'White',12.5 mA,b'OK Read',12:07:36,9,112.4939624,722.1218248,3.010850848,19.32726933,15.57825266
9,3,64,150,2.867564386,0.727291934,0.845227149,0.416768136,0.503502335,1.122417378,0.71045965,0.784895814,1.208403375,1.011509983,1.919292983,1.086954008,2.028333236,1.865075192,1.210453241,1.408836826,0.758128322,0.656631223,b'White',12.5 mA,b'OK Read',12:17:48,9,112.4939624,722.1218248,3.010850848,19.32726933,15.57825266
10,1,64,150,2.042788602,0.400076356,0.376521919,0.368240015,0.414052567,0.57290396,2.086830148,2.128790895,1.503545597,1.826757735,1.808637826,2.4635311,1.642072363,1.438648483,1.460737058,1.77223793,0.953132481,0.671881678,b'White',12.5 mA,b'OK Read',12:26:56,10,106.2647471,671.4792395,3.156789329,19.9475231,15.82547023
10,2,64,150,2.803966808,0.736346,0.787878066,0.402852577,0.48068357,0.999440997,0.672827939,0.765671535,1.257283792,1.02907924,1.894805574,1.066872896,1.87030497,1.624404348,1.135527349,1.274537298,0.732836816,0.619982257,b'White',12.5 mA,b'OK Read',12:37:57,10,106.2647471,671.4792395,3.156789329,19.9475231,15.82547023
10,3,64,150,2.963521279,1.103742173,1.257406842,0.479944964,0.593736526,1.443987102,0.698612792,0.783314573,1.35904008,1.048118433,2.065193607,1.089565856,2.139926108,1.86175803,1.24604176,1.404645406,0.776067273,0.663934824,b'White',12.5 mA,b'OK Read',12:52:06,10,106.2647471,671.4792395,3.156789329,19.9475231,15.82547023
11,1,64,150,3.444719261,0.57513682,0.538129335,0.409209313,0.484994117,0.768851085,0.654283401,0.67096991,0.735891833,0.673212028,0.827007579,0.862387013,1.933996297,1.681066507,1.118816737,1.303898767,0.711778916,0.605436201,b'White',12.5 mA,b'OK Read',08:52:32,11,105.5509534,617.1584618,0.866777205,5.068063049,17.1027313
11,2,64,150,3.747040569,1.057120591,1.163711987,0.496349075,0.608617167,1.38993236,0.658795621,0.673833173,0.814067403,0.705834045,1.008237866,0.870590656,2.258560282,1.99179437,1.201623572,1.344120519,0.720397695,0.618590312,b'White',12.5 mA,b'OK Read',09:00:50,11,105.5509534,617.1584618,0.866777205,5.068063049,17.1027313
11,3,64,150,3.657318486,1.21277973,1.39288263,0.492539795,0.64031459,1.609294801,0.652970996,0.660160371,0.844368965,0.685070468,0.972221407,0.820488754,2.214754078,2.00413738,1.202838979,1.333307938,0.723825066,0.620124298,b'White',12.5 mA,b'OK Read',09:12:39,11,105.5509534,617.1584618,0.866777205,5.068063049,17.1027313
12,1,64,150,3.29941943,0.982410682,1.161372793,0.467562416,0.602691318,1.363534192,0.650837819,0.66073989,0.747821616,0.640784617,0.923841077,0.849274145,2.172647262,1.944077865,1.132773227,1.264763379,0.708298778,0.597673349,b'White',12.5 mA,b'OK Read',09:20:57,12,96.74969154,552.4949085,0.418258145,2.38848819,17.51141776
12,2,64,150,3.143870504,0.881773623,1.051127242,0.453025838,0.58369654,1.258013173,0.700529769,0.681700317,0.720129167,0.636166346,0.950036731,0.86997022,2.064917022,1.860623508,1.124112767,1.276977555,0.707450325,0.594705042,b'White',12.5 mA,b'OK Read',09:29:00,12,96.74969154,552.4949085,0.418258145,2.38848819,17.51141776
12,3,64,150,3.233275369,0.982413413,1.194397651,0.438343578,0.567681222,1.28753929,0.669269275,0.648483345,0.690961712,0.630078334,0.779969722,0.83886073,1.99047616,1.870294305,1.153437287,1.349644086,0.69292573,0.578458478,b'White',12.5 mA,b'OK Read',09:44:53,12,96.74969154,552.4949085,0.418258145,2.38848819,17.51141776
13,1,64,150,3.198870686,0.900493388,1.018935689,0.452234555,0.558874106,1.298247342,0.672222203,0.73941311,0.96249027,0.881097085,1.329816186,0.962985411,1.888323587,1.663516664,1.05829805,1.206372803,0.737969505,0.639734114,b'White',12.5 mA,b'OK Read',10:06:06,13,84.03151395,410.5868897,1.313888928,6.419800656,20.46619511
13,2,64,150,3.186815923,0.488791298,0.457155201,0.375605327,0.445818598,0.674928775,0.698946067,0.751336893,0.834440785,0.826762348,0.981619515,0.996664642,1.630909431,1.403510111,0.999625726,1.177021918,0.729379053,0.624138827,b'White',12.5 mA,b'OK Read',10:13:56,13,84.03151395,410.5868897,1.313888928,6.419800656,20.46619511
13,3,64,150,3.147983456,0.521674771,0.528322167,0.37576839,0.435725599,0.706124974,0.654559301,0.694652445,0.723449565,0.797848852,0.915062668,0.939159347,1.483255333,1.258115551,0.929336342,1.098094078,0.686419817,0.60964105,b'White',12.5 mA,b'OK Read',10:22:36,13,84.03151395,410.5868897,1.313888928,6.419800656,20.46619511
14,1,64,150,3.417561281,0.516265704,0.459799894,0.406566015,0.473340435,0.666660683,0.676509162,0.725825461,0.883478152,0.88809592,1.390169049,1.023832106,1.535424259,1.321872069,1.005865601,1.192415727,0.719429469,0.631308445,b'White',12.5 mA,b'OK Read',10:31:10,14,80.4927709,392.1307989,1.12506571,5.480901089,20.52702086
14,2,64,150,3.619294349,1.277698128,1.533397836,0.528964071,0.700718919,1.650100275,0.693679271,0.745494615,1.058979522,0.939133214,1.630911647,1.055277271,2.124449802,1.877566459,1.181353679,1.343320613,0.761890236,0.664387205,b'White',12.5 mA,b'OK Read',10:38:55,14,80.4927709,392.1307989,1.12506571,5.480901089,20.52702086
14,3,64,150,4.103109333,1.459821954,1.784952966,0.545025115,0.737174818,1.8506902,0.739848015,0.791972402,1.098702896,0.985841393,1.795349085,1.148009829,2.169225456,1.941582733,1.190396119,1.321223912,0.780297461,0.685717111,b'White',12.5 mA,b'OK Read',10:47:53,14,80.4927709,392.1307989,1.12506571,5.480901089,20.52702086
15,1,64,150,3.667480853,0.585562538,0.532776059,0.406230963,0.448213657,0.664820375,0.723429923,0.84615927,1.086991248,1.105073038,1.652502458,1.176583553,1.698589327,1.432432518,1.077023243,1.213682013,0.775298576,0.655864907,b'White',12.5 mA,b'OK Read',11:37:24,15,50.25581144,294.7695035,6.220071241,36.4830904,17.04918957
15,2,64,150,3.65195409,0.612274256,0.553043788,0.421418751,0.453023276,0.673925672,0.708275757,0.846437351,1.185203629,1.112029525,1.920138454,1.22349074,1.946318143,1.670936819,1.214365974,1.420524966,0.788402985,0.659260769,b'White',12.5 mA,b'OK Read',11:47:39,15,50.25581144,294.7695035,6.220071241,36.4830904,17.04918957
15,3,64,150,3.596519111,1.538509288,1.836073843,0.514226908,0.635543454,1.746133175,0.669365787,0.743751295,1.3292295,1.015255299,2.57488229,1.135433264,2.844978091,2.673046894,1.507039008,1.71246917,0.780737898,0.663845355,b'White',12.5 mA,b'OK Read',11:57:58,15,50.25581144,294.7695035,6.220071241,36.4830904,17.04918957
16,1,64,150,2.941463332,0.624463599,0.542242004,0.386232987,0.428994056,0.848110728,0.704206821,0.788392839,1.223761987,0.925197578,1.643576334,1.137419342,2.269789648,1.89311079,1.267564018,1.448987931,0.724978826,0.609121252,b'White',12.5 mA,b'OK Read',12:10:01,16,61.38336992,371.8772272,4.863771594,29.46605728,16.50635356
16,2,64,150,2.545102395,0.475172534,0.455166379,0.353560301,0.395628294,0.677307569,0.640836473,0.724638343,1.096885475,0.882889435,1.47811775,1.032790528,1.967589258,1.627919795,1.155850955,1.328727731,0.686288371,0.584555304,b'White',12.5 mA,b'OK Read',12:18:26,16,61.38336992,371.8772272,4.863771594,29.46605728,16.50635356
16,3,64,150,2.399611682,0.489047762,0.496198407,0.35691806,0.412265913,0.720827197,0.655984421,0.720524136,1.161965349,0.851049616,1.469239105,1.006905667,2.011855769,1.71359687,1.217003019,1.417914123,0.688767391,0.587538474,b'White',12.5 mA,b'OK Read',12:27:09,16,61.38336992,371.8772272,4.863771594,29.46605728,16.50635356
17,1,64,150,3.174463459,0.523243576,0.511644481,0.35913266,0.415661123,0.737955881,0.629067206,0.682836013,0.943777058,0.804216116,1.17207121,0.928208148,1.599864815,1.350811958,0.96293497,1.094931665,0.664620329,0.573516985,b'White',12.5 mA,b'OK Read',12:36:53,17,55.88264895,359.4281517,5.072911221,32.62814376,15.54765499
17,2,64,150,3.546945954,1.187875673,1.306379841,0.469055783,0.567801112,1.524976694,0.712059685,0.775682105,1.325019937,0.900904945,1.646041811,1.116294956,2.674074011,2.240283867,1.40348551,1.561731572,0.741014623,0.629186215,b'White',12.5 mA,b'OK Read',12:44:52,17,55.88264895,359.4281517,5.072911221,32.62814376,15.54765499
17,3,64,150,2.586906715,1.001010377,1.276969822,0.430302683,0.5500573,1.73162694,0.703147717,0.743131429,1.255211776,0.811512988,1.558690688,1.035872405,2.884441224,2.478104114,1.409785405,1.55718589,0.717750977,0.6106606,b'White',12.5 mA,b'OK Read',12:52:59,17,55.88264895,359.4281517,5.072911221,32.62814376,15.54765499
